"","gene1","gene2","weight"
"140","NFYA","SUPV3L1","0.941730507492439"
"141","NFYA","PHF6","0.882893751611114"
"142","NFYA","TATDN2","0.844590439930065"
"143","NFYA","TOMM40L","0.777874221358312"
"144","NFYA","CCDC117","0.844484282478623"
"145","NFYA","FLAD1","0.472554526656462"
"146","NFYA","CYGB","-0.283211955296466"
"147","NFYA","PLCD3","-0.0122937985457128"
"148","NFYA","DHX57","0.98148417551291"
"149","NFYA","ANKZF1","0.934922769370255"
"150","NFYA","SLC13A4","0.917570155712588"
"151","NFYA","HNRNPK","0.896120013448033"
"152","NFYA","DPCD","0.29850583164675"
"153","NFYA","ZNF143","0.949839241540187"
"154","NFYA","VKORC1","-0.533173273600217"
"155","NFYA","RAB4B","0.474616426760667"
"156","NFYA","BEST1","-0.330853976705736"
"157","NFYA","RFWD3","0.897717772581121"
"158","NFYA","STIP1","0.874545083190495"
"159","NFYA","ADAM9","0.309668388838333"
"160","NFYA","TCTN2","0.866443501578607"
"161","NFYA","CKAP2L","0.953642142511344"
"162","NFYA","KLF13","0.395217580068854"
"163","NFYA","PWWP2A","0.843369337942592"
"164","NFYA","PA2G4","0.620247221032201"
"165","NFYA","HSPA4","0.523100733624446"
"166","NFYA","ETFDH","-0.468673504110078"
"167","NFYA","RRM2","0.936597918031237"
"168","NFYA","TPSAB1","-0.163046045098656"
"169","NFYA","ZNF738","0.895462767706377"
"170","NFYA","PEAK1","-0.140691438980566"
"171","NFYA","CKAP5","0.91738370790617"
"172","NFYA","EIF3F","0.341650023014374"
"173","NFYA","RMI2","0.821383532315709"
"174","NFYA","ARL6IP6","0.960266942379593"
"175","NFYA","SUZ12","0.949883730071626"
"176","NFYA","PSMG4","0.336896020010708"
"177","NFYA","HIGD1A","-0.169313888390651"
"178","NFYA","TMEM45A","-0.389644901732599"
"179","NFYA","PLAG1","0.886913051370687"
"180","NFYA","KPNA2","0.0596280024830316"
"181","NFYA","RBM10","0.890832433877165"
"182","NFYA","PGP","-0.525833927426697"
"183","NFYA","MUC6","-0.301738322212149"
"184","NFYA","CYP2R1","0.55851736422323"
"185","NFYA","POLR1D","0.933300788998508"
"186","NFYA","KIF18B","0.953739853063732"
"187","NFYA","CHP1","-0.313933608879965"
"188","NFYA","PTMA","0.994455420076075"
"189","NFYA","HBA2","-0.484175688292487"
"190","NFYA","RPL14","0.978266692051692"
"191","NFYA","FAM120AOS","0.980614837098009"
"192","NFYA","NIF3L1","0.932487511923458"
"193","NFYA","RAD54B","0.955406014061942"
"194","NFYA","BLM","0.563666917887488"
"195","NFYA","MPZL1","0.940307068165836"
"196","NFYA","RPL23A","0.912669444502179"
"197","NFYA","ARHGAP11A","0.834426155675021"
"198","NFYA","CCDC167","0.297746658919971"
"199","NFYA","PFDN6","0.390615433607049"
"200","NFYA","NEU1","0.357705687721365"
"201","NFYA","MZT1","0.914906729258883"
"202","NFYA","LCMT1","-0.154555494463114"
"203","NFYA","ARHGAP19","0.977327141901419"
"204","NFYA","KCTD7","0.808579586276373"
"205","NFYA","HBB","-0.37630638221736"
"206","NFYA","RMST","-0.301566044589574"
"207","NFYA","GDF2","-0.265530091941041"
"208","NFYA","UHRF1","0.953362662221675"
"209","BAD","TCF3","-0.520050575125915"
"210","BAD","MAPK3","-0.0870302140251901"
"211","BAD","EGR1","0.0562649853359326"
"212","AOC1","INMT","-0.527990998598143"
"213","WNT16","NFYA","-0.372416071135507"
