"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33"
"gene","ANLN","ASPM","KCNN2","AFP","DKK1","ALDH3A1","ODAM","TTK","MEP1A","NEK2","EPCAM","TOP2A","POSTN","CCNB1","IGF2BP3","OIT3","LGR5","NUF2","GPC3","CNDP1","S100P","CLEC1B","COX7B2","REG3A","NQO1","FDCSP","CLEC4G","LIN28B","PEG10","LINC01093","LINC01419","MMP12","MYH4"
"TCGA-FV-A2QR-00","3.8712010","3.8286414","5.0625950","5.4337220","4.7535902","2.8332133","0.0000000","2.7725887","1.7917595","2.9444390","7.2889277","4.8121844","4.8751973","4.6913479","0.6931472","7.6324011","4.5849675","2.8332133","6.4393504","5.7525726","3.8918203","5.2364420","0.0000000","0.0000000","4.2484952","0.0000000","0.0000000","0.0000000","3.1780538","6.5834092","0.0000000","1.9459101","0.0000000"
"TCGA-DD-AAEI-01"," 6.2285110"," 6.6682282"," 2.0794415"," 6.1268692"," 0.0000000"," 4.7535902"," 0.0000000"," 5.4337220"," 1.0986123"," 5.7300998"," 1.3862944"," 6.7753661"," 4.2341065"," 7.2298388"," 2.7725887"," 6.3279368"," 0.0000000"," 4.9698133"," 8.9753772"," 0.6931472"," 1.7917595"," 0.6931472"," 4.4426513"," 0.0000000","10.0194022"," 1.0986123"," 0.0000000"," 5.3132060"," 2.1972246"," 5.8944028"," 7.5543348"," 0.0000000"," 0.0000000"
"TCGA-FV-A3R3-01"," 4.5538769"," 4.8598124"," 2.5649494"," 2.0794415"," 2.6390573"," 1.7917595"," 0.0000000"," 3.6109179"," 3.4011974"," 4.0253517"," 7.3815019"," 6.0330862"," 6.0844994"," 5.2040067"," 0.6931472"," 7.1348909"," 3.7841896"," 3.5835189"," 9.9393372"," 0.0000000"," 5.7557422"," 0.6931472"," 0.0000000"," 4.0073332"," 5.5683445"," 1.0986123"," 0.0000000"," 0.0000000"," 2.3978953"," 2.5649494"," 0.0000000"," 1.9459101","10.8394044"
"TCGA-G3-A5SJ-01"," 6.340359"," 5.843544"," 3.044522"," 4.025352"," 2.197225"," 5.204007"," 3.367296"," 5.537334"," 1.791759"," 6.206576"," 4.962845"," 7.993958"," 7.252054"," 7.035269"," 6.200509"," 4.189655"," 2.995732"," 5.673323"," 5.963579"," 1.386294"," 4.644391"," 0.000000"," 6.391917"," 2.564949","10.138204"," 7.390181"," 0.000000"," 0.000000"," 6.912743"," 2.302585"," 8.282989"," 6.893656"," 3.610918"
"TCGA-HP-A5MZ-01"," 5.365976"," 5.828946"," 4.262680"," 5.442418"," 4.828314"," 7.301148"," 5.572154"," 4.394449"," 2.197225"," 5.231109"," 3.465736"," 6.483107"," 7.955776"," 6.410175"," 1.791759"," 5.963579"," 4.521789"," 5.023881","10.561526"," 5.645447"," 4.867534"," 1.098612"," 0.000000"," 2.197225"," 9.915268"," 4.394449"," 0.000000"," 0.000000"," 4.276666"," 5.308268"," 2.995732"," 5.181784"," 3.871201"
"TCGA-G3-A25Z-01","5.135798","5.257495","2.772589","3.970292","1.386294","2.772589","0.000000","4.744932","1.098612","5.176150","2.944439","7.213768","7.298445","6.373320","2.833213","6.093570","2.079442","5.384495","9.392412","5.796058","5.159055","0.000000","6.761573","1.098612","6.023448","1.098612","0.000000","2.197225","1.609438","5.594711","7.771910","4.521789","4.875197"
"TCGA-DD-AACD-01"," 4.5432948"," 4.9052748"," 4.2626799"," 5.4293456"," 6.5294188"," 7.3251490"," 7.5049421"," 3.4011974"," 1.3862944"," 4.1588831"," 6.8501262"," 5.7235851"," 3.8918203"," 5.6767538"," 1.0986123"," 3.0910425"," 5.0369526"," 4.0430513"," 7.8590270"," 1.7917595"," 7.9010071"," 0.0000000"," 0.0000000","10.7624246"," 7.5574729"," 2.3025851"," 0.0000000"," 0.0000000"," 2.5649494"," 5.4071718"," 0.0000000"," 1.6094379"," 0.6931472"
"TCGA-NI-A8LF-01","5.7365723","5.2933048","1.7917595","6.5708830","1.6094379","7.8083231","3.9120230","4.2195077","1.9459101","4.8751973","2.8332133","6.6592939","6.6450910","5.9322452","5.3612922","6.7592553","6.7855876","4.3567088","8.7451253","6.0730445","7.4770385","0.0000000","0.6931472","3.6109179","6.1070229","1.3862944","0.6931472","0.0000000","3.8501476","4.8598124","0.0000000","0.6931472","0.0000000"
"TCGA-DD-AAE7-01","3.9318256","4.1431347","1.7917595","5.5254529","2.8903718","3.7841896","1.0986123","3.4657359","0.6931472","3.7135721","3.7841896","5.0172798","5.7899602","4.7361984","0.0000000","6.4297195","0.0000000","3.1354942","4.9972123","3.6375862","2.0794415","4.4188406","2.3025851","0.0000000","4.4308168","1.6094379","0.0000000","0.0000000","6.5235623","5.9269260","3.4339872","0.6931472","0.6931472"
"TCGA-GJ-A9DB-01","6.139885","6.811244","7.325808","4.262680","1.386294","5.442418","1.386294","5.181784","2.708050","5.560682","2.302585","7.323171","7.277939","6.774224","3.433987","5.828946","3.044522","5.164786","7.358831","5.634790","1.945910","1.609438","6.025866","0.000000","4.753590","2.397895","0.000000","6.240276","7.201171","4.564348","7.497762","4.418841","1.098612"
"TCGA-DD-A3A3-01"," 4.8040210"," 6.2005092"," 1.7917595"," 4.5951199"," 2.9444390"," 8.5271435"," 0.6931472"," 4.9487599"," 1.0986123"," 5.6276211"," 8.9127426"," 6.6093492"," 2.0794415"," 6.7742239"," 0.0000000"," 4.6249728"," 5.9080829"," 5.0562458","10.4054440"," 0.0000000"," 8.0169777"," 0.0000000"," 0.0000000"," 9.5072547"," 9.4573567"," 0.6931472"," 0.0000000"," 0.0000000"," 1.0986123"," 5.5134287"," 1.6094379"," 4.0775374"," 6.2441669"
"TCGA-DD-A1ED-01"," 3.258097"," 3.555348"," 4.454347"," 5.442418"," 8.547528","10.341936"," 7.584265"," 2.564949"," 3.367296"," 2.833213"," 4.624973"," 4.897840"," 5.976351"," 4.174387"," 1.945910"," 6.629363"," 7.988543"," 2.772589"," 7.022868"," 7.271704"," 3.988984"," 4.248495"," 1.386294","13.392969"," 6.740519"," 4.007333"," 0.000000"," 0.000000"," 5.337538"," 6.747587"," 2.564949"," 4.330733"," 2.564949"
"TCGA-EP-A2KB-01"," 6.4769724"," 7.7111013"," 1.6094379","11.9219376"," 8.0222409"," 2.4849066"," 0.0000000"," 6.6908423"," 6.8865316"," 6.7322107"," 2.0794415"," 8.4102759"," 5.2417470"," 7.8628820"," 2.3025851"," 7.4576093"," 7.0139155"," 6.5581978","11.7939001"," 1.3862944"," 3.0445224"," 1.3862944"," 0.0000000"," 1.3862944"," 6.1114673"," 0.0000000"," 0.0000000"," 0.0000000","11.8417543"," 2.3978953"," 0.6931472"," 1.9459101"," 0.0000000"
"TCGA-DD-AACN-01"," 5.1298987"," 5.9454206"," 3.9702919"," 9.3705015"," 6.3561077"," 3.8286414"," 0.6931472"," 4.6913479"," 4.9052748"," 4.9698133"," 9.4506950"," 6.6012301"," 6.8448155"," 5.2983174"," 1.9459101"," 7.1823521"," 7.3447191"," 4.5538769","11.0277676"," 4.8441871"," 2.1972246"," 4.1271344"," 0.0000000"," 1.0986123"," 7.1639467"," 1.0986123"," 0.0000000"," 0.0000000"," 9.4863041"," 5.4595855"," 0.0000000"," 0.6931472"," 8.2917971"
"TCGA-DD-A1EF-01"," 5.8051350"," 6.8156400"," 1.0986123","12.9320137"," 2.5649494"," 0.0000000"," 0.0000000"," 4.8283137"," 7.5400903"," 5.7170277"," 7.7536235"," 7.1139561"," 6.4614682"," 6.4167323"," 4.0253517"," 6.8926416"," 6.2971093"," 5.1179938","11.2551646"," 1.3862944"," 4.2195077"," 0.0000000"," 0.0000000"," 3.1354942"," 5.3181200"," 4.3307333"," 0.0000000"," 0.6931472","11.5254072"," 1.3862944"," 0.0000000"," 5.6454469"," 4.9904326"
"TCGA-DD-A11D-01"," 4.9487599"," 5.1817836"," 1.9459101"," 3.8501476"," 0.0000000"," 5.5174529"," 0.0000000"," 3.5835189"," 0.6931472"," 4.2341065"," 1.7917595"," 5.7203118"," 5.1532916"," 5.2781147"," 4.8040210"," 5.6454469"," 4.1271344"," 3.2958369"," 5.4293456"," 7.2406497","10.0761796"," 0.0000000"," 4.6539604"," 3.5835189"," 4.4659081"," 0.0000000"," 0.0000000"," 2.0794415"," 6.5264949"," 4.1743873"," 5.8579332"," 2.3025851"," 3.8712010"
"TCGA-DD-AADJ-01"," 4.510860"," 5.370638"," 1.791759"," 9.141097"," 6.023448"," 1.098612"," 2.397895"," 3.912023"," 5.602119"," 4.736198"," 2.639057"," 6.079933"," 0.000000"," 5.897154"," 3.806662"," 5.379897"," 5.030438"," 4.110874","11.121452"," 4.290459"," 3.091042"," 1.098612"," 6.645091"," 0.000000"," 9.732343"," 1.609438"," 0.000000"," 5.337538","10.192344"," 2.302585"," 7.023759"," 0.000000"," 9.460243"
"TCGA-DD-AADW-01"," 7.7935868"," 8.6644056"," 3.8286414"," 9.7152284"," 8.0251893"," 4.0073332"," 1.7917595"," 6.6515719"," 3.1780538"," 7.1196356"," 9.5327137"," 9.2970684"," 7.9255190"," 7.6984828"," 2.4849066"," 6.5916737"," 8.0000141"," 7.1670379","11.8772143"," 5.4764636"," 4.3567088"," 1.3862944"," 0.6931472"," 0.6931472"," 7.9803658"," 5.5984220"," 0.0000000"," 0.6931472","10.1837295"," 2.4849066"," 0.0000000"," 2.3025851"," 7.6610564"
"TCGA-XR-A8TF-01"," 5.7365723"," 6.3985949"," 1.6094379"," 3.4011974"," 4.3944492"," 3.4011974"," 2.1972246"," 4.5849675"," 0.0000000"," 5.6204009"," 1.0986123"," 6.7592553"," 3.8286414"," 6.4297195"," 6.4504704"," 6.2934193"," 4.0943446"," 5.2257467","10.9971543"," 2.7725887"," 1.3862944"," 0.6931472"," 4.4067192"," 6.2672005"," 7.3607399"," 0.0000000"," 0.0000000"," 5.7300998"," 7.4994233"," 2.8903718"," 4.6151205"," 0.0000000"," 0.0000000"
"TCGA-DD-AAD1-01"," 5.283204"," 6.253829"," 2.708050"," 5.476464"," 3.951244"," 3.332205"," 0.000000"," 4.442651"," 4.060443"," 4.882802"," 7.886833"," 6.817831"," 5.942799"," 5.860786"," 6.079933"," 6.599870"," 3.091042"," 4.709530","10.438137"," 1.098612"," 3.828641"," 3.178054"," 0.000000"," 3.496508"," 8.684739"," 4.653960"," 0.000000"," 0.000000"," 9.757363"," 2.397895"," 0.000000"," 2.639057"," 8.822175"
"TCGA-DD-AACT-01"," 5.2832037"," 6.3935908"," 0.6931472"," 3.6109179"," 3.0910425"," 4.4659081"," 1.9459101"," 3.2188758"," 3.0910425"," 5.1119878"," 1.6094379"," 6.0661081"," 3.6888795"," 5.7071103"," 1.7917595"," 6.4967750"," 2.1972246"," 4.8903491","10.4764144"," 4.1271344"," 4.9904326"," 4.3944492"," 2.5649494"," 0.0000000"," 8.7313364"," 1.0986123"," 0.0000000"," 0.0000000"," 3.5835189"," 4.3944492"," 2.1972246"," 0.0000000"," 7.7840570"
"TCGA-DD-A39X-01"," 4.0430513"," 5.4205350"," 3.4339872"," 4.9416424"," 2.4849066"," 7.9302062"," 1.0986123"," 3.8286414"," 1.0986123"," 5.1532916"," 9.1921764"," 6.2690963"," 4.9487599"," 6.7592553"," 1.3862944"," 5.0039463"," 0.6931472"," 5.3033049"," 8.3308636"," 2.3978953"," 8.2409125"," 0.6931472"," 0.0000000"," 2.3025851","11.5451216"," 0.0000000"," 0.0000000"," 0.0000000"," 1.6094379"," 2.9444390"," 0.0000000"," 2.9957323"," 8.2030302"
"TCGA-DD-AACO-01","3.737670","5.389072","1.945910","6.415097","1.386294","4.406719","0.000000","4.007333","3.433987","4.859812","4.317488","6.249975","4.753590","6.098074","1.609438","2.708050","2.197225","3.931826","9.391244","3.465736","3.465736","1.098612","0.000000","0.000000","9.727883","0.000000","0.000000","0.000000","7.125283","4.997212","0.000000","0.000000","2.890372"
"TCGA-DD-AADS-01","2.7080502","3.5553481","2.0794415","6.4409465","0.0000000","2.9957323","1.0986123","1.6094379","0.0000000","2.4849066","3.1354942","4.0604430","3.4339872","4.5849675","0.0000000","3.5553481","0.0000000","2.8903718","7.3802558","5.7714411","0.0000000","0.6931472","0.0000000","0.0000000","5.2729996","0.0000000","0.0000000","0.0000000","2.7725887","1.0986123","1.9459101","0.0000000","0.6931472"
"TCGA-DD-AADA-01"," 4.5538769"," 6.3699010"," 2.7080502","11.7442991"," 2.0794415"," 2.0794415"," 1.0986123"," 4.3567088"," 3.9889840"," 4.9558271"," 7.9168075"," 5.9914645"," 4.0073332"," 5.6383547"," 1.3862944"," 6.5294188"," 1.0986123"," 4.7361984","10.3588533"," 3.4965076"," 8.2125684"," 3.1780538"," 0.6931472"," 1.9459101"," 6.3044488"," 0.6931472"," 0.0000000"," 0.0000000"," 3.9512437"," 4.2484952"," 0.0000000"," 0.6931472"," 7.0237590"
"TCGA-G3-A5SK-01","3.5553481","3.9318256","6.0707377","4.0253517","2.8332133","4.5432948","0.6931472","2.8903718","0.0000000","2.3978953","0.6931472","4.4543473","3.0445224","4.3694479","2.3978953","7.6236419","2.0794415","2.9957323","9.0732598","7.5590383","5.2882670","5.5134287","0.6931472","4.3944492","4.7095302","0.0000000","0.0000000","0.0000000","1.0986123","7.5054923","0.0000000","0.0000000","1.6094379"
"TCGA-MR-A520-01","3.5835189","5.0937502","6.9911769","5.2364420","4.3820266","2.4849066","0.0000000","2.8332133","0.6931472","3.1354942","3.2958369","5.4889377","3.9702919","5.0106353","1.6094379","6.5250297","0.0000000","2.7725887","8.1268137","6.1633148","2.3025851","1.7917595","0.0000000","0.0000000","4.9904326","0.0000000","0.0000000","0.0000000","6.7417007","6.0707377","0.0000000","2.3978953","3.3672958"
"TCGA-DD-AAEE-01"," 6.095825"," 6.075346"," 3.433987"," 6.973543"," 7.300473"," 8.037220"," 6.939254"," 5.476464"," 1.609438"," 5.916202"," 2.772589"," 7.830823"," 4.804021"," 6.648985"," 5.575949"," 6.530878"," 7.307202"," 5.056246","11.025393"," 6.102559"," 4.356709"," 0.000000"," 1.609438"," 9.259131"," 5.549076"," 1.386294"," 0.000000"," 0.000000"," 4.007333"," 3.737670","11.002300"," 2.197225"," 1.609438"
"TCGA-DD-AAE3-01","2.3025851","3.5263605","5.6698809","4.1743873","2.4849066","7.6806374","4.9698133","2.3978953","1.6094379","2.3025851","1.3862944","3.9512437","4.1108739","4.9416424","1.7917595","4.9767337","3.3672958","2.9444390","6.6093492","0.0000000","4.6051702","0.0000000","3.9512437","0.0000000","5.4293456","0.0000000","0.0000000","0.0000000","5.3890717","4.9836066","5.5909870","0.6931472","0.6931472"
"TCGA-2Y-A9GT-01","5.2040067","5.5333895","2.3025851","3.6375862","0.0000000","0.6931472","0.0000000","3.8712010","1.6094379","4.0775374","3.2580965","6.1923625","6.6320018","4.8441871","1.6094379","6.3902407","0.0000000","3.9702919","4.9126549","8.1994642","3.8501476","1.0986123","4.7273878","0.0000000","4.8441871","0.6931472","0.0000000","1.3862944","2.8332133","8.1934002","3.4657359","2.1972246","0.0000000"
"TCGA-DD-AAD8-01","5.9687076","7.2232957","2.1972246","4.8040210","2.7725887","6.1246834","0.0000000","5.2149358","3.6375862","5.8579332","0.6931472","7.3388881","7.0264268","6.1003190","4.2626799","4.3040651","0.6931472","6.0354814","7.8697839","6.1224928","6.0520892","0.6931472","5.7525726","3.2188758","4.9126549","0.0000000","0.0000000","5.8111410","5.7868974","7.4448333","6.3297209","3.3672958","2.9444390"
"TCGA-G3-A7M6-01"," 7.029088"," 7.085901"," 3.970292"," 7.499977"," 8.359837"," 2.772589"," 4.330733"," 6.102559"," 1.609438"," 6.683361"," 9.421573"," 8.589886"," 6.364751"," 6.838405"," 7.037028"," 5.463832"," 4.700480"," 6.577861","10.300853"," 2.833213"," 6.269096"," 2.890372"," 7.051856"," 1.791759"," 5.652489"," 8.541300"," 0.000000"," 5.517453"," 8.471359"," 5.023881"," 7.749322"," 2.484907"," 3.178054"
"TCGA-G3-A3CK-01"," 5.7268477"," 6.4907235"," 1.9459101"," 5.9712618"," 2.3025851","11.6090898"," 8.1878554"," 4.9698133"," 0.6931472"," 5.3612922"," 2.8332133"," 7.3138868"," 5.5053315"," 5.9610053"," 2.4849066"," 6.3135480"," 8.0814750"," 4.7004804","10.5625349"," 5.4847969"," 2.1972246"," 1.3862944"," 1.9459101","11.2467309"," 5.2203558"," 3.0910425"," 0.0000000"," 0.0000000"," 2.3978953"," 5.0369526"," 0.0000000"," 3.0445224"," 0.0000000"
"TCGA-DD-A3A2-01","3.5553481","5.2522734","1.3862944","5.7930136","1.0986123","3.4965076","0.0000000","2.8332133","2.7725887","2.3025851","1.3862944","4.7449321","4.7004804","4.4886364","1.6094379","7.7133379","0.0000000","2.3978953","4.7361984","5.1817836","5.0875963","5.6937321","2.8332133","0.0000000","4.2904594","0.0000000","0.0000000","0.0000000","8.2897906","6.0161572","0.6931472","0.0000000","0.6931472"
"TCGA-DD-A1EI-01"," 6.9196838"," 7.4360278"," 4.4426513"," 9.2272958"," 7.8288345"," 3.7135721"," 0.0000000"," 6.0935698"," 5.1532916"," 6.1377271"," 5.5909870"," 8.1847927"," 7.7819732"," 7.5180642"," 5.6021188"," 7.4436637"," 4.4543473"," 5.6167711","10.6873891"," 4.2766661","10.0283565"," 4.1896547"," 0.0000000"," 1.3862944"," 5.9026333"," 1.3862944"," 0.6931472"," 0.0000000","10.3753956"," 5.9989366"," 0.6931472"," 3.6109179"," 0.0000000"
"TCGA-2Y-A9GW-01"," 5.624018"," 5.961005"," 3.258097"," 4.382027"," 1.386294"," 7.235619"," 0.000000"," 4.394449"," 1.609438"," 5.023881"," 7.025538"," 6.486161"," 8.008366"," 6.063785"," 2.197225"," 5.905362"," 3.688879"," 5.010635","10.877821"," 4.736198"," 3.555348"," 2.484907"," 2.890372"," 2.302585"," 9.821138"," 3.688879"," 0.000000"," 0.000000"," 2.833213"," 6.244167"," 5.398163"," 6.692084"," 1.945910"
"TCGA-DD-AACL-01"," 6.150603"," 6.753438"," 2.639057","10.347885"," 8.479907"," 3.332205"," 1.098612"," 6.011267"," 6.054439"," 5.921578"," 2.302585"," 7.706163"," 3.806662"," 7.933797"," 4.510860"," 4.290459"," 6.222576"," 6.263398","10.807483"," 3.401197"," 8.626406"," 1.098612"," 6.933423"," 4.624973"," 7.150701"," 2.890372"," 0.000000"," 6.224558"," 9.629051"," 3.135494"," 7.315218"," 4.976734"," 0.000000"
"TCGA-DD-AADC-01"," 7.075809"," 8.155936"," 3.332205"," 3.871201"," 7.223296"," 7.642524"," 1.386294"," 6.860664"," 3.465736"," 7.237059"," 8.240649"," 7.582229"," 5.808142"," 6.926577"," 5.332719"," 6.405228"," 7.342132"," 6.854355","10.480269"," 3.044522"," 3.850148"," 1.098612"," 0.000000"," 3.135494"," 4.454347"," 2.564949"," 0.000000"," 3.761200","10.594232"," 3.178054"," 0.000000"," 4.465908"," 1.098612"
"TCGA-DD-AAW0-01","5.3471075","6.5206211","2.7725887","3.8066625","2.3978953","4.3040651","0.6931472","4.8675345","2.9957323","4.9698133","8.0439844","6.6502790","7.5379627","5.9687076","2.9957323","6.9856418","3.1780538","4.9767337","9.4162157","3.2580965","5.5797298","3.9512437","0.0000000","5.4722707","8.6612935","0.6931472","0.0000000","0.0000000","4.0775374","3.5835189","0.0000000","4.4188406","7.5358305"
"TCGA-DD-AAD2-01"," 5.7268477"," 6.4630295"," 3.4011974"," 6.4297195"," 3.9889840"," 5.4680601"," 1.6094379"," 4.9558271"," 1.6094379"," 5.5134287"," 7.5579950"," 7.0673198"," 8.4694725"," 7.4169796"," 4.5538769"," 5.5012582"," 3.3672958"," 4.6728288"," 9.8516151"," 2.0794415"," 6.0614569"," 1.0986123"," 0.0000000"," 0.0000000","10.0234903"," 0.0000000"," 0.0000000"," 0.6931472"," 3.8066625"," 2.6390573"," 1.3862944"," 4.8441871"," 8.9411529"
"TCGA-XR-A8TG-01","7.0466473","7.8905825","5.0751738","3.2188758","4.3567088","5.9135030","0.0000000","6.1758673","5.8998974","6.9726063","3.2580965","8.6668194","7.9179006","7.0833878","5.7104270","6.0063532","3.8066625","6.5102583","9.5746362","4.8202816","4.8202816","0.6931472","7.1483457","2.3978953","7.5485560","2.7725887","0.0000000","5.7462032","5.0562458","6.2363696","7.1974354","5.3132060","4.4886364"
"TCGA-G3-A25Y-01"," 7.2196420"," 7.4048876"," 3.7841896"," 6.9077553"," 7.7869670"," 1.0986123"," 0.6931472"," 6.4815771"," 4.1743873"," 6.6833609"," 9.8027275"," 8.7702838"," 7.9533183"," 7.7685333"," 2.0794415"," 5.7137328"," 5.8607862"," 6.9957662","11.7234052"," 5.3423343"," 6.7117404"," 0.6931472"," 0.0000000"," 0.6931472"," 5.4380793"," 4.1271344"," 0.0000000"," 0.0000000"," 8.0793082"," 5.0172798"," 2.3978953"," 2.6390573"," 8.6995147"
"TCGA-DD-A4NR-01"," 6.612041"," 7.280008"," 2.484907","12.734743"," 3.367296"," 3.555348"," 0.000000"," 5.963579"," 5.736572"," 6.381816"," 2.397895"," 7.986165"," 9.033603"," 7.539027"," 6.591674"," 6.380123"," 1.098612"," 5.852202","10.582308"," 1.609438"," 9.530756"," 1.609438"," 6.249975"," 3.258097"," 7.859027"," 1.098612"," 0.000000"," 7.110696"," 9.090317"," 4.430817"," 8.201386"," 4.488636"," 7.960673"
"TCGA-EP-A2KC-01","6.311735","6.700731","3.367296","5.283204","6.336826","9.407304","6.895683","5.446737","2.639057","5.648974","6.874198","7.762171","5.579730","6.617403","2.484907","6.458338","7.242798","5.620401","9.889896","1.098612","4.406719","1.386294","5.690359","5.241747","9.723703","3.091042","0.000000","0.000000","3.610918","5.105945","5.991465","4.718499","0.000000"
"TCGA-K7-A6G5-01","5.1817836","5.7838252","2.1972246","4.2195077","1.7917595","7.7458682","1.0986123","3.8918203","0.6931472","5.0434251","4.5432948","6.3491390","5.2678582","6.4035742","0.0000000","6.3026190","4.0604430","4.9487599","8.5640768","5.3132060","4.8362819","2.3025851","3.4339872","3.1354942","5.1817836","4.4998097","0.0000000","0.0000000","2.4849066","4.6728288","4.8828019","2.4849066","1.3862944"
"TCGA-G3-A7M5-01","4.2904594","5.0689042","6.4937538","4.4067192","1.0986123","0.0000000","1.0986123","3.2188758","0.6931472","3.6635616","1.9459101","5.0751738","4.6151205","5.4424177","2.6390573","5.3181200","1.6094379","3.6635616","9.6083780","7.7989333","4.7621739","0.0000000","4.9628446","1.9459101","4.2904594","0.0000000","0.0000000","3.8918203","7.2661288","6.7405194","5.8522025","0.0000000","5.4293456"
"TCGA-MI-A75C-01"," 5.1873858"," 6.2065759"," 1.3862944"," 5.3423343"," 0.0000000","11.7111122"," 2.8332133"," 4.6443909"," 2.0794415"," 5.7397929"," 2.3025851"," 6.5903010"," 3.4657359"," 6.5861717"," 3.9512437"," 5.1984970"," 5.6835798"," 5.6094718","11.1746236"," 0.6931472"," 8.8592214"," 1.0986123"," 0.6931472"," 2.5649494","10.6735495"," 0.0000000"," 0.0000000"," 0.0000000"," 6.3801225"," 3.8918203"," 0.0000000"," 3.4965076"," 2.6390573"
"TCGA-DD-A73A-01","5.3981627","5.5053315","2.7725887","5.8522025","0.0000000","5.9188939","0.6931472","4.6347290","1.6094379","4.6249728","2.6390573","6.8012830","5.0937502","5.8833224","5.8833224","6.6012301","2.0794415","4.4543473","6.7799219","0.6931472","1.9459101","1.0986123","4.5849675","1.9459101","4.8283137","0.6931472","0.0000000","0.6931472","4.6249728","5.5053315","5.6869754","1.0986123","0.0000000"
"TCGA-DD-AADD-01"," 7.3727464"," 7.7579062"," 1.3862944","10.4603854"," 8.5921151"," 6.1527327"," 6.9343972"," 6.3919171"," 0.6931472"," 7.1451961"," 8.4178147"," 8.6503245"," 2.0794415"," 7.2619271"," 7.0175061"," 6.9847163"," 7.4949862"," 6.8448155","12.0730040"," 3.0445224"," 2.4849066"," 0.0000000"," 6.4199949"," 5.7333413"," 4.4773368"," 0.0000000"," 0.6931472"," 7.5158891","11.6612937"," 2.3978953"," 8.0814750"," 1.7917595"," 2.1972246"
"TCGA-2Y-A9H6-01","4.6151205","5.4249500","3.5553481","5.9635793","2.4849066","2.3025851","0.6931472","3.7376696","3.7612001","4.5747110","7.0184018","6.1984787","6.1841489","5.7930136","2.7725887","6.5638555","3.4011974","4.0775374","9.0632315","2.7080502","7.1372784","0.0000000","0.0000000","8.5239702","5.4161004","2.5649494","0.0000000","0.0000000","2.9444390","5.0498560","0.0000000","2.9957323","9.9656639"
"TCGA-G3-A3CI-01"," 3.713572"," 4.454347"," 7.006695"," 4.852030"," 4.919981"," 2.397895"," 0.000000"," 3.135494"," 0.000000"," 3.135494"," 4.060443"," 5.187386"," 5.645447"," 4.574711"," 1.098612"," 6.126869"," 0.000000"," 3.555348","10.034121"," 7.531016"," 3.367296"," 3.433987"," 0.000000"," 0.000000"," 4.744932"," 1.098612"," 0.000000"," 0.000000"," 7.253470"," 6.993015"," 0.000000"," 2.197225"," 1.386294"
"TCGA-DD-AACZ-01"," 7.4645098"," 7.4042791"," 2.8903718","12.6644717"," 2.5649494"," 2.8903718"," 1.0986123"," 6.5087691"," 6.4831074"," 6.4035742"," 1.6094379"," 8.0420564"," 4.0943446"," 7.9466176"," 8.1010715"," 5.6835798"," 0.0000000"," 6.0306853","11.9234776"," 0.6931472"," 8.2784283"," 1.0986123"," 7.1654935"," 0.6931472"," 9.7091137"," 0.0000000"," 0.0000000"," 7.6634077"," 9.6091165"," 3.5263605"," 1.0986123"," 4.3174881"," 4.4067192"
"TCGA-DD-AAE4-01","4.6539604","6.4567697","5.8230459","5.1179938","0.6931472","1.0986123","0.0000000","4.8751973","0.6931472","5.3327188","1.0986123","6.4035742","4.0604430","6.0137152","0.0000000","4.8283137","0.0000000","5.1532916","5.3936275","6.6240652","2.9444390","1.6094379","7.6353039","0.0000000","5.9989366","0.0000000","0.0000000","0.0000000","2.1972246","8.4062616","6.7093043","0.0000000","8.5477224"
"TCGA-DD-A4ND-01"," 6.969791"," 7.170120"," 3.555348","12.363375"," 3.332205"," 3.891820"," 3.496508"," 5.857933"," 8.549273"," 5.746203"," 7.637234"," 8.330864"," 7.234898"," 7.540622"," 7.261927"," 7.029973"," 5.043425"," 5.332719","11.701701"," 4.927254"," 5.342334"," 3.526361"," 6.963190"," 1.386294"," 5.720312"," 0.000000"," 0.000000"," 0.000000"," 5.950643"," 4.624973"," 6.711740"," 5.225747"," 5.525453"
"TCGA-FV-A2QQ-01"," 5.0106353"," 5.8579332"," 2.3025851"," 5.3981627"," 0.6931472"," 6.4150970"," 1.7917595"," 4.8675345"," 3.8066625"," 5.5012582"," 4.0073332"," 6.1003190"," 5.3033049"," 6.5957805"," 4.9698133"," 5.3659760"," 4.1896547"," 5.1532916","10.6259508"," 5.4161004"," 5.7397929"," 0.6931472"," 1.6094379"," 3.6375862"," 5.0172798"," 2.9444390"," 0.0000000"," 5.8833224"," 5.3659760"," 4.4659081"," 5.6167711"," 2.9957323"," 8.6881167"
"TCGA-2Y-A9GX-01","5.8406417","6.0958246","4.9558271","5.3798974","3.9889840","7.5989005","0.0000000","5.0814044","2.0794415","5.2040067","5.8171112","6.9077553","8.7712151","5.9427994","2.7725887","7.1163941","3.7841896","4.8598124","6.7912215","6.1003190","5.4071718","4.0430513","4.3567088","0.0000000","9.6186016","0.6931472","0.0000000","0.0000000","4.9416424","6.0210233","5.2149358","4.5849675","0.0000000"
