"","gene1","gene2","weight"
"70","AKT1","SMAD4","0.224122527136964"
"71","AKT1","MDM4","-0.335275035654016"
"72","AKT1","RPS6KB1","-0.207279049113734"
"73","AKT1","SMAD2","0.00281002225261051"
"74","AKT1","SMAD3","0.18532478809642"
"75","AKT1","TP53","-0.186283734594217"
"76","AKT1","TSC1","-0.132137414319947"
"77","AKT2","BAD","-0.200268557754862"
"78","AKT2","BCL2L1","-0.271121576156146"
"79","AKT2","CDKN1A","0.234404186714961"
"80","AKT2","E2F1","-0.00211537077038302"
"81","AKT2","EGR1","0.0040551476045027"
"82","AKT2","ESR1","0.144329427341636"
"83","AKT2","GSK3B","0.212370604244542"
"84","AKT2","RPS6KB1","-0.302693340172949"
"85","AKT2","TSC1","0.292496323457749"
"86","AKT3","BAD","-0.0499056609654449"
"87","AKT3","C6","0.223824738447618"
"88","AKT3","C7","-0.219483922229493"
"89","AKT3","C8A","0.445694064037554"
"90","AKT3","C8B","-0.0469374190155747"
"91","AKT3","C9","0.465677624145005"
"92","AKT3","CDKN1A","0.349258668386464"
"93","AKT3","PPP2R5A","-0.0953271025617637"
"94","AKT3","HSP90AA1","-0.0521811674432498"
"95","AKT3","HSP90AB1","-0.334900102882748"
"96","AKT3","PTK2","-0.203102871365836"
"97","AKT3","RHOB","-0.00415025141490001"
"98","AKT3","RPS6KB1","-0.246706226641627"
"99","AKT3","THEM4","0.229634813167966"
"100","AKT3","TSC2","-0.0821947429348656"
"101","ALDH1B1","AOC1","-0.325766508593414"
"102","ALDH1B1","ACYP1","-0.243142282389961"
"103","ALDH1B1","ADH1A","-0.0176104028116483"
"104","ALDH1B1","CTCF","-0.0388031476758671"
"105","ALDH2","AOC1","-0.657082578727885"
"106","ALDH2","ACYP1","0.127103404840742"
"107","ALDH2","ADH1A","0.562820748948246"
"108","ALDH2","ADH1B","0.673713660490085"
"109","ALDH2","ADH1C","0.361295424121436"
"110","ALDH2","ADH4","0.208976352514617"
"111","ALDH2","AKR1B10","-0.477438430763755"
"112","ALDH2","BBOX1","0.322816933064958"
"113","ALDH6A1","ABAT","0.241321032856315"
"114","ALDH6A1","NFYC","0.0636288639895386"
"115","ALDOB","FBP1","0.260650234449443"
"116","ALPL","EGR1","0.173283926271855"
"117","AMDHD1","E2F1","-0.445156013474865"
"118","AMDHD1","E2F2","-0.383532285911893"
"119","AMDHD1","UROC1","0.0248564512316107"
"120","ANAPC11","PTTG1","0.265712460176249"
"121","ANAPC5","FOS","0.222855092043994"
"122","ANAPC5","FOSB","-0.0395158597621194"
"123","ANAPC5","MYC","0.365269869290541"
"124","ANAPC5","PTTG1","-0.230023931656155"
"125","ANAPC7","PTTG1","0.221690804913061"
"126","ANKZF1","AURKB","-0.186173775986198"
"127","ANKZF1","CA2","-0.428810137374703"
"128","APC","APC","1"
"129","APC2","AXIN2","0.104689467033302"
"130","APC2","EGR1","-0.415274468565172"
"131","CENPS","FANCI","0.197141830537247"
"132","APOA1","EGR1","0.438441528226568"
"133","ARF1","ATF5","-0.0754063495084826"
"134","ARF1","NPM1","-0.445808295719158"
"135","ARF1","MDM4","0.136119490712416"
"136","ARF1","WBP11","-0.451190712985375"
"137","ARID1A","POU2F1","-0.17361263276013"
"138","ARID1A","SMARCA4","0.347012196212466"
"139","ARID1B","ARID1B","1"
"140","ARID4B","SAP130","0.288839552089552"
"141","ARPC1A","EGR1","-0.224242570477307"
"142","ASL","ADSL","-0.25667352701484"
"143","ASS1","ADSS1","0.259321905203471"
"144","ASS1","ASL","0.174869712259914"
"145","ASS1","CTCF","-0.217283591795414"
"146","ATF2","ATF2","1"
"147","ATF5","ADK","0.628139751601837"
"148","ATF5","ADRA1B","0.216317646811109"
"149","ATF5","CIRBP-AS1","0.289158721586535"
"150","ATF5","SND1","0.214821565445517"
"151","ATF5","CDKL5","0.0623652947991772"
"152","ATF5","CENPE","0.171423177395476"
"153","ATF5","CEP55","-0.0621666611605832"
"154","ATF5","NPM1","-0.201862395233023"
"155","ATF5","COPA","0.0921498437504696"
"156","ATF5","DNAJC9","0.279702534268823"
"157","ATF5","EGR1","0.408513435409194"
"158","ATF5","EGR3","0.0340126881233105"
"159","ATF5","FBXO4","-0.0543774197725041"
"160","ATF5","FGF13","0.103343020300964"
"161","ATF5","FOSB","-0.0195902045248278"
"162","ATF5","GGNBP2","0.0783844090793956"
"163","ATF5","HHIP","0.0392567008693153"
"164","ATF5","NUDT3","-0.320137727774228"
"165","ATF5","IGF2BP2","-0.388651544326049"
"166","ATF5","JDP2","0.57607481819265"
"167","ATF5","KLHL12","-0.0274399965517667"
"168","ATF5","KRTCAP2","-0.167899390828983"
"169","ATF5","LIG3","0.0637679029822046"
"170","ATF5","LOX","0.1655129607413"
"171","ATF5","LPP","0.264910082351377"
"172","ATF5","MCAM","0.0809108942415671"
"173","ATF5","KAT7","0.0823275168932462"
"174","ATF5","NEDD1","-0.33180114709983"
"175","ATF5","ONECUT2","0.492371335395684"
"176","ATF5","PCDH9","0.0864833210112183"
"177","ATF5","PEX5","0.257350079590819"
"178","ATF5","PFDN6","-0.289748516744445"
"179","ATF5","PHACTR3","0.173219113082987"
"180","ATF5","RAD51C","-0.336172380761168"
"181","ATF5","RNF44","0.112667206109506"
"182","ATF5","RPS27","-0.164300468228304"
"183","ATF5","SAFB2","0.358786523577721"
"184","ATF5","SLC5A7","0.111091907308912"
"185","ATF5","STAMBP","-0.306412519366842"
"186","ATF5","TAF2","-0.364989711319556"
"187","ATF5","TAPT1","-0.0154186827635313"
"188","ATF5","TSPYL1","0.0760138971304291"
"189","ATF5","UCK2","0.071944699721721"
"190","ATF5","ZBTB33","0.405979524445977"
"191","ATF5","ZNF711","0.437956558576865"
"192","ATF5","ZNF746","-0.131987073062088"
"193","ATF5","ZWILCH","0.096666892121878"
"196","ATIC","ADSS1","0.118271488770387"
"197","ATIC","ATIC","1"
"198","ATIC","FTCD","-0.414843930918472"
"199","ATP6V1F","EGR3","-0.0506219406324009"
"201","AXIN1","PIAS1","0.263439901861217"
"202","B4GALT3","ATF5","-0.348667940740525"
"203","B4GALT3","MYC","0.365295780873366"
"204","B4GALT3","ST3GAL3","-0.152153824289086"
"205","TGFB1","ASH1L","0.0107866051138742"
"206","TGFB1","DCN","0.00841861550788161"
"207","TGFB1","FOSB","0.160689745218089"
"208","BAD","CTCF","0.195837813859245"
"209","BAD","EGR1","-0.243644000373355"
"210","BARD1","BARD1","1"
"211","BARD1","BRCA1","0.524848368851186"
"212","BARD1","FEZ1","-0.0287372945672092"
"213","BARD1","POU2F1","-0.443841143628405"
"214","BARD1","MSH2","0.157047859409619"
"215","BARD1","KAT7","0.122107968505704"
"216","BARD1","TCERG1","-0.025205401520836"
"217","BARD1","XRCC6","-0.0639204541081246"
"218","BARD1","ZHX1","-0.346892239742163"
"219","BCL2L1","BAD","0.0646402603770093"
"220","BCL2L1","BAX","0.0863845762588781"
"221","BCL2L1","POU2F1","-0.461189595819279"
"222","BDP1","POLR3F","-0.229397195913046"
"223","BHLHE40","ABCF1","-0.0576627446697301"
"224","BHLHE40","BHLHE40","1"
"225","BHLHE40","KDM6B","0.271281238712523"
"226","BHLHE40","MEPCE","0.00774395177192921"
"227","BHLHE40","SAE1","-0.339458835214678"
"228","BHLHE40","U2SURP","-0.165903676919763"
"229","BHMT","DMGDH","0.57293299938366"
"230","BMP5","BMPR1A","0.564062700835341"
"231","BMP5","POU2F1","0.246173096462984"
"232","BMP8A","BMPR1A","-0.055551555223043"
"233","BRCA1","ACACA","0.00159770888440156"
"234","BRCA1","BAP1","0.179200122403248"
"235","BRCA1","BRCA1","1"
"236","BRCA1","CTCF","0.088476329579855"
"237","BRCA1","EGR1","0.296672221459787"
"238","BRCA1","ETV4","-0.238153073976564"
"239","BRCA1","EZH2","0.44595896050947"
"240","BRCA1","HMGA1","0.430045244242425"
"241","BRCA1","POU2F1","-0.569776971424371"
"242","BRCA1","KPNA2","-0.284652090224286"
"243","BRCA1","RAD51","-0.128100927140508"
"244","BRCA1","RBBP7","0.311733080722894"
"245","BRCA1","TUBG1","0.0217837951062008"
"246","BRCA2","BUB1B","0.365249086991955"
"247","BRCA2","CCNE1","0.189002379420483"
"248","BRCA2","FANCG","-0.0494778236407174"
"249","BRCA2","SEM1","-0.274629546678697"
"250","BRCA2","PSMD3","-0.201002557965261"
"251","BRCA2","RPA1","-0.0365574355985099"
"252","BRD7","PAFAH1B3","-0.509264567605697"
"253","BRD7","PTPN13","-0.249024099786653"
"254","BRD7","RPLP1","0.35043423960356"
"255","BRD8","TRRAP","-0.221893372576809"
"256","URI1","URI1","1"
"257","C7","CTCF","-0.060339124314057"
"258","C8A","POU2F1","-0.0783295317016775"
"259","C8B","CTCF","0.355081355904823"
"260","CAD","CAD","1"
"261","CAMK1","EGR3","0.0402609411947764"
"263","CAMK2B","EGR3","0.575292047673836"
"265","CAT","NFE2L2","-0.337248950287524"
"266","CAT","EGR1","0.296563679775329"
"267","CAT","NFYC","0.246156788111975"
"268","CBX3","CBX1","-0.212728195101268"
"269","CBX3","CBX3","1"
"270","CBX3","DSN1","-0.00464609128015335"
"271","CBX3","MKI67","0.146358541999142"
"272","CCNA2","BRCA1","-0.184999138117556"
"273","CCNA2","E2F1","0.0335736897283346"
"274","CCNA2","E2F2","0.526303757928648"
"275","CCNA2","E2F3","0.123143042943321"
"276","CCNA2","E2F4","0.101486449972532"
"277","CCNA2","ESR1","-0.399915243262055"
"278","CCNA2","ETS2","-0.367894216885854"
"279","CCNA2","MYC","-0.0458945822260327"
"280","CCNA2","PTMA","0.0262442853904952"
"281","CCNB1","E2F1","0.440825631877866"
"282","CCNB1","MYC","0.141566879028296"
"283","CCNB1","PTMA","-0.148080875941244"
"284","CCNB1","PTTG1","0.732536835848094"
"285","CCNB2","ANAPC11","0.216432794552043"
"286","CCNB2","ANAPC7","0.243613355699906"
"287","CCND1","NPM1","-0.0750489314434741"
"288","CCND1","E2F8","-0.00925677796199743"
"289","CCND1","EZH2","0.293221137060553"
"290","CCND1","NELFCD","0.378502894257238"
"291","CCNE1","COIL","-0.512599125185633"
"292","CCNE1","EGR3","-0.176728174280485"
"293","CCNE1","SMARCA4","0.234736097571533"
"294","CCNE1","SMARCC1","-0.305368422838816"
"295","CCNE1","SMARCD3","-0.0546288023174478"
"296","CCNE1","TCF19","0.436058147485521"
"298","CD14","CTCF","0.0973308113811644"
"299","CD14","TLR4","-0.492630327668626"
"300","CDK1","BRCA1","0.0738416139181352"
"301","CDK1","CCNB1","0.675138684145922"
"302","CDK1","CDK7","0.231374885680194"
"303","CDK1","NPM1","0.0849584292513684"
"304","CDK1","E2F1","0.260707003487053"
"305","CDK1","E2F3","-0.346042776860811"
"306","CDK1","E2F4","0.32305420470486"
"307","CDK1","ETS2","-0.314933438314809"
"308","CDK1","HMGA1","0.611432290140346"
"309","CDK1","KHDRBS1","0.389253865088811"
"310","CDK1","MDM4","-0.0129252789458601"
"311","CDK1","MYC","0.399535654959961"
"312","CDK1","PTMA","-0.0852007908511811"
"313","CDK1","PTTG1","0.852546834163721"
"314","CDC20","FBXO5","0.352180248101784"
"315","CDC20","POU2F1","-0.402690346985751"
"316","CDC20","NFYC","0.196311435681704"
"317","CDC20","PTTG1","0.856459939842699"
"318","CDC23","NFYC","-0.0865208541242588"
"319","CDC23","PTTG1","-0.513711395027398"
"320","CDC25B","FOXM1","0.545157420622468"
"321","CDC25C","PPP1CC","-0.00665506181506452"
"322","CDC45","E2F1","0.366990410600847"
"323","CDC45","E2F2","0.815019498263783"
"324","CDC45","E2F3","-0.393740868111846"
"325","CDC45","E2F4","0.22314497168288"
"326","CDC45","MCM2","0.853422551056362"
"327","CDC45","MCM3","0.77534794515228"
"328","CDC45","MCM4","0.523768321806943"
"329","CDC45","MCM5","0.701791803997269"
"330","CDC6","E2F1","-0.0669286803252236"
"331","CDC6","E2F2","0.179306476748772"
"332","CDC6","E2F5","0.198558510721235"
"333","CDC6","POU2F1","-0.233908131278525"
"334","CDC6","MCM2","0.0930258060801737"
"335","CDC6","MYC","-0.423354437328376"
"336","CDK4","CDK4","1"
"337","CDK6","MCM2","-0.359885085486054"
"338","CDK7","E2F1","0.190179552500951"
"339","CDK7","ERCC3","-0.124694454154968"
"340","CDK7","PCGF6","0.16331997090669"
"341","CDKN1A","AATF","0.0815736463554528"
"342","CDKN1A","ARID1A","-0.372824734018398"
"343","CDKN1A","BRCA1","-0.113286559295235"
"344","CDKN1A","CCNA2","-0.0475396647594898"
"345","CDKN1A","CCNE1","-0.264368284573975"
"346","CDKN1A","NPM1","-0.442440524264816"
"347","CDKN1A","DNMT3A","-0.446634080288954"
"348","CDKN1A","E2F1","-0.516554397463732"
"349","CDKN1A","E2F3","0.383539255012386"
"350","CDKN1A","EGR1","0.365858708907386"
"351","CDKN1A","ESR1","-0.0304167404848862"
"352","CDKN1A","ETS2","-0.129018091381783"
"353","CDKN1A","EZH2","0.135439182436384"
"354","CDKN1A","FOS","0.329627836722693"
"355","CDKN1A","FUBP1","-0.267965307738789"
"356","CDKN1A","HDAC1","0.165884530762597"
"357","CDKN1A","SMAD4","0.16677257235893"
"358","CDKN1A","MYC","-0.424587686478987"
"359","CDKN1A","PTMA","0.450457081985825"
"360","CDKN1A","RB1","-0.193329457403356"
"361","CDKN1A","SMAD2","-0.460803893573184"
"362","CDKN1A","SMAD3","-0.170177395655138"
"363","CDKN1A","SMARCA4","0.0930565128422292"
"364","CDKN1A","NELFCD","0.0266113266346959"
"365","CDKN1A","TSG101","0.0561725054542391"
"366","CDKN1A","XRCC6","0.10502186169057"
"367","CDKN2A","E2F1","-0.0834902634208913"
"368","CDKN2A","ETS2","0.105366587395298"
"369","CDKN2A","EZH2","-0.161951956564751"
"370","CDKN2A","HDAC1","-0.168086029675526"
"371","CDKN2A","MCM2","0.437967079494752"
"372","CDKN2A","MCM5","0.31874273356174"
"373","CDKN2A","MYC","0.25783356621354"
"374","CDKN2A","SMARCA4","0.143613152667353"
"375","CDKN2C","EGR3","-0.00873046212741584"
"376","CDKN2C","WDR5","0.109034318442396"
"377","CDKN2C","RBBP5","-0.269222641302282"
"379","CFI","C3","0.0620697984102973"
"380","CFI","CTCF","0.0211840511022961"
"381","CITED2","LHX2","-0.24613511777089"
"382","CKS1B","NFYC","0.318860255554236"
"383","CKS1B","SKP2","-0.015551703863202"
"384","CKS2","SKP2","-0.41760982299489"
"385","NPM1","NCL","0.189412274136296"
"386","NPM1","NOP2","0.0704937653319123"
"387","NPM1","TCERG1","0.744158608775341"
"388","NPM1","XPO1","-0.0799453415358732"
"389","CLEC4M","IL10","-0.127758275865742"
"390","CLOCK","CSNK1D","0.317927010390499"
"391","CNDP1","CNDP1","1"
"392","CNOT3","CAND1","-0.263559832299333"
"393","CNOT3","CNOT1","0.143272229104272"
"394","CNOT4","CNOT1","0.176380317210294"
"395","CNOT4","UBE2D2","0.358231703481979"
"396","CNOT6","CNOT6","1"
"397","COIL","CEP70","-0.1845136601018"
"398","COIL","COIL","1"
"399","COIL","KAZN","-0.216116101600983"
"400","COIL","KPNA3","0.633174191587801"
"401","COIL","NIF3L1","0.255018583305267"
"402","COIL","PSMA1","0.197772130682461"
"403","CREB3L2","EGR1","-0.30623249484311"
"404","CREB3L4","EGR1","0.0715032632525493"
"405","CSNK1A1","HMGB2","-0.0708939716701353"
"406","CSNK1A1","MDM4","0.0150774206732627"
"407","CSNK1A1L","APC2","-0.151777259945065"
"408","CSNK1A1L","AXIN1","-0.31127454923069"
"409","CSNK2A1","BDP1","-0.601321866162703"
"410","CSNK2A1","BRCA1","-0.363309942026344"
"411","CSNK2A1","CUX2","0.118680615082126"
"412","CSNK2A1","HMGA1","0.10151592135048"
"413","CSNK2A1","UBTF","0.186135788849944"
"414","CSNK2A1","MAZ","0.173789961555203"
"415","CSNK2A1","SSRP1","-0.383533433789283"
"416","CSNK2A1","ZHX1","0.653309093325089"
"417","CTCF","AADAC","-0.122353272553951"
"418","CTCF","AARS2","-0.00704901394119082"
"419","CTCF","ABCC5","-0.229293469993197"
"420","CTCF","ACACA","0.0368860227796985"
"421","CTCF","ADAMTS1","0.0546117980737116"
"422","CTCF","ADNP","-0.105668096191226"
"423","CTCF","AKR1C3","-0.0626405214129521"
"424","CTCF","APOC3","0.283628097355777"
"425","CTCF","ARL15","-0.657433539053317"
"426","CTCF","BMX","0.192134351175307"
"427","CTCF","MIEN1","-0.113721469630259"
"428","CTCF","C18orf54","-0.13019627904022"
"429","CTCF","C1QTNF1","0.21329816781098"
"430","CTCF","C1RL","0.372242055117598"
"431","CTCF","ROMO1","-0.225276011753443"
"432","CTCF","PRR14L","-0.193346340610479"
"433","CTCF","SPATA6L","0.42854895501103"
"434","CTCF","CA2","-0.201189229880201"
"435","CTCF","CAMSAP1","-0.0560566787251674"
"436","CTCF","CD300LB","-0.168978669929305"
"437","CTCF","CD82","0.599020183035755"
"438","CTCF","CENPA","0.201679661367291"
"439","CTCF","CENPN","0.0657989129241629"
"440","CTCF","CEP70","0.346484226797003"
"441","CTCF","CFP","0.24676175472215"
"442","CTCF","CHST7","-0.111766669891802"
"443","CTCF","CIDEB","0.356157259820563"
"444","CTCF","CIZ1","0.124408264624599"
"445","CTCF","CLGN","0.110715287780947"
"446","CTCF","CNTFR","-0.170276912724427"
"447","CTCF","CPA3","-0.403540017640276"
"448","CTCF","CPNE1","0.124203039457886"
"449","CTCF","CS","-0.31958464489903"
"450","CTCF","CSNK1G1","-0.0277888051469127"
"451","CTCF","CSPP1","-0.0590456076065293"
"452","CTCF","CTCF","1"
"453","CTCF","CUTA","0.553229851070816"
"454","CTCF","CXCL12","0.330377000924608"
"455","CTCF","ASAP2","-0.364073919435893"
"456","CTCF","DEPDC1B","0.057223723749683"
"457","CTCF","DNM1L","0.0655802719970948"
"458","CTCF","DPM2","0.158538337222944"
"459","CTCF","DPP8","-0.323045926461611"
"460","CTCF","DSN1","0.444973575420217"
"461","CTCF","DUSP12","-0.353696436802948"
"462","CTCF","EFNA4","-0.337683216847805"
"463","CTCF","ERMP1","-0.368356167440036"
"464","CTCF","ETHE1","0.1643946714555"
"465","CTCF","EXOSC3","0.0701919961309878"
"466","CTCF","FCN3","0.192926478765917"
"467","CTCF","FGF13","-0.262735984745315"
"468","CTCF","FOXP1","-0.0397031109368357"
"469","CTCF","FREM2","-0.018770720963854"
"470","CTCF","GAS1","0.0273799698818109"
"471","CTCF","GHR","0.214832390071659"
"472","CTCF","GLOD5","0.077456726398989"
"473","CTCF","GLUL","0.176148283502586"
"474","CTCF","GRAMD1C","0.19486530254079"
"475","CTCF","GTF2IRD1","-0.129531183033332"
"476","CTCF","HAAO","0.567953843715505"
"477","CTCF","IFFO1","-0.229702267419307"
"478","CTCF","HPX","0.365480232012276"
"479","CTCF","MBNL3","0.164315774101897"
"480","CTCF","ZNF398","-0.0905517040002752"
"481","CTCF","RBM45","-0.120031073834073"
"482","CTCF","MASP1","0.214182389353987"
"483","CTCF","RNF144A","-0.495396983118918"
"484","CTCF","HSPA4L","0.0752764402766238"
"485","CTCF","IER2","-0.0718990678557931"
"486","CTCF","IGFBP4","0.469654390551232"
"487","CTCF","IL13RA2","0.332880349442731"
"488","CTCF","INMT","0.108344699840931"
"489","CTCF","IPO9","0.193158938343788"
"490","CTCF","ITIH1","0.445432515827659"
"491","CTCF","KCTD6","-0.00602225534222089"
"492","CTCF","MLEC","-0.0184082537321466"
"493","CTCF","KIAA0232","0.0499396022917401"
"494","CTCF","KIFC1","0.184496094094751"
"495","CTCF","KMO","-0.0674861088579029"
"496","CTCF","KPTN","-0.129619098267261"
"497","CTCF","CERS5","-0.413836054852926"
"498","CTCF","TRNP1","-0.080833996479177"
"499","CTCF","PABPC4","-0.070601380716478"
"500","CTCF","RBMS3","-0.0686481400150047"
"501","CTCF","SLC25A37","0.423614369610171"
"502","CTCF","LOX","-0.590409562181287"
"503","CTCF","LRRC4C","-0.238453545979911"
"504","CTCF","LRRN3","-0.115406037324781"
"505","CTCF","LSM2","0.172640510185127"
"506","CTCF","MAPRE1","-0.0523984685054684"
"507","CTCF","MEPCE","-0.0639560876321292"
"508","CTCF","METTL1","0.234608884295227"
"509","CTCF","MND1","0.0957997695374774"
"510","CTCF","MRPL11","0.248252959411404"
"511","CTCF","NDC80","0.153682057018515"
"512","CTCF","NEU1","0.32142319399981"
"513","CTCF","NOL7","-0.271073353874703"
"514","CTCF","NPC1","-0.368363452285955"
"515","CTCF","NR2C2AP","0.139982044395565"
"516","CTCF","NUP210","-0.119493744021199"
"517","CTCF","NUP85","-0.0354340567167963"
"518","CTCF","OLFML2B","-0.50563441143022"
"519","CTCF","OLFML3","0.165741984398805"
"520","CTCF","OSR2","0.433788089218442"
"521","CTCF","PBXIP1","-0.276062281378349"
"522","CTCF","PCK2","0.420883674148074"
"523","CTCF","PHF20L1","-0.141067312652692"
"524","CTCF","PIPOX","0.311151430287391"
"525","CTCF","PLCD3","-0.173970608776777"
"526","CTCF","PPFIBP2","-0.0453434988324698"
"527","CTCF","PRCP","-0.224396452837229"
"528","CTCF","RAB11FIP4","-0.115674354224533"
"529","CTCF","RAD21","0.455117694403067"
"530","CTCF","RBM4B","-0.178202925987133"
"531","CTCF","RCC2","-0.180221906291075"
"532","CTCF","REXO4","-0.345021901812196"
"533","CTCF","RHOD","0.353552501188686"
"534","CTCF","RIC3","0.0340433070139058"
"535","CTCF","PTBP3","-0.308325187602173"
"536","CTCF","RPL7A","-0.344165701698504"
"537","CTCF","RPLP0","-0.0300258712318704"
"538","CTCF","RTP3","-0.0605476170058766"
"539","CTCF","SAMHD1","-0.57277023612762"
"540","CTCF","SATB2","-0.191875506738042"
"541","CTCF","SF3A3","-0.43229454982547"
"542","CTCF","SHBG","0.0567468748634012"
"543","CTCF","SLC25A39","-0.0466559218271172"
"544","CTCF","SLC27A2","0.189253190635216"
"545","CTCF","SLC7A6","-0.305876408359491"
"546","CTCF","SLCO4C1","-0.50590059639217"
"547","CTCF","SNRPC","0.0186759032178406"
"548","CTCF","SNRPD2","0.181403898714584"
"549","CTCF","SNRPE","-0.26158757112331"
"550","CTCF","SPSB2","-0.123553979088806"
"551","CTCF","U2SURP","0.62240220326888"
"552","CTCF","STAU2","-0.146593098863215"
"553","CTCF","TCHP","-0.514224942481231"
"554","CTCF","TDRKH","-0.336642591620452"
"555","CTCF","TIGD1","0.443135722035896"
"556","CTCF","TMEM30B","0.657088635558044"
"557","CTCF","TMEM65","0.151805500680161"
"558","CTCF","TMSB10","-0.25884029833259"
"559","CTCF","TPD52L1","0.217388886958518"
"560","CTCF","TPSAB1","-0.318814979470305"
"561","CTCF","TRMT6","0.153584456109501"
"562","CTCF","TTL","-0.178115708097003"
"563","CTCF","VAMP4","-0.248541097954329"
"564","CTCF","WRNIP1","0.350054457605608"
"565","CTCF","XPO1","-0.609812771441798"
"566","CTCF","ZNF3","0.0966279773746934"
"573","CTNNA1","CTCF","-0.330938686949187"
"574","CTNNA1","FOSB","-0.185728457339163"
"575","CTNNB1","CTNNB1","1"
"576","CTNNBL1","STAMBP","0.239520998694021"
"577","CYP1A2","CYP26A1","-0.160752114180056"
"578","CYP1A2","CYP2C19","0.587138866302637"
"579","CYP1A2","CYP2C8","0.639470064098858"
"580","CYP1A2","CYP2C9","0.807951448383103"
"581","CYP1A2","CYP2J2","0.0953002227616077"
"582","CYP1A2","FOS","0.351032449685868"
"583","CYP1A2","GSTO2","0.442623027358169"
"584","CYP1A2","NAT2","0.0374702102154634"
"585","CYP26A1","CTCF","0.376910077205394"
"586","CYP26A1","CYP2B6","-0.122963935395189"
"587","CYP26A1","POU2F1","0.353044963429215"
"588","CYP2A6","CYP2B6","0.214494275608284"
"589","CYP2A7","CYP26A1","-0.445422292718662"
"590","CYP2C19","ESR1","0.252962921917085"
"591","CYP2C8","CYP26A1","-0.386675556065114"
"592","CYP2C8","NR1I2","0.0630057533243937"
"593","CYP2C9","CYP26A1","-0.170556291782223"
"594","CYP2C9","NR1I2","0.0466150541183786"
"595","CYP8B1","AKR1D1","0.575324100460469"
"596","CYP8B1","TP53","-0.41362104863816"
"597","DACH1","UBE2I","0.0788477336726287"
"598","DCN","NR1H4","-0.0161488056416655"
"599","DCTN2","EGR3","-0.0296031560082512"
"600","DCTN2","TUBA1B","0.668040399965202"
"602","DDB2","CUL4A","0.433325209396806"
"603","DDB2","CUL4B","-0.302095760994177"
"604","DDX20","DHX9","0.0774887866063326"
"605","DDX20","GEMIN5","0.226168654552751"
"606","DDX20","SNRPD2","0.158570534842308"
