"","gene1","gene2","weight"
"243","CDC45","E2F2","0.304577836706437"
"244","CDC45","E2F3","0.302598041089949"
"245","CDC45","MCM7","0.845282117052052"
"246","CDC6","FOXM1","0.688609346406805"
"247","CDK4","BHLHE40","-0.0504359051520302"
"248","CDK4","CDK4","1"
"249","CDK4","ESR1","-0.447266579088396"
"250","CDK4","MYC","-0.0777167973509678"
"251","CDK4","NCOA2","-0.658084377938957"
"252","CDK4","PCNA","0.258155599636791"
"253","CDK4","PTMA","0.491427974913093"
"254","CDK4","RB1","0.0551865973332799"
"255","CDK4","RFC1","0.160397124307756"
"256","CDK4","SMAD2","-0.0306718711042101"
"257","CDK7","ERCC3","-0.314123019594646"
"258","CDK7","ESR1","0.201095526774785"
"259","CDK7","MCM7","0.384435323095843"
"260","CDK7","PCGF6","0.560661949285653"
"261","CDKN1A","NPM1","-0.0419942379679974"
"262","CDKN1A","EZH2","0.370227163696081"
"263","CDKN1A","FUBP1","-0.333769066954629"
"264","CDKN1A","PTMA","0.425784215941511"
"265","CDKN1A","TAF5","0.081735575307764"
"266","CDKN1A","NELFCD","0.248599627220176"
"267","CDKN1A","TSG101","0.0691761459310464"
"268","CDKN1A","XRCC6","0.475998013117626"
"269","CDKN2A","CDK4","0.193119454771586"
"270","CDKN2A","DNMT3A","-0.0883081471285913"
"271","CDKN2A","ETS2","0.25097580241414"
"272","CDKN2A","FOXM1","-0.0363013257368464"
"273","CDKN2A","MCM5","0.137375068693918"
"274","CDKN2A","SMARCA4","0.511286572879406"
"275","CDKN2A","SMARCB1","-0.201816096028355"
"276","CDKN2C","EGR3","0.188677311042043"
"277","CDKN2C","WDR5","0.147305999818584"
"278","CDKN2C","RBBP5","0.369837772411472"
"280","CFI","C3","0.843189018022196"
"281","CITED2","LHX2","0.347544030021181"
"282","CKS1B","NFYC","-0.455686553738687"
"283","CKS1B","SKP2","-0.371748339378371"
"284","CKS2","SKP2","0.157103611597687"
"285","NPM1","NCL","0.150784884406714"
"286","NPM1","NOP2","-0.0361972825520733"
"287","NPM1","TCERG1","0.258882043057804"
"288","NPM1","XPO1","-0.00608608493844682"
"289","CLEC4M","IL10","0.0509762881899609"
"290","CLOCK","CSNK1D","0.422343386587281"
"291","CNDP1","CNDP1","1"
"292","CNOT3","CAND1","-0.150695910327445"
"293","CNOT3","CNOT1","0.212792906017877"
"294","CNOT4","CNOT1","0.677527660997447"
"295","CNOT4","UBE2D2","-0.357727804309132"
"296","CNOT6","CNOT6","1"
"297","COIL","COIL","1"
"298","COIL","PSMA1","0.157160998841895"
"299","COIL","SART3","0.380462185067072"
"300","CSNK1A1","HMGB2","0.600290618314334"
"301","CSNK1A1","MDM4","0.0544066315300498"
"302","CSNK1A1L","AXIN1","0.303824656907935"
"303","CSNK1A1L","AXIN2","-0.200840928075439"
"304","CSNK2A1","BDP1","-0.0185148922262914"
"305","CSNK2A1","CUX2","-0.0120751443350166"
"306","CSNK2A1","HMGA1","-0.632959589235352"
"307","CSNK2A1","MAZ","-0.026140179868756"
"308","CSNK2A1","SSRP1","0.269031023670947"
"309","CTCF","CTCF","1"
"310","CTNNB1","CTNNB1","1"
"311","CTNNBL1","STAMBP","-0.18902884838023"
"312","CYP1A2","CYP26A1","0.499123491515654"
"313","CYP1A2","CYP2C19","0.365084274354977"
"314","CYP1A2","CYP2J2","0.723925657898653"
"315","CYP1A2","GSTO2","-0.126656499551924"
"316","CYP1A2","NAT2","0.489067919837849"
"317","CYP26A1","CYP2B6","0.273279781875392"
"318","CYP2A6","CYP2B6","0.614399699710577"
"319","CYP2A7","CYP26A1","-0.114956043653253"
"320","CYP2C19","ESR1","0.586502736357331"
"321","CYP2C8","CYP26A1","0.470159705743898"
"322","CYP2C9","CYP26A1","0.403538131282553"
"323","CYP8B1","AKR1D1","0.151301530087239"
"324","DACH1","UBE2I","-0.204168586022106"
"325","DCN","NR1H4","-0.320537642281747"
"326","DCTN2","EGR3","0.140880527304555"
"327","DCTN2","TUBA1B","0.525841081051289"
"329","DDB2","CUL4A","-0.173324410025608"
"330","DDB2","CUL4B","-0.0556917447271614"
"331","DDX20","DHX9","0.595003029246989"
"332","DDX20","GEMIN5","0.453273071646475"
"333","DDX20","SNRPD2","0.28690085913365"
"334","DDX20","SNRPE","-0.494101590728785"
"335","DDX20","SNRPF","-0.26050796508238"
"336","DEK","DEK","1"
"337","DGKQ","PLCD3","0.207660717877876"
"338","DGKZ","EGR3","0.430220434309185"
"339","DGKZ","PLCD3","-0.0478357914267409"
"340","NFE2L2","CFTR","0.213426610712765"
"341","NFE2L2","COPS7A","0.313933970918862"
"342","NFE2L2","EIF2AK1","-0.0155405776521271"
"343","NFE2L2","HBB","0.504866766321344"
"344","NFE2L2","HMOX1","0.180528703925078"
"345","NFE2L2","NQO1","-0.0455577642836653"
"346","NFE2L2","PMF1","0.0201281191929855"
"347","NFE2L2","ZIC2","0.455757281409011"
"348","DNMT1","DNMT1","1"
"349","DNMT3A","CBX1","0.0308016928001019"
"350","DNMT3A","EZH2","-0.37918658284574"
"351","DNMT3A","SETDB1","-0.501298787887891"
"352","DNMT3A","SUV39H1","0.213147575829433"
"353","DNMT3A","UBE2I","0.333524157332934"
"354","DR1","NR2C2","0.134639240321583"
"355","DR1","POLE3","0.0709404731885703"
"356","DR1","PTGS2","-0.0627571497335495"
"357","DTX1","DTX1","1"
"358","DUSP1","ATF5","-0.0565685537996363"
"359","DUSP1","NFE2L2","-0.210468610550001"
"360","DUT","TK1","0.0388290956296473"
"361","DVL1","BRD7","0.499454513242277"
"362","DVL1","FRAT1","0.550745649786088"
"363","DVL1","FRAT2","0.0382731608286177"
"364","DVL1","NKD2","-0.116023724655735"
"365","DVL2","FOSB","-0.297464777439022"
"366","DVL2","FRAT1","-0.00906474920292874"
"367","DVL2","RNPS1","-0.220675151082216"
"368","DVL2","MYC","-0.447421850967394"
"369","DVL2","NKD2","0.849883754686914"
"370","DVL3","FRAT1","0.0320639438029185"
"371","DVL3","KAT7","0.526667384613877"
"372","DVL3","NKD2","0.0912025421429241"
"373","DYNC1H1","TUBA1B","0.0880426494074811"
"374","DYNC1I2","TUBA1B","0.206011553469441"
"375","DYNLL1","EGR3","0.273783552918518"
"376","DYNLL1","NRF1","0.454720153631061"
"377","DYNLL1","TUBA1B","0.48819013967561"
"378","DYNLL1","ZHX1","-0.674719954558369"
"379","DYNLL1","ZMYND11","0.14523183081882"
"381","E2F1","E2F1","1"
"382","E2F2","ACSL1","0.0758199720433321"
"383","E2F2","ACTR6","-0.0176661444345621"
"384","E2F2","AP1S1","0.0203237153644973"
"385","E2F2","ARHGAP11A","-0.17247929063692"
"386","E2F2","ARID3B","0.283894135568932"
"387","E2F2","PRRC2C","0.264321265336588"
"388","E2F2","BMPR1B","-0.169032622611178"
"389","E2F2","C11orf54","-0.0702926816743996"
"390","E2F2","PRR14L","-0.336155598121356"
"391","E2F2","CAMK2B","-0.284789648734027"
"392","E2F2","CCT3","-0.146691034436145"
"393","E2F2","CDCA3","0.618340628278044"
"394","E2F2","CDCA7","0.738346070339663"
"395","E2F2","CHRDL1","0.312420276094872"
"396","E2F2","CLTA","-0.0259206931627758"
"397","E2F2","COPS6","0.137754111158877"
"398","E2F2","CYP2R1","0.477766302731012"
"399","E2F2","DEK","0.0379039008661241"
"400","E2F2","DPF2","-0.026336419252111"
"401","E2F2","DTL","-0.0328191714075999"
"402","E2F2","E2F3","0.588473355120825"
"403","E2F2","GCHFR","-0.477524098116076"
"404","E2F2","GON4L","0.405833345345814"
"405","E2F2","GPAA1","0.134494052524728"
"406","E2F2","GTF3C2","0.284269740545243"
"407","E2F2","PTPRB","0.269624578924866"
"408","E2F2","SAP30L","-0.329775573623774"
"409","E2F2","SETD2","0.173894782218017"
"410","E2F2","IGF2","0.0973960878800606"
"411","E2F2","KIAA1143","0.234361886229392"
"412","E2F2","LHX2","-0.15829612707922"
"413","E2F2","MSH6","-0.0125264265224188"
"414","E2F2","NSF","0.24713518912362"
"415","E2F2","UBE2S","0.457195820772882"
"416","E2F2","LRRC4C","0.255227117589747"
"417","E2F2","MAPRE1","0.376046030645718"
"418","E2F2","MCM7","0.302830650152251"
"419","E2F2","MELK","0.804036961166596"
"420","E2F2","MEPCE","0.151919019642593"
"421","E2F2","METTL15","-0.0201261535873953"
"422","E2F2","RBM28","-0.52816841406354"
"423","E2F2","MRPL24","-0.300756562397981"
"424","E2F2","MYC","0.0780013173318918"
"425","E2F2","NCBP2","0.272206539340248"
"426","E2F2","NEK2","0.0632973092597027"
"427","E2F2","NR2C2AP","-0.108731417911067"
"428","E2F2","OAS2","0.541197987601118"
"429","E2F2","POLE2","-0.219636752905485"
"430","E2F2","PTGS2","0.145038649633603"
"431","E2F2","PXMP2","-0.336712223069141"
"432","E2F2","RAD51","-0.30522716260678"
"433","E2F2","RBM22","0.316898730881508"
"434","E2F2","RDH16","-0.20219408461121"
"435","E2F2","RHOBTB1","0.370319680803027"
"436","E2F2","PTBP3","0.440731550978835"
"437","E2F2","RPL29","0.0322453088440092"
"438","E2F2","RPS6KB1","0.244065430807181"
"439","E2F2","SDC1","-0.652223220018153"
"440","E2F2","SERPINE1","0.493152424760229"
"441","E2F2","SMARCE1","-0.342316253321524"
"442","E2F2","SORL1","0.107425266103852"
"443","E2F2","STAG1","0.242915871882433"
"444","E2F2","TACC3","0.664821627930377"
"445","E2F2","TCP1","-0.136726759775309"
"446","E2F2","TMPO","0.148185059643811"
"447","E2F2","TRMT12","0.0267649939664949"
"448","E2F2","TSPAN7","-0.0685383309305937"
"449","E2F2","UTRN","0.0998866136188816"
"450","E2F2","WRAP73","0.638003420707918"
"451","E2F2","WNT5A","0.0564758253257133"
"455","E2F3","AP1S1","-0.0642340999012833"
"456","E2F3","ARHGAP11A","0.0656856476277549"
"457","E2F3","AURKA","0.264222005852769"
"458","E2F3","STMN1","-0.414969721626265"
"459","E2F3","PRR14L","0.311002036470735"
"460","E2F3","CCT3","-0.292383912290774"
"461","E2F3","CDCA7","0.56262674388807"
"462","E2F3","CHRDL1","0.335383326461874"
"463","E2F3","COPS6","0.160471742205233"
"464","E2F3","CYP2R1","0.210730533420811"
"465","E2F3","DEK","-0.00959464352410775"
"466","E2F3","DTL","0.119612691779771"
"467","E2F3","E2F3","1"
"468","E2F3","GON4L","0.241333830753001"
"469","E2F3","GPAA1","-0.265603831350748"
"470","E2F3","GTF3C2","0.336658621525345"
"471","E2F3","PTPRB","0.367738016194248"
"472","E2F3","SAP30L","-0.544219432476448"
"473","E2F3","SETD2","-0.15946143581934"
"474","E2F3","IGF2","0.118400112199113"
"475","E2F3","KIAA1143","0.125954431086285"
"476","E2F3","LHX2","0.0121336693416508"
"477","E2F3","MSH6","-0.0160627821482358"
"478","E2F3","NSF","0.259162770703799"
"479","E2F3","UBE2S","0.413458317998768"
"480","E2F3","LRRC4C","0.3170411984525"
"481","E2F3","MCM6","0.461751194306439"
"482","E2F3","MEPCE","0.313507911577754"
"483","E2F3","METTL15","-0.0898097584418553"
"484","E2F3","MRTO4","-0.0514210138997149"
"485","E2F3","NCBP2","0.230671101614411"
"486","E2F3","PTMA","-0.22963982231052"
"487","E2F3","RAD51","-0.73982998294476"
"488","E2F3","RBM22","0.335087985728264"
"489","E2F3","PTBP3","0.350318923443066"
"490","E2F3","SERPINE1","0.371892636175934"
"491","E2F3","SMARCE1","-0.539604992884843"
"492","E2F3","SORL1","-0.0767859617803196"
"493","E2F3","STAG1","0.262186864717689"
"494","E2F3","TACC3","0.727038951141242"
"495","E2F3","WNT5A","-0.0041850763487038"
"496","E2F3","XRCC6","0.210622371788323"
"499","E2F4","AGBL5","-0.228944738012254"
"500","E2F4","ANLN","-0.182092270176362"
"501","E2F4","AP1S1","0.312829916109117"
"502","E2F4","APIP","0.218103382280354"
"503","E2F4","ARHGAP11A","-0.0954205655962908"
"504","E2F4","ARL6IP6","-0.139847119466375"
"505","E2F4","ARSJ","-0.364757667228923"
"506","E2F4","AURKB","0.0200685510673162"
"507","E2F4","CSRNP1","0.333035508493198"
"508","E2F4","BAP1","0.318817443702433"
"509","E2F4","PRRC2C","-0.410024149302341"
"510","E2F4","GPANK1","0.441283214992805"
"511","E2F4","BIRC5","-0.332789036652485"
"512","E2F4","BMPR1B","0.133709135786858"
"513","E2F4","BUB3","-0.228703141358759"
"514","E2F4","STMN1","0.43043436824796"
"515","E2F4","BROX","-0.211653181721161"
"516","E2F4","PRR14L","0.0617908338541469"
"517","E2F4","CA2","0.207853300901034"
"518","E2F4","CALM1","0.277428606856817"
"519","E2F4","CAPRIN1","0.155078581508331"
"520","E2F4","CBX1","-0.104520740412542"
"521","E2F4","CCT3","0.0010638578614162"
"522","E2F4","CDC37L1","0.0791712318327176"
"523","E2F4","CDCA7","-0.15642746372184"
"524","E2F4","CENPE","-0.174346089976437"
"525","E2F4","CENPM","0.652271479918691"
"526","E2F4","CHCHD7","-0.254711738330698"
"527","E2F4","CHRDL1","0.507000790007252"
"528","E2F4","CLIC1","-0.292219024879716"
"529","E2F4","CLK2","-0.00320845005869125"
"530","E2F4","CLTA","-0.192762384079599"
"531","E2F4","CNOT10","0.039240062537088"
"532","E2F4","COL4A1","-0.700666346079994"
"533","E2F4","COPS6","0.592719911353888"
"534","E2F4","CSE1L","0.0501389689766762"
"535","E2F4","CTH","-0.515022709432312"
"536","E2F4","CYP2R1","-0.0872419880791518"
"537","E2F4","DENR","0.151600439199896"
"538","E2F4","DHX30","0.137410245720555"
"539","E2F4","DHX9","-0.290877039915863"
"540","E2F4","DIRAS3","0.204273184495722"
"541","E2F4","DRG1","-0.269179580033119"
"542","E2F4","DTL","0.593128307619378"
"543","E2F4","EFCAB7","-0.331045891651823"
"544","E2F4","EIF4H","0.235120173180966"
"545","E2F4","F3","-0.368908404988845"
"546","E2F4","FARS2","0.296957491639187"
"547","E2F4","FBLN1","-0.411275528531811"
"548","E2F4","FEN1","0.22884114422042"
"549","E2F4","G6PD","-0.596285681092718"
"550","E2F4","GALNT11","-0.526759462240684"
"551","E2F4","GINS1","-0.32085743009293"
"552","E2F4","GJB2","0.230793821105615"
"553","E2F4","GMNN","-0.282333991539183"
"554","E2F4","GON4L","-0.357025152869322"
"555","E2F4","GPAA1","0.0920472136822915"
"556","E2F4","GPR158","0.354804583318879"
"557","E2F4","GTF3C2","-0.238529743463547"
"558","E2F4","HAT1","0.272576685677779"
"559","E2F4","HLTF","-0.0520559518708878"
"560","E2F4","HMMR","0.125206685368304"
"561","E2F4","SMC3","0.295070041889845"
"562","E2F4","PTPRB","-0.211140341953346"
"563","E2F4","SLC16A2","0.144558223702404"
"564","E2F4","MSH3","0.0531242594807507"
"565","E2F4","SAP30L","0.353187937649892"
"566","E2F4","PCLAF","0.16217752825003"
"567","E2F4","SETD2","0.481738308681784"
"568","E2F4","ITGB3BP","0.40618539740142"
"569","E2F4","KIAA1143","-0.0474871831566294"
"570","E2F4","KIF4A","0.299050931410993"
"571","E2F4","KLHDC3","0.764931025947492"
"572","E2F4","LHX2","-0.294516305372951"
"573","E2F4","MZT1","0.0945333955587066"
"574","E2F4","MSH6","-0.182169429185079"
"575","E2F4","RPL23A","-0.136808196067213"
"576","E2F4","NSF","-0.0693068532209104"
"577","E2F4","UBE2S","0.238906720094"
"578","E2F4","LRRC4C","-0.58037831140996"
"579","E2F4","MAPRE1","-0.183774399880672"
"580","E2F4","MCM10","-0.112530156279191"
"581","E2F4","MCM8","-0.105323126372227"
"582","E2F4","MELK","0.0124940735047626"
"583","E2F4","MEPCE","0.0769204346316813"
"584","E2F4","METTL15","0.359910621261714"
"585","E2F4","METTL3","-0.542548826355643"
"586","E2F4","RBM28","0.249498790549622"
"587","E2F4","MKI67","0.0721224363295781"
"588","E2F4","MRPL24","0.508797803849125"
"589","E2F4","MRPL49","0.118045504362287"
"590","E2F4","MRTO4","0.31906311713639"
"591","E2F4","MSH2","-0.243977939423898"
"592","E2F4","MYOZ3","-0.703345468647923"
"593","E2F4","N4BP2L1","0.778540753751943"
"594","E2F4","NCBP2","-0.284497254070946"
"595","E2F4","NCL","-0.527987074552448"
"596","E2F4","NDC80","0.673970531149093"
"597","E2F4","NEK2","-0.489106323167814"
"598","E2F4","NIPBL","0.357850863537458"
"599","E2F4","NPY1R","0.0770720083357261"
"600","E2F4","NR2C2AP","-0.0447745379683908"
"601","E2F4","NSFL1C","0.59763104400964"
"602","E2F4","NUP153","0.0742973241832791"
"603","E2F4","NUP155","-0.427537524141372"
"604","E2F4","PABPC1","0.108288287484989"
"605","E2F4","PARD3","-0.318060547352431"
"606","E2F4","PHYHIPL","0.290695046943212"
"607","E2F4","PLK4","0.0176376858505302"
"608","E2F4","PLSCR4","-0.323116875744563"
"609","E2F4","POLD1","-0.310978861265622"
"610","E2F4","POLE2","0.489671158156642"
"611","E2F4","PPIA","0.656942678708192"
"612","E2F4","PPM1D","0.0682505763594431"
