"","from","to"
"935","SFRP5","DNMT3A"
"936","ESR1","DNMT3A"
"937","EBF1","EBF1"
"938","PDE7A","EGR1"
"939","PCCA","EGR1"
"940","SMS","EGR1"
"941","B4GALT3","EGR1"
"942","UGDH","EGR1"
"943","LPCAT1","EGR1"
"944","CAT","EGR1"
"945","ALPL","EGR1"
"946","CYP2B6","EGR1"
"947","MGST3","EGR1"
"948","AKT1","EGR1"
"949","HRAS","EGR1"
"950","EGFR","EGR1"
"951","PIK3R1","EGR1"
"952","TP53","EGR1"
"953","CDKN2A","EGR1"
"954","CDKN1A","EGR1"
"955","CDK4","EGR1"
"956","RB1","EGR1"
"957","IGF1R","EGR1"
"958","BAD","EGR1"
"959","PDPK1","EGR1"
"960","MAPK3","EGR1"
"961","PPP2R5A","EGR1"
"962","DUSP6","EGR1"
"963","ELK1","EGR1"
"964","RGL1","EGR1"
"965","TGFBR2","EGR1"
"966","DGKZ","EGR1"
"967","RHEB","EGR1"
"968","YWHAG","EGR1"
"969","E2F3","EGR1"
"970","HDAC1","EGR1"
"971","NEDD4L","EGR1"
"972","RRAGC","EGR1"
"973","WNT1","EGR1"
"974","FZD7","EGR1"
"975","FZD9","EGR1"
"976","PTK2","EGR1"
"977","FOS","EGR1"
"978","CDK6","EGR1"
"979","LEF1","EGR1"
"980","RUVBL1","EGR1"
"981","APC2","EGR1"
"982","SMAD3","EGR1"
"983","ACTB","EGR1"
"984","ACTG1","EGR1"
"985","PTEN","EGR1"
"986","PECAM1","EGR1"
"987","CSNK2A1","EGR1"
"988","CAMK2B","EGR1"
"989","APOA1","EGR1"
"990","HDAC6","EGR1"
"991","ATF2","EGR1"
"992","CREB3L4","EGR1"
"993","CREB3L2","EGR1"
"994","DYNLL1","EGR1"
"995","ETS2","EGR1"
"996","IGF2","EGR1"
"997","NFE2L2","EGR1"
"998","SMARCA4","EGR1"
"999","DPF1","EGR1"
"1000","ACTL6B","EGR1"
"1001","SMARCD2","EGR1"
"1002","SMARCD3","EGR1"
"1003","ITGB8","EGR1"
"1004","ATF5","EGR1"
"1005","BRCA1","EGR1"
"1006","EGR1","EGR1"
"1007","MAP2K2","EGR2"
"1008","PIK3R1","EGR2"
"1009","CDKN2C","EGR2"
"1010","SMG7","EGR2"
"1011","PPP2R5A","EGR2"
"1012","RRAGC","EGR2"
"1013","PRKAA2","EGR2"
"1014","WNT1","EGR2"
"1015","WNT5A","EGR2"
"1016","WNT2B","EGR2"
"1017","FZD3","EGR2"
"1018","FZD9","EGR2"
"1019","PRKAG1","EGR2"
"1020","FOS","EGR2"
"1021","MYC","EGR2"
"1022","CCNE1","EGR2"
"1023","PRKCD","EGR2"
"1024","LEF1","EGR2"
"1025","FRMD6","EGR2"
"1026","GNB1","EGR2"
"1027","CAMK2B","EGR2"
"1028","ESR1","EGR2"
"1029","MYO10","EGR2"
"1030","DYNLL1","EGR2"
"1031","DCTN2","EGR2"
"1032","ATP6V1F","EGR2"
"1033","IGF2","EGR2"
"1034","CAMK1","EGR2"
"1035","SMARCD2","EGR2"
"1036","EGR1","EGR2"
"1037","TKT","EGR3"
"1038","UGDH","EGR3"
"1039","CAT","EGR3"
"1040","PIK3R1","EGR3"
"1041","CDKN2C","EGR3"
"1042","PPP2CB","EGR3"
"1043","PPP2R5A","EGR3"
"1044","DGKZ","EGR3"
"1045","RRAGC","EGR3"
"1046","RPS6KA3","EGR3"
"1047","PRKAA2","EGR3"
"1048","WNT1","EGR3"
"1049","WNT5A","EGR3"
"1050","FZD9","EGR3"
"1051","LRP5","EGR3"
"1052","MYC","EGR3"
"1053","CCNE1","EGR3"
"1054","PRKCD","EGR3"
"1055","LEF1","EGR3"
"1056","FRMD6","EGR3"
"1057","ACTB","EGR3"
"1058","CAMK2B","EGR3"
"1059","MYO10","EGR3"
"1060","DYNLL1","EGR3"
"1061","DCTN2","EGR3"
"1062","ATP6V1F","EGR3"
"1063","IGF2","EGR3"
"1064","CAMK1","EGR3"
"1065","ACTL6B","EGR3"
"1066","SMARCD2","EGR3"
"1067","SMARCD3","EGR3"
"1068","ATF5","EGR3"
"1069","EGR1","EGR3"
"1070","AGTR1","ETV4"
"1071","MYC","ETV4"
"1072","TERT","ETV4"
"1073","ETS2","ETV4"
"1074","BRCA1","ETV4"
"1075","EGR1","ETV4"
"1076","SMS","EZH2"
"1077","TP53","EZH2"
"1078","CDKN2A","EZH2"
"1079","CDKN1A","EZH2"
"1080","CCND1","EZH2"
"1081","ELK1","EZH2"
"1082","HDAC1","EZH2"
"1083","MYC","EZH2"
"1084","CCNE1","EZH2"
"1085","SFRP1","EZH2"
"1086","PTEN","EZH2"
"1087","BRCA1","EZH2"
"1088","DNMT3A","EZH2"
"1089","EGR1","EZH2"
"1090","GSTP1","FOSB"
"1091","SHC3","FOSB"
"1092","PPP2R5A","FOSB"
"1093","TGFB1","FOSB"
"1094","TGFBR2","FOSB"
"1095","ROCK2","FOSB"
"1096","YWHAG","FOSB"
"1097","ANAPC5","FOSB"
"1098","NEDD4L","FOSB"
"1099","RILP","FOSB"
"1100","WNT1","FOSB"
"1101","WNT2B","FOSB"
"1102","DVL2","FOSB"
"1103","CTNNA1","FOSB"
"1104","ATF2","FOSB"
"1105","SMARCB1","FOSB"
"1106","SMARCA2","FOSB"
"1107","ATF5","FOSB"
"1108","EGR1","FOSB"
"1109","EGR2","FOSB"
"1110","EGR3","FOSB"
"1111","CDKN1A","FUBP1"
"1112","MYC","FUBP1"
"1113","CDKN2A","HDAC4"
"1114","CDKN1A","HDAC4"
"1115","MAPK3","HDAC4"
"1116","YWHAG","HDAC4"
"1117","ATF2","HDAC4"
"1118","MECOM","HDAC4"
"1119","HDAC4","HDAC4"
"1120","E2F4","HLTF"
"1121","TP53","HMGA1"
"1122","CDK1","HMGA1"
"1123","E2F4","HMGA1"
"1124","E2F5","HMGA1"
"1125","E2F3","HMGA1"
"1126","FOS","HMGA1"
"1127","MYC","HMGA1"
"1128","CSNK2A1","HMGA1"
"1129","ATF2","HMGA1"
"1130","BRCA1","HMGA1"
"1131","EGR1","HMGA1"
"1132","EGR2","HMGA1"
"1133","CSNK1A1","HMGB2"
"1134","PPP2R1A","HSF2"
"1135","HSP90AA1","HSF2"
"1136","FOS","HSF2"
"1137","DCTN4","HSF2"
"1138","TP53","ID2"
"1139","RB1","ID2"
"1140","ELK4","ID2"
"1141","ELK1","ID2"
"1142","MYC","ID2"
"1143","TERT","ID2"
"1144","EGR1","ID2"
"1145","ID2","ID2"
"1146","PRKDC","ILF2"
"1147","MYC","ILF3"
"1148","ILF2","ILF3"
"1149","JUNB","JUNB"
"1150","PIK3R1","KHDRBS1"
"1151","PLCG1","KHDRBS1"
"1152","CDK1","KHDRBS1"
"1153","E2F4","KHDRBS1"
"1154","MYC","KHDRBS1"
"1155","SMAD2","KHDRBS1"
"1156","SMARCA2","KHDRBS1"
"1157","KHDRBS1","KHDRBS1"
"1158","MAML1","MAML1"
"1159","EGR2","MAZ"
"1160","EGR3","MAZ"
"1161","TP53","MCM2"
"1162","CDKN2A","MCM2"
"1163","CDK4","MCM2"
"1164","CDC45","MCM2"
"1165","CCNB2","MCM2"
"1166","CDK6","MCM2"
"1167","MCM2","MCM2"
"1168","CYP2C9","NCOA6"
"1169","RB1","NCOA6"
"1170","PRKDC","NCOA6"
"1171","FOS","NCOA6"
"1172","SMAD2","NCOA6"
"1173","ESR1","NCOA6"
"1174","NCOA6","NCOA6"
"1175","NFYA","NFYA"
"1176","ALDH6A1","NFYC"
"1177","CAT","NFYC"
"1178","GCH1","NFYC"
"1179","PIK3R1","NFYC"
"1180","UBE2T","NFYC"
"1181","GSK3B","NFYC"
"1182","CDC23","NFYC"
"1183","CDC20","NFYC"
"1184","WNT16","NFYC"
"1185","FOS","NFYC"
"1186","MYC","NFYC"
"1187","SMAD2","NFYC"
"1188","SMAD3","NFYC"
"1189","ACTB","NFYC"
"1190","WASF2","NFYC"
"1191","CKS1B","NFYC"
"1192","HEY1","NFYC"
"1193","ACTL6B","NFYC"
"1194","EGR1","NFYC"
"1195","EGR3","NFYC"
"1196","GRB2","NPM1"
"1197","SHC1","NPM1"
"1198","TP53","NPM1"
"1199","CDKN1A","NPM1"
"1200","CCND1","NPM1"
"1201","GADD45A","NPM1"
"1202","PLCG2","NPM1"
"1203","CDK1","NPM1"
"1204","PLK1","NPM1"
"1205","MYC","NPM1"
"1206","ATF2","NPM1"
"1207","ARF1","NPM1"
"1208","ATF5","NPM1"
"1209","DCN","NR1H4"
"1210","ESR1","NR1H4"
"1211","SMARCD3","NR1H4"
"1212","NR1I2","NR1I2"
"1213","KRAS","NR3C2"
"1214","HSP90AA1","NR3C2"
"1215","ACTG1","NR3C2"
"1216","ETV4","NR3C2"
"1217","SDHB","NRF1"
"1218","SMAD3","PLAG1"
"1219","IGF2","PLAG1"
"1220","EGR1","PLAG1"
"1221","SRM","POU2F1"
"1222","HAO2","POU2F1"
"1223","CYP26A1","POU2F1"
"1224","KRAS","POU2F1"
"1225","NRAS","POU2F1"
"1226","PIK3R3","POU2F1"
"1227","PPP2R1A","POU2F1"
"1228","MAP4K4","POU2F1"
"1229","RGL1","POU2F1"
"1230","GSK3B","POU2F1"
"1231","HDAC1","POU2F1"
"1232","RILP","POU2F1"
"1233","WNT2B","POU2F1"
"1234","FZD10","POU2F1"
"1235","FZD2","POU2F1"
"1236","FZD4","POU2F1"
"1237","LRP6","POU2F1"
"1238","TLR4","POU2F1"
"1239","FOS","POU2F1"
"1240","MYC","POU2F1"
"1241","RAD1","POU2F1"
"1242","LEF1","POU2F1"
"1243","APC","POU2F1"
"1244","SMAD2","POU2F1"
"1245","SMAD3","POU2F1"
"1246","BMP5","POU2F1"
"1247","WASF2","POU2F1"
"1248","C8A","POU2F1"
"1249","ESR1","POU2F1"
"1250","MYO1B","POU2F1"
"1251","ETS2","POU2F1"
"1252","GPC3","POU2F1"
"1253","MECOM","POU2F1"
"1254","BARD1","POU2F1"
"1255","BRCA1","POU2F1"
"1256","BTF3","POU2F1"
"1257","DNMT3A","POU2F1"
"1258","HMGA1","POU2F1"
"1259","ID2","POU2F1"
"1260","POU2F1","POU2F1"
"1261","CDKN1A","PTMA"
"1262","CDK4","PTMA"
"1263","RAN","PTMA"
"1264","CDK1","PTMA"
"1265","PCNA","PTMA"
"1266","CCNB1","PTMA"
"1267","CCNA2","PTMA"
"1268","E2F4","PTMA"
"1269","E2F5","PTMA"
"1270","E2F2","PTMA"
"1271","E2F3","PTMA"
"1272","HDAC1","PTMA"
"1273","HDAC2","PTMA"
"1274","MYC","PTMA"
"1275","ESR1","PTMA"
"1276","EGR1","PTMA"
"1277","TP53","PTTG1"
"1278","RAC1","PTTG1"
"1279","CDK1","PTTG1"
"1280","CCNB1","PTTG1"
"1281","E2F4","PTTG1"
"1282","ANAPC5","PTTG1"
"1283","ANAPC7","PTTG1"
"1284","ANAPC11","PTTG1"
"1285","CDC23","PTTG1"
"1286","CDC20","PTTG1"
"1287","MYC","PTTG1"
"1288","RB1","PURA"
"1289","PCNA","PURA"
"1290","EGR1","PURA"
"1291","EGR3","PURA"
"1292","HDAC2","RFX5"
"1293","MYC","RFX5"
"1294","UPF3B","SATB2"
"1295","ESR1","SATB2"
"1296","EGR1","SATB2"
"1297","POU2F1","SATB2"
"1298","FOSB","TAF4"
"1299","CDKN1A","TAF5"
"1300","EGR1","TAF5"
"1301","EGR3","TAF5"
"1302","ALDOB","TCF3"
"1303","PDE7A","TCF3"
"1304","PIP4K2B","TCF3"
"1305","SHC3","TCF3"
"1306","CDKN1A","TCF3"
"1307","BAD","TCF3"
"1308","MAPK3","TCF3"
"1309","EPHA2","TCF3"
"1310","PLCB1","TCF3"
"1311","SH3GLB2","TCF3"
"1312","RILP","TCF3"
"1313","WNT2B","TCF3"
"1314","WNT10A","TCF3"
"1315","FZD1","TCF3"
"1316","FZD6","TCF3"
"1317","FOS","TCF3"
"1318","MYC","TCF3"
"1319","CDK6","TCF3"
"1320","LEF1","TCF3"
"1321","APC","TCF3"
"1322","C7","TCF3"
"1323","ESR1","TCF3"
"1324","RBBP5","TCF3"
"1325","ITGA6","TCF3"
"1326","NFE2L2","TCF3"
"1327","MECOM","TCF3"
"1328","SMARCB1","TCF3"
"1329","ABL2","TCF3"
"1330","FOSB","TCF3"
"1331","PURA","TCF3"
"1332","TCF3","TCF3"
"1333","E2F3","TRIM28"
"1334","ESR1","TRIM28"
"1335","TRIM28","TRIM28"
"1336","EGFR","TSG101"
"1337","TP53","TSG101"
"1338","CDKN1A","TSG101"
"1339","HGS","TSG101"
"1340","MAZ","TSG101"
"1341","TSG101","TTF2"
"1342","TP53","UHRF1"
"1343","RB1","UHRF1"
"1344","E2F4","UHRF1"
"1345","E2F5","UHRF1"
"1346","E2F2","UHRF1"
"1347","E2F3","UHRF1"
"1348","MYC","UHRF1"
"1349","TYMS","YBX1"
"1350","AKT1","YBX1"
"1351","EGFR","YBX1"
"1352","TP53","YBX1"
"1353","PCNA","YBX1"
"1354","GSK3B","YBX1"
"1355","CCNB1","YBX1"
"1356","CDC20","YBX1"
"1357","MYC","YBX1"
"1358","SMAD3","YBX1"
"1359","CKS2","YBX1"
"1360","EGR1","YBX1"
"1361","PURA","YBX1"
"1362","YBX1","YBX1"
"1363","MYD88","ZIC2"
"1364","WNT7B","ZIC2"
"1365","PRKAG1","ZIC2"
"1366","NFE2L2","ZIC2"
"1367","SMARCD3","ZIC2"
"1368","TALDO1","ZNF143"
"1369","PCYT1A","ZNF143"
"1370","CDK4","BHLHE40"
"1371","RRAGC","BHLHE40"
"1372","FOS","BHLHE40"
"1373","MYC","BHLHE40"
"1374","EGR1","BHLHE40"
"1375","FOSB","BHLHE40"
"1376","HSF2","BHLHE40"
"1377","BHLHE40","BHLHE40"
"1378","AIRE","AIRE"
"1379","ELK1","ALYREF"
"1380","MYC","ALYREF"
"1381","LEF1","ALYREF"
"1382","ALYREF","ALYREF"
"1383","EGR1","ARID4B"
"1384","EGR2","ARID4B"
"1385","EGR3","ARID4B"
"1386","FOSB","BRD8"
"1387","E2F4","CBX3"
"1388","E2F3","CBX3"
"1389","MYC","CBX3"
"1390","CBX3","CBX3"
"1391","ELK1","CITED2"
"1392","FOS","CITED2"
"1393","MYC","CITED2"
"1394","POU2F1","CITED2"
"1395","EGR1","CNOT3"
"1396","NFYC","CNOT6"
"1397","CNOT6","CNOT6"
"1398","CCNE1","COIL"
"1399","COIL","COIL"
"1400","HDAC2","DDX20"
"1401","EGR2","DDX20"
"1402","E2F4","DEK"
"1403","E2F5","DEK"
"1404","E2F3","DEK"
"1405","MYC","DEK"
"1406","DEK","DEK"
"1407","MYC","DNAJC2"
"1408","EGR1","DNAJC2"
"1409","E2F2","DTX1"
"1410","DTX1","DTX1"
"1411","MYC","EP400"
"1412","EGR1","EP400"
"1413","CDK7","ERCC3"
"1414","MYC","EZH1"
"1415","EGR1","EZH1"
"1416","EGR3","EZH1"
"1417","TCF3","EZH1"
"1418","MYC","FOXP1"
"1419","ESR1","FOXP1"
"1420","POU2F1","FOXP1"
"1421","TCF3","FOXP1"
"1422","FOXP1","FOXP1"
"1423","TP53","FUS"
"1424","E2F4","FUS"
"1425","E2F5","FUS"
"1426","E2F2","FUS"
"1427","E2F3","FUS"
"1428","MYC","FUS"
"1429","EGR1","FUS"
"1430","EGR3","FUS"
"1431","ILF3","FUS"
"1432","YBX1","FUS"
"1433","FUS","FUS"
"1434","FXR1","FXR1"
"1435","FOS","GTF2IRD1"
"1436","MYC","GTF2IRD1"
"1437","SMAD3","GTF2IRD1"
"1438","MYC","HAX1"
"1439","EGR1","HAX1"
"1440","HNRNPK","HNRNPK"
"1441","HTATSF1","HTATSF1"
"1442","ATF2","JDP2"
"1443","ATF5","JDP2"
"1444","ELK1","KAT7"
"1445","ORC1","KAT7"
"1446","DVL3","KAT7"
"1447","FOS","KAT7"
"1448","BARD1","KAT7"
"1449","EGR1","KAT7"
"1450","EGR2","KAT7"
"1451","EGR3","KAT7"
"1452","FOSB","KAT7"
"1453","MCM2","KAT7"
"1454","HSF2","KNTC1"
"1455","PPP2R1A","MCM3"
"1456","CDC45","MCM3"
"1457","E2F4","MCM3"
"1458","E2F5","MCM3"
"1459","E2F2","MCM3"
"1460","E2F3","MCM3"
"1461","MYC","MCM3"
"1462","MCM2","MCM3"
"1463","CDK1","MCM4"
"1464","CDC45","MCM4"
"1465","E2F4","MCM4"
"1466","E2F5","MCM4"
"1467","E2F2","MCM4"
"1468","E2F3","MCM4"
"1469","MCM2","MCM4"
"1470","MCM3","MCM4"
"1471","MCM4","MCM4"
"1472","YWHAG","MCM5"
"1473","CDC45","MCM5"
"1474","E2F5","MCM5"
"1475","E2F3","MCM5"
"1476","MYC","MCM5"
"1477","MCM2","MCM5"
"1478","CDC45","MCM6"
"1479","E2F4","MCM6"
"1480","E2F5","MCM6"
"1481","E2F2","MCM6"
"1482","E2F3","MCM6"
"1483","MCM2","MCM6"
"1484","MCM3","MCM6"
"1485","MCM4","MCM6"
"1486","MCM6","MCM6"
"1487","TP53","MCM7"
"1488","RB1","MCM7"
"1489","CDC45","MCM7"
"1490","CDK7","MCM7"
"1491","E2F4","MCM7"
"1492","E2F5","MCM7"
"1493","E2F2","MCM7"
"1494","E2F3","MCM7"
"1495","MYC","MCM7"
"1496","MCM2","MCM7"
"1497","MCM3","MCM7"
"1498","MCM4","MCM7"
"1499","MCM5","MCM7"
"1500","MCM6","MCM7"
"1501","MCM7","MCM7"
"1502","MED12","MED12"
"1503","TP53","MLLT6"
"1504","MYC","MLLT6"
"1505","EGR3","MLLT6"
"1506","NONO","NONO"
"1507","ELK4","NR2C2"
"1508","HSP90AB1","NR2C2"
"1509","DR1","NR2C2"
"1510","EGR3","NR2C2"
"1511","HSF2","NR2C2"
"1512","SMAD2","PAPOLA"
"1513","EGR1","PAPOLA"
"1514","MYC","PBRM1"
"1515","SMARCA4","PBRM1"
"1516","PBRM1","PBRM1"
"1517","TP53","PBXIP1"
"1518","TP53","PIAS1"
"1519","PTK2","PIAS1"
"1520","MYC","PIAS1"
"1521","AXIN1","PIAS1"
"1522","ESR1","PIAS1"
"1523","DNMT3A","PIAS1"
"1524","SATB2","PIAS1"
"1525","PIAS1","PIAS1"
"1526","POLR2G","POLR2G"
"1527","FOS","POLR2H"
"1528","MYC","POLR2H"
"1529","EGR1","POLR2H"
"1530","FOSB","POLR2H"
"1531","POLR2H","POLR2H"
"1532","TP53","RAD51"
"1533","BRCA2","RAD51"
"1534","FANCD2","RAD51"
"1535","E2F4","RAD51"
"1536","E2F5","RAD51"
"1537","E2F2","RAD51"
"1538","E2F3","RAD51"
"1539","MYC","RAD51"
"1540","BRCA1","RAD51"
"1541","RAD51","RAD51"
"1542","RAD54B","RAD54B"
"1543","RB1","RBBP7"
"1544","HDAC1","RBBP7"
"1545","FOS","RBBP7"
"1546","BRCA1","RBBP7"
"1547","EGR1","RBBP7"
"1548","EGR2","RBBP7"
"1549","EGR3","RBBP7"
"1550","FOSB","RBBP7"
"1551","POU2F1","RBBP7"
"1552","CDK4","RFC1"
"1553","PCNA","RFC1"
"1554","HDAC1","RFC1"
"1555","BRCA1","RFC1"
"1556","RFC1","RFC1"
"1557","ELK1","RNPS1"
"1558","YWHAB","RNPS1"
"1559","YWHAG","RNPS1"
"1560","DVL2","RNPS1"
"1561","HDAC1","RUVBL2"
"1562","RUVBL1","RUVBL2"
"1563","ATF2","RUVBL2"
"1564","TERT","RUVBL2"
"1565","MYC","SNRPB"
"1566","SNRPB","SNRPB"
"1567","SNRPB","SNRPD1"
"1568","HDAC2","SNW1"
"1569","JDP2","SNW1"
"1570","MYC","SSB"
"1571","SSB","SSB"
"1572","CSNK2A1","SSRP1"
"1573","ZIC2","SSRP1"
"1574","MCM3","SUPT16H"
"1575","MYC","TAF12"
"1576","TAF5","TAF12"
"1577","TAF1A","TAF1A"
"1578","MYC","TAF6"
"1579","TAF5","TAF6"
"1580","TAF12","TAF6"
"1581","TAF6","TAF6"
"1582","HDAC6","TARDBP"
"1583","FOS","TCEA2"
"1584","FOSB","TCEA2"
"1585","NPM1","TCERG1"
"1586","MYC","TIMELESS"
"1587","MYC","TRIM24"
"1588","ESR1","TRIM24"
"1589","TRIM28","TRIM24"
"1590","TRIM24","TRIM24"
"1591","TRIM32","TRIM32"
"1592","MYC","TRIP13"
"1593","TRIP13","TRIP13"
"1594","TP53","UBTF"
"1595","RB1","UBTF"
"1596","MAPK3","UBTF"
"1597","LEF1","UBTF"
"1598","CSNK2A1","UBTF"
"1599","EGR1","UBTF"
"1600","EGR2","UBTF"
"1601","EGR3","UBTF"
"1602","UBTF","UBTF"
"1603","URI1","URI1"
"1604","PIK3R1","WBP11"
"1605","PPP1CC","WBP11"
"1606","ARF1","WBP11"
"1607","PQBP1","WBP11"
"1608","YWHAZ","XRCC6"
"1609","TERT","XRCC6"
"1610","PTTG1","XRCC6"
"1611","ATF2","ZBTB33"
"1612","EGR1","ZBTB33"
"1613","ZBTB33","ZBTB33"
"1614","TALDO1","ZHX1"
"1615","PNP","ZHX1"
"1616","TP53","ZHX1"
"1617","CSNK2A1","ZHX1"
"1618","DYNLL1","ZHX1"
"1619","BARD1","ZHX1"
"1620","EGR1","ZHX1"
"1621","BHLHE40","ZHX1"
"1622","TARDBP","ZHX1"
"1623","ZHX1","ZHX1"
"1624","DYNLL1","ZMYND11"
"1625","SMARCA4","ZMYND11"
"1626","EZH2","ZMYND11"
"1627","EZH1","ZMYND11"
"1628","MAPK3","ZNF7"
"1629","ALDOB","FBP1"
"1630","ALDH2","ADH1B"
"1631","ALDH2","ADH1C"
"1632","ALDH2","ADH4"
"1633","ALDH2","BBOX1"
"1634","ALDH2","AKR1B10"
"1635","ALDH2","ACYP1"
"1636","ALDH1B1","ACYP1"
"1637","SDHB","SUCLG2"
"1638","SDHD","SUCLG2"
"1639","MMUT","SUCLG2"
"1640","MYC","SUCLG2"
"1641","HSF2","SUCLG2"
"1642","TKT","RPIA"
"1643","UGP2","PGM1"
"1644","UGP2","GALE"
"1645","EHHADH","IVD"
"1646","ECHS1","IVD"
"1647","ECHS1","ACADM"
"1648","ACAT1","AACS"
"1649","ACAT1","HMGCS2"
"1650","ADH1A","GSTO2"
"1651","CYP1A2","GSTO2"
"1652","ADH1A","GSTA5"
"1653","ADH1A","GSTA2"
"1654","ADH1A","GSTA3"
"1655","ADH1A","GSTM1"
"1656","ADH1A","GSTM2"
"1657","ADH1A","GSTM3"
"1658","ADH1A","GSTM4"
"1659","ADH1A","GSTM5"
"1660","ADH1A","GSTT1"
"1661","ADH1A","GSTT2"
"1662","ADH1A","MGST2"
"1663","ADH1A","GSTT2B"
"1664","CYP8B1","AKR1D1"
"1665","ASS1","ADSS1"
"1666","ATIC","ADSS1"
"1667","PNP","NMRK1"
"1668","PNP","XDH"
"1669","PNP","NNMT"
"1670","NAMPT","NNMT"
"1671","SIRT7","NNMT"
"1672","PDE7B","ADSL"
"1673","ASL","ADSL"
"1674","CYP1A2","CYP2J2"
"1675","DTYMK","TK1"
"1676","DUT","TK1"
"1677","E2F4","TK1"
"1678","GLUD2","NIT2"
"1679","GLUD2","GLUL"
"1680","GLS2","GLUL"
"1681","FOLH1","ASPA"
"1682","ESR1","ASPA"
"1683","BHMT","DMGDH"
"1684","SHMT1","SDS"
"1685","SHMT1","AGXT"
"1686","AGXT2","ABAT"
"1687","ALDH6A1","ABAT"
"1688","AOC1","INMT"
"1689","AMDHD1","UROC1"
"1690","MTR","CTH"
"1691","E2F4","CTH"
"1692","LIPG","MGLL"
"1693","MOGAT2","MGLL"
"1694","LPCAT1","PLAAT3"
"1695","PCYT1A","CHKA"
"1696","PIK3CA","CHKA"
"1697","PIK3CB","CHKA"
"1698","PIK3CD","CHKA"
"1699","PIK3R1","CHKA"
"1700","PIK3R2","CHKA"
"1701","PIK3R3","CHKA"
"1702","EGR1","CHKA"
"1703","EGR3","CHKA"
"1704","LTA4H","CYP4F3"
"1705","HAO2","PGP"
"1706","HAO1","PGP"
"1707","MYC","PGP"
"1708","EGR2","PGP"
"1709","EGR3","PGP"
"1710","RETSAT","HSD17B6"
"1711","GMPS","TPMT"
"1712","IMPDH2","TPMT"
"1713","EGR1","TPMT"
"1714","MTOR","RRAGD"
"1715","SOS1","SPRY2"
"1716","SOS2","SPRY2"
"1717","SHC2","FYN"
"1718","PIK3CA","FYN"
"1719","RAC1","FYN"
"1720","FCER1A","FYN"
"1721","PTK2","FYN"
"1722","PRKCA","PLCB2"
"1723","PRKCB","PLCB2"
"1724","EGFR","PLCB2"
"1725","PRKCA","ATP6AP1"
"1726","EGFR","ATP6AP1"
"1727","PRKCA","PA2G4"
"1728","PRKCB","PA2G4"
"1729","PRKCG","PA2G4"
"1730","RB1","PA2G4"
"1731","HDAC2","PA2G4"
"1732","MYC","PA2G4"
"1733","NFYC","PA2G4"
"1734","PRKCA","TRPV4"
"1735","PRKCB","TRPV4"
"1736","PRKCG","TRPV4"
"1737","PRKCD","TRPV4"
"1738","PRKCB","FCGR3B"
"1739","PRKCB","FCGR2C"
"1740","PRKCB","SLC2A2"
"1741","AKT3","THEM4"
"1742","AKT3","C6"
"1743","AKT3","C8B"
"1744","AKT3","C9"
"1745","AKT3","RHOB"
"1746","HDAC1","RHOB"
"1747","RAF1","RFXANK"
"1748","EGR1","RFXANK"
"1749","HDAC4","RFXANK"
"1750","RFX5","RFXANK"
"1751","HRAS","TPM3"
"1752","HRAS","TPR"
"1753","MYC","TPR"
"1754","BCL2L1","BAX"
"1755","MAPK10","BAX"
"1756","TP53","BAX"
"1757","MYC","BAX"
"1758","HK3","BAX"
"1759","HKDC1","BAX"
"1760","AATF","BAX"
"1761","EGR1","BAX"
"1762","BHLHE40","BAX"
"1763","EGFR","FGF23"
"1764","EGFR","ATP6V1C2"
"1765","EGFR","ATP6V1H"
"1766","PIK3CA","TRAF5"
"1767","ELAVL1","TRAF5"
"1768","TP53","AHNAK"
"1769","ACTB","AHNAK"
"1770","TP53","FOXM1"
"1771","CDKN2A","FOXM1"
"1772","CDK1","FOXM1"
"1773","CDC25B","FOXM1"
"1774","CDC6","FOXM1"
"1775","MYC","FOXM1"
"1776","EGR1","FOXM1"
"1777","TP53","MDM4"
"1778","RB1","MDM4"
"1779","ELK1","MDM4"
"1780","YWHAB","MDM4"
"1781","YWHAG","MDM4"
"1782","YWHAZ","MDM4"
"1783","CSNK1A1","MDM4"
"1784","ARF1","MDM4"
"1785","TP53","YEATS4"
"1786","SMARCB1","YEATS4"
"1787","TP53","BAZ1B"
"1788","MYC","BAZ1B"
"1789","ATF2","BAZ1B"
"1790","SMARCC2","BAZ1B"
"1791","SMARCE1","BAZ1B"
"1792","TP53","UBE2K"
"1793","MYC","UBE2K"
"1794","TP53","XPO1"
"1795","RAN","XPO1"
"1796","E2F4","XPO1"
"1797","E2F5","XPO1"
"1798","E2F2","XPO1"
"1799","E2F3","XPO1"
"1800","MYC","XPO1"
"1801","ATF2","XPO1"
"1802","SMARCB1","XPO1"
"1803","NPM1","XPO1"
"1804","TP53","HSPB1"
"1805","MAPKAPK5","HSPB1"
"1806","FOS","HSPB1"
"1807","ESR1","HSPB1"
"1808","EGR1","HSPB1"
"1809","TP53","BAK1"
"1810","TP53","SERPINE1"
"1811","AGTR1","SERPINE1"
"1812","E2F2","SERPINE1"
"1813","E2F3","SERPINE1"
"1814","FOS","SERPINE1"
"1815","MYC","SERPINE1"
"1816","SMAD2","SERPINE1"
"1817","SMAD3","SERPINE1"
"1818","ESR1","SERPINE1"
"1819","EGR1","SERPINE1"
"1820","FOSB","SERPINE1"
"1821","TP53","TNF"
"1822","MAPK1","TNF"
"1823","MAPK3","TNF"
"1824","ELK1","TNF"
