"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33"
"gene","MARCO","TARBP1","ASPM","PABPC1","HMMR","TUBE1","CLEC4M","CAP2","DNAJC6","CFP","ANGPTL6","LYVE1","STAB2","OIT3","CYP1A2","FCN3","PPOX","ECM1","NVL","CRHBP","TIMD4","RSPO3","CLTRN","NAT2","FCN2","DIRAS3","GMPS","DNASE1L3","CLEC1B","MFSD2A","ITLN1","CLEC4G","COLEC10"
"TCGA-FV-A2QR-00","8.576782","6.091310","3.828641","9.902237","3.295837","6.735780","6.063785","6.806829","5.043425","3.583519","6.456770","6.375025","5.921578","7.632401","8.045268","8.201934","6.040255","7.763021","5.666427","7.582229","5.424950","6.259581","6.180017","7.302496","7.080868","5.141664","7.154615","7.773174","5.236442","9.116799","4.852030","0.000000","7.779885"
"TCGA-DD-AAEI-01"," 2.0794415"," 5.8348107"," 6.6682282","11.3303479"," 6.1333980"," 5.8493248"," 0.0000000"," 6.3767269"," 5.5093883"," 1.0986123"," 3.8712010"," 3.4657359"," 1.3862944"," 6.3279368"," 3.9318256"," 3.8501476"," 5.8692969"," 4.7095302"," 5.9889614"," 2.8903718"," 1.3862944"," 0.6931472"," 1.9459101"," 5.3033049"," 4.0775374"," 2.4849066"," 7.1459845"," 6.0684256"," 0.6931472"," 5.9610053"," 1.7917595"," 0.0000000"," 1.9459101"
"TCGA-FV-A3R3-01"," 3.1354942"," 6.0567840"," 4.8598124","10.2522412"," 4.0775374"," 6.1506028"," 0.0000000"," 6.3801225"," 6.9948500"," 2.4849066"," 3.4339872"," 5.9964521"," 3.4011974"," 7.1348909"," 1.9459101"," 4.0073332"," 6.2225763"," 6.8762646"," 5.9914645"," 4.6728288"," 1.6094379"," 2.3025851"," 2.7080502"," 5.2678582"," 1.7917595"," 4.9698133"," 7.2276625"," 7.7557672"," 0.6931472"," 4.1271344"," 0.0000000"," 0.0000000"," 7.7803031"
"TCGA-G3-A5SJ-01"," 4.3944492"," 6.8532991"," 5.8435444","11.0062579"," 6.1355649"," 6.3026190"," 0.6931472"," 6.7345917"," 6.0426328"," 2.7080502"," 5.2626902"," 3.6375862"," 2.3025851"," 4.1896547"," 4.9698133"," 3.0445224"," 6.2422233"," 5.8493248"," 6.4216223"," 2.3025851"," 2.4849066"," 2.7725887"," 5.4595855"," 5.5214609"," 0.0000000"," 5.5529596"," 7.5745585"," 5.3936275"," 0.0000000"," 4.9628446"," 2.1972246"," 0.0000000"," 4.3438054"
"TCGA-HP-A5MZ-01"," 3.178054"," 6.820016"," 5.828946","10.831983"," 5.361292"," 5.828946"," 0.000000"," 7.069874"," 5.575949"," 3.044522"," 4.727388"," 4.828314"," 3.583519"," 5.963579"," 4.644391"," 4.543295"," 6.723832"," 6.483107"," 6.190315"," 4.174387"," 4.394449"," 4.343805"," 4.043051"," 5.655992"," 4.276666"," 2.564949"," 7.204149"," 6.154858"," 1.098612"," 6.507278"," 1.791759"," 0.000000"," 3.663562"
"TCGA-G3-A25Z-01"," 2.0794415"," 6.6554404"," 5.2574954","10.2718737"," 5.7557422"," 6.6871086"," 0.6931472"," 6.9679092"," 5.3659760"," 1.7917595"," 5.3936275"," 4.2195077"," 2.0794415"," 6.0935698"," 1.7917595"," 5.0937502"," 6.8448155"," 5.6204009"," 6.1964441"," 3.7841896"," 0.0000000"," 1.7917595"," 2.9444390"," 6.7007311"," 1.7917595"," 5.1179938"," 7.4229713"," 6.2897156"," 0.0000000"," 7.8426715"," 0.0000000"," 0.0000000"," 3.6109179"
"TCGA-DD-AACD-01"," 2.9444390"," 6.0185932"," 4.9052748","10.6334969"," 4.7706846"," 4.8828019"," 0.0000000"," 5.4722707"," 2.9444390"," 0.6931472"," 3.5835189"," 5.1059455"," 0.0000000"," 3.0910425"," 5.9989366"," 4.4308168"," 6.4457198"," 5.0751738"," 4.7535902"," 3.2580965"," 2.3978953"," 0.0000000"," 4.4426513"," 4.5538769"," 5.9839363"," 1.6094379"," 6.7214257"," 6.5482191"," 0.0000000"," 7.3537223"," 1.0986123"," 0.0000000"," 4.1896547"
"TCGA-NI-A8LF-01"," 2.0794415"," 7.0387835"," 5.2933048","10.0342526"," 5.4680601"," 6.5057841"," 0.6931472"," 7.9703949"," 3.6375862"," 1.3862944"," 3.7376696"," 4.6913479"," 2.3978953"," 6.7592553","10.3333851"," 4.3174881"," 6.6783421"," 5.5214609"," 5.3471075"," 5.2470241"," 2.5649494"," 1.6094379"," 3.2958369"," 6.9206715"," 3.8501476"," 2.6390573"," 7.0299729"," 7.1608459"," 0.0000000"," 5.3890717"," 0.6931472"," 0.6931472"," 4.6249728"
"TCGA-DD-AAE7-01","5.587249","5.497168","4.143135","9.566335","4.143135","6.308098","4.219508","6.063785","4.304065","2.302585","4.828314","4.553877","4.941642","6.429719","7.901007","7.098376","5.429346","5.929589","5.123964","6.541030","3.044522","3.912023","3.850148","5.225747","3.555348","4.234107","6.406880","7.033506","4.418841","6.794587","1.791759","0.000000","5.497168"
"TCGA-GJ-A9DB-01","4.499810","7.574045","6.811244","9.437635","6.458338","6.093570","1.791759","7.179308","6.721426","2.564949","4.430817","4.025352","3.295837","5.828946","4.174387","4.369448","6.714171","6.003887","5.869297","3.496508","1.945910","3.332205","5.398163","5.416100","1.609438","3.912023","7.452982","4.605170","1.609438","7.899524","1.098612","0.000000","3.218876"
"TCGA-DD-A3A3-01"," 2.0794415"," 6.2785214"," 6.2005092","11.4698092"," 5.5606816"," 5.2149358"," 0.0000000"," 5.5053315"," 3.5553481"," 1.7917595"," 4.7706846"," 3.5263605"," 1.0986123"," 4.6249728"," 3.7612001"," 2.3978953"," 6.5510803"," 3.9889840"," 5.5412635"," 2.4849066"," 1.0986123"," 0.0000000"," 3.2580965"," 3.5263605"," 0.6931472"," 1.6094379"," 6.8112444"," 5.6559918"," 0.0000000"," 4.3438054"," 0.0000000"," 0.0000000"," 2.4849066"
"TCGA-DD-A1ED-01"," 6.255750"," 6.870053"," 3.555348"," 9.888983"," 3.295837"," 6.543912"," 5.081404"," 6.369901"," 3.713572"," 3.850148"," 5.298317"," 6.779922"," 4.615121"," 6.629363","10.660337"," 6.773080"," 6.267201"," 6.220590"," 5.572154"," 7.023759"," 4.174387"," 3.970292"," 5.730100"," 6.976348"," 6.177944"," 4.990433"," 7.257003"," 7.776115"," 4.248495"," 9.181118"," 3.091042"," 0.000000"," 6.171701"
"TCGA-EP-A2KB-01"," 3.1354942"," 7.6108528"," 7.7111013","11.5809766"," 6.5308776"," 6.9744789"," 0.0000000"," 7.2570027"," 4.3307333"," 2.1972246"," 1.7917595"," 4.9052748"," 2.8903718"," 7.4576093"," 3.1354942"," 2.9957323"," 7.5796788"," 4.4308168"," 6.5467854"," 5.6970935"," 0.6931472"," 0.6931472"," 3.5263605"," 3.1780538"," 2.4849066"," 1.6094379"," 8.0904023"," 6.0980743"," 1.3862944"," 3.0445224"," 2.4849066"," 0.0000000"," 1.3862944"
"TCGA-DD-AACN-01"," 5.988961"," 8.328209"," 5.945421","10.893828"," 4.094345"," 6.490724"," 5.075174"," 8.052615"," 3.891820"," 3.433987"," 5.159055"," 5.356586"," 4.477337"," 7.182352"," 7.447168"," 7.266129"," 6.820016"," 6.720220"," 6.582025"," 6.416732"," 3.828641"," 3.951244"," 4.043051"," 4.343805"," 5.680173"," 3.663562"," 7.973500"," 6.818924"," 4.127134"," 5.247024"," 2.397895"," 0.000000"," 6.467699"
"TCGA-DD-A1EF-01"," 2.7080502"," 7.5663110"," 6.8156400","11.4155000"," 5.0751738"," 4.9416424"," 0.6931472"," 6.7056391"," 3.9120230"," 1.3862944"," 2.1972246"," 4.7361984"," 3.2958369"," 6.8926416"," 2.4849066"," 1.9459101"," 5.9964521"," 4.8751973"," 6.5903010"," 2.0794415"," 1.3862944"," 0.0000000"," 1.3862944"," 5.0498560"," 0.6931472"," 1.0986123"," 7.6605855"," 5.8636312"," 0.0000000"," 3.1354942"," 2.5649494"," 0.0000000"," 0.6931472"
"TCGA-DD-A11D-01","0.0000000","6.5042882","5.1817836","9.0924573","4.8362819","6.0520892","0.6931472","6.3225652","4.4426513","1.0986123","4.3820266","4.2484952","0.6931472","5.6454469","7.9459096","4.0775374","5.9322452","4.7095302","5.1984970","1.9459101","1.0986123","0.6931472","3.2958369","6.4504704","2.3978953","3.3322045","6.9574974","6.0402547","0.0000000","8.0343069","1.6094379","0.0000000","3.6888795"
"TCGA-DD-AADJ-01","1.9459101","6.4118183","5.3706380","9.6646591","3.9889840","4.9836066","0.0000000","5.8550719","3.8501476","1.9459101","1.3862944","3.3322045","1.0986123","5.3798974","1.9459101","3.8712010","6.2480429","3.5553481","5.2678582","2.7725887","0.6931472","0.0000000","3.0445224","0.6931472","2.5649494","0.0000000","7.3975615","6.7044144","1.0986123","3.2580965","0.0000000","0.0000000","1.0986123"
"TCGA-DD-AADW-01"," 2.3978953"," 8.7109491"," 8.6644056","10.3867775"," 5.8522025"," 6.2971093"," 0.6931472"," 7.8931989"," 4.7004804"," 2.8903718"," 3.0445224"," 5.3423343"," 3.4339872"," 6.5916737"," 2.3978953"," 5.0172798"," 7.4888530"," 6.3969297"," 7.0681720"," 3.1780538"," 2.0794415"," 4.2195077"," 3.9120230"," 1.7917595"," 1.9459101"," 2.9444390"," 8.7533714"," 5.5834963"," 1.3862944"," 3.4011974"," 1.0986123"," 0.0000000"," 3.4339872"
"TCGA-XR-A8TF-01"," 0.6931472"," 8.1104272"," 6.3985949","10.6026914"," 5.6312118"," 6.3007858"," 1.0986123"," 7.6377164"," 6.1696107"," 2.7080502"," 3.6109179"," 5.2094862"," 2.4849066"," 6.2934193"," 5.8141305"," 3.0445224"," 6.7923444"," 4.2484952"," 6.6871086"," 3.0910425"," 0.6931472"," 0.0000000"," 1.6094379"," 0.6931472"," 3.1354942"," 0.6931472"," 7.7262127"," 7.0148144"," 0.6931472"," 5.7397929"," 1.3862944"," 0.0000000"," 2.0794415"
"TCGA-DD-AAD1-01"," 4.521789"," 7.562681"," 6.253829","10.954029"," 5.288267"," 5.874931"," 3.433987"," 7.115582"," 5.814131"," 3.332205"," 5.209486"," 6.104793"," 5.786897"," 6.599870"," 2.397895"," 6.712956"," 6.167516"," 6.683361"," 6.238325"," 5.356586"," 4.867534"," 4.290459"," 3.178054"," 2.708050"," 4.867534"," 3.583519"," 7.796880"," 6.931472"," 3.178054"," 4.219508"," 2.197225"," 0.000000"," 6.077642"
"TCGA-DD-AACT-01","5.710427","6.565265","6.393591","9.845223","4.812184","6.042633","4.682131","6.338594","4.025352","2.302585","4.317488","4.736198","4.615121","6.496775","2.197225","6.689599","6.450470","5.733341","5.950643","6.079933","3.218876","3.178054","1.791759","5.820083","5.572154","3.295837","6.375025","7.152269","4.394449","6.825460","3.218876","0.000000","5.863631"
"TCGA-DD-A39X-01"," 2.7725887"," 6.6707663"," 5.4205350","11.5351467"," 5.0172798"," 5.2729996"," 1.3862944"," 6.4536250"," 4.3307333"," 1.0986123"," 4.4308168"," 3.2580965"," 3.5263605"," 5.0039463"," 4.9628446"," 4.8040210"," 7.9878641"," 6.3491390"," 5.5834963"," 3.8712010"," 2.1972246"," 1.9459101"," 4.3944492"," 6.7638849"," 4.5217886"," 2.1972246"," 6.9939330"," 6.4441313"," 0.6931472"," 3.1354942"," 2.0794415"," 0.0000000"," 4.7004804"
"TCGA-DD-AACO-01","1.6094379","5.5451774","5.3890717","9.3267892","4.7184989","5.3752784","0.0000000","5.2983174","4.9199809","0.6931472","1.7917595","3.0910425","0.6931472","2.7080502","2.8332133","3.6109179","6.5510803","4.9199809","4.1588831","2.7080502","0.6931472","0.0000000","6.5220928","4.5643482","1.6094379","2.3025851","6.1984787","4.6249728","1.0986123","6.7178047","2.6390573","0.0000000","2.7080502"
"TCGA-DD-AADS-01","3.8918203","5.4293456","3.5553481","8.6121397","2.8332133","6.0282785","0.0000000","4.0253517","3.3672958","1.0986123","2.3978953","3.5263605","0.6931472","3.5553481","5.6835798","4.8283137","6.3473892","3.9702919","3.6635616","2.3025851","2.3978953","1.6094379","3.6109179","5.7620514","1.3862944","4.9628446","5.4380793","6.6174030","0.6931472","8.6276606","0.6931472","0.0000000","3.1780538"
"TCGA-DD-AADA-01"," 4.304065"," 7.238497"," 6.369901","10.474637"," 4.043051"," 5.983936"," 3.401197"," 6.881411"," 3.367296"," 2.708050"," 3.218876"," 4.454347"," 4.454347"," 6.529419"," 0.000000"," 7.657755"," 6.782192"," 6.405228"," 6.369901"," 6.597146"," 4.060443"," 3.332205"," 3.367296"," 2.197225"," 4.330733"," 3.367296"," 7.277248"," 8.094378"," 3.178054"," 2.890372"," 2.833213"," 0.000000"," 5.993961"
"TCGA-G3-A5SK-01"," 6.641182"," 6.483107"," 3.931826"," 9.401704"," 3.496508"," 7.130099"," 6.391917"," 5.624018"," 4.919981"," 3.761200"," 5.141664"," 6.415097"," 5.905362"," 7.623642","10.149136"," 8.359135"," 5.697093"," 6.673298"," 5.062595"," 7.364547"," 4.330733"," 4.394449"," 5.662960"," 6.864848"," 7.018402"," 2.564949"," 6.801283"," 7.710653"," 5.513429"," 8.947546"," 4.262680"," 0.000000"," 6.856462"
"TCGA-MR-A520-01","3.4657359","6.3297209","5.0937502","9.6091165","4.4188406","6.7821921","0.6931472","5.6594822","5.0562458","1.6094379","4.7184989","4.0775374","2.5649494","6.5250297","4.2626799","3.9512437","6.2633983","5.1817836","5.3423343","5.2257467","1.9459101","2.7080502","7.1585140","6.4815771","0.0000000","3.7135721","6.9037473","7.2793188","1.7917595","7.9993430","0.6931472","0.0000000","4.9628446"
"TCGA-DD-AAEE-01"," 1.3862944"," 6.7753661"," 6.0753460","10.7345254"," 6.4118183"," 4.9487599"," 1.3862944"," 7.4006206"," 3.9889840"," 1.3862944"," 3.1780538"," 4.5432948"," 2.3025851"," 6.5308776"," 7.1324976"," 4.1743873"," 7.1959372"," 5.3936275"," 6.0161572"," 2.7080502"," 2.1972246"," 0.6931472"," 3.7376696"," 5.7589018"," 3.3672958"," 4.0604430"," 7.6615271"," 7.4018416"," 0.0000000"," 4.7184989"," 0.0000000"," 0.0000000"," 4.3820266"
"TCGA-DD-AAE3-01","4.5849675","5.5214609","3.5263605","9.3475774","3.0445224","5.6240175","1.0986123","6.2085900","3.3672958","2.1972246","3.6888795","4.3694479","0.6931472","4.9767337","6.7867170","4.4659081","5.9532433","5.3844951","5.0625950","5.8406417","3.7376696","1.0986123","2.9444390","7.4295208","3.5553481","5.3890717","6.4035742","8.0943784","0.0000000","8.4215630","1.9459101","0.0000000","4.1896547"
"TCGA-2Y-A9GT-01","1.9459101","6.2989492","5.5333895","9.3788165","4.9767337","7.0012456","0.6931472","5.8721178","2.6390573","3.1354942","5.4510385","4.0604430","3.2188758","6.3902407","6.6293633","5.4595855","5.8833224","4.4773368","5.5490761","3.4657359","5.0751738","2.7080502","5.6454469","7.0085052","4.7184989","5.4764636","6.9536842","7.4036703","1.0986123","8.7170272","0.0000000","0.0000000","3.8712010"
"TCGA-DD-AAD8-01","1.9459101","6.4937538","7.2232957","8.1170141","5.3471075","5.7365723","0.6931472","6.7464121","3.5835189","1.7917595","2.6390573","3.6888795","1.9459101","4.3040651","3.9512437","4.0775374","6.2709884","5.6167711","6.1025586","1.3862944","2.8332133","1.0986123","4.8202816","4.4773368","3.1354942","1.6094379","6.8448155","4.6539604","0.6931472","7.4054957","1.7917595","0.0000000","3.7376696"
"TCGA-G3-A7M6-01"," 4.890349"," 8.299535"," 7.085901","10.858287"," 4.905275"," 6.646391"," 2.079442"," 7.317876"," 7.203406"," 3.332205"," 5.662960"," 4.844187"," 4.127134"," 5.463832"," 6.558198"," 6.335054"," 7.926603"," 6.765039"," 7.086738"," 5.030438"," 2.302585"," 4.465908"," 6.282267"," 4.828314"," 4.584967"," 3.806662"," 7.818430"," 5.998937"," 2.890372"," 5.620401"," 2.484907"," 0.000000"," 5.666427"
"TCGA-G3-A3CK-01"," 6.6795992"," 7.5538109"," 6.4907235","10.4233522"," 5.6733233"," 6.5220928"," 0.0000000"," 8.0705935"," 7.2283885"," 3.4965076"," 5.1298987"," 7.4860526"," 1.3862944"," 6.3135480"," 7.5368971"," 4.6728288"," 7.1372784"," 4.4886364"," 6.6656837"," 2.9444390"," 2.9957323"," 1.9459101"," 4.9052748"," 7.5616417"," 3.9120230"," 5.3327188"," 7.6430036"," 6.0137152"," 1.3862944"," 6.9669671"," 0.6931472"," 0.0000000"," 3.4965076"
"TCGA-DD-A3A2-01","7.163947","6.714171","5.252273","9.800790","3.610918","7.344073","6.914731","5.556828","1.609438","3.688879","5.356586","6.472346","6.436150","7.713338","5.552960","8.614138","6.129050","6.594413","5.736572","7.525640","5.267858","4.007333","2.890372","7.282074","6.930495","4.025352","6.993015","8.201112","5.693732","8.050384","4.553877","0.000000","6.447306"
"TCGA-DD-A1EI-01"," 6.1441856"," 7.6367521"," 7.4360278","11.6381739"," 6.4815771"," 7.0021560"," 5.2781147"," 7.8403130"," 6.1862086"," 3.3322045"," 4.9416424"," 6.0088132"," 5.4889377"," 7.4436637"," 8.0156576"," 6.7141705"," 6.9186952"," 7.0774981"," 6.4536250"," 6.9196838"," 3.4011974"," 4.8441871"," 4.8903491"," 5.5412635"," 5.6970935"," 4.2626799"," 8.4416072"," 7.2485041"," 4.1896547"," 6.2363696"," 2.9957323"," 0.6931472"," 6.4035742"
"TCGA-2Y-A9GW-01"," 6.3851944"," 7.2137683"," 5.9610053","11.1369075"," 5.2149358"," 5.4424177"," 0.6931472"," 6.9226439"," 5.9427994"," 2.1972246"," 4.3567088"," 3.4965076"," 2.6390573"," 5.9053618"," 3.2580965"," 4.1896547"," 6.5057841"," 5.8289456"," 6.2205902"," 3.8066625"," 2.5649494"," 3.5553481"," 2.4849066"," 4.5217886"," 2.4849066"," 2.7080502"," 7.0909098"," 4.9272537"," 2.4849066"," 7.1016760"," 1.6094379"," 0.0000000"," 3.6635616"
"TCGA-DD-AACL-01"," 6.8834626"," 6.8956827"," 6.7534379","10.4923292"," 6.3007858"," 4.5432948"," 0.6931472"," 6.6707663"," 4.7791235"," 2.9957323"," 3.4965076"," 3.3672958"," 1.7917595"," 4.2904594"," 5.6167711"," 3.3322045"," 6.3473892"," 5.2983174"," 5.7868974"," 1.3862944"," 5.1817836"," 0.6931472"," 3.8501476"," 0.0000000"," 1.0986123"," 2.9444390"," 7.9700493"," 5.2203558"," 1.0986123"," 4.2904594"," 5.3327188"," 0.0000000"," 1.3862944"
"TCGA-DD-AADC-01"," 4.624973"," 7.333023"," 8.155936","11.630442"," 7.632401"," 5.926926"," 2.302585"," 6.700731"," 5.153292"," 2.302585"," 3.526361"," 4.499810"," 3.332205"," 6.405228"," 5.605802"," 5.010635"," 6.815640"," 5.375278"," 5.789960"," 3.583519"," 2.302585"," 2.944439"," 3.526361"," 4.025352"," 3.401197"," 2.944439"," 7.516433"," 5.533389"," 1.098612"," 4.770685"," 1.609438"," 0.000000"," 3.806662"
"TCGA-DD-AAW0-01"," 6.230481"," 7.754482"," 6.520621","10.636648"," 5.662960"," 6.663133"," 3.555348"," 7.898782"," 4.828314"," 3.367296"," 5.365976"," 5.620401"," 5.370638"," 6.985642"," 6.066108"," 6.595781"," 6.890609"," 6.969791"," 6.445720"," 6.126869"," 3.332205"," 4.204693"," 3.367296"," 5.517453"," 4.727388"," 2.708050"," 7.753624"," 7.180831"," 3.951244"," 6.246107"," 2.890372"," 0.000000"," 6.634633"
"TCGA-DD-AAD2-01"," 4.3567088"," 6.5985090"," 6.4630295","10.8942362"," 6.3403593"," 5.1647860"," 0.6931472"," 6.3473892"," 4.2484952"," 2.3978953"," 4.4067192"," 3.9318256"," 3.7376696"," 5.5012582"," 4.2341065"," 5.1929569"," 5.7493930"," 6.3261495"," 5.7300998"," 4.0775374"," 2.0794415"," 3.6888795"," 3.0910425"," 4.2904594"," 2.6390573"," 2.9957323"," 6.9402225"," 4.8903491"," 1.0986123"," 5.2781147"," 0.0000000"," 0.0000000"," 4.1108739"
"TCGA-XR-A8TG-01","3.0910425","6.8373328","7.8905825","9.8432597","7.1260873","6.0354814","0.0000000","7.6333696","5.8805330","0.6931472","4.1108739","3.9318256","3.3672958","6.0063532","6.0520892","2.9957323","6.9819347","5.8318825","5.9914645","1.9459101","2.0794415","2.9957323","4.0775374","4.1108739","3.2580965","2.6390573","7.8328075","3.7135721","0.6931472","7.8123782","2.5649494","0.0000000","2.7080502"
"TCGA-G3-A25Y-01"," 1.9459101"," 7.9786537"," 7.4048876","10.6548565"," 6.3630281"," 6.3332796"," 1.3862944"," 7.4679423"," 5.8916442"," 3.0445224"," 3.0910425"," 6.0426328"," 4.1271344"," 5.7137328"," 3.8066625"," 5.1929569"," 7.7222347"," 7.0282014"," 6.5323343"," 4.6913479"," 2.6390573"," 4.0253517"," 3.6109179"," 1.3862944"," 2.8332133"," 3.8918203"," 8.7934604"," 6.7080841"," 0.6931472"," 4.6249728"," 3.2580965"," 0.0000000"," 4.2904594"
"TCGA-DD-A4NR-01"," 6.2005092"," 7.5857888"," 7.2800083","12.0473524"," 6.6858609"," 5.7776523"," 0.6931472"," 6.5708830"," 6.4019172"," 2.9957323"," 4.5951199"," 5.3612922"," 2.9444390"," 6.3801225"," 2.5649494"," 5.1416636"," 6.6200732"," 6.2205902"," 6.4101749"," 3.5553481"," 4.0253517"," 3.0910425"," 1.6094379"," 5.2257467"," 1.3862944"," 2.3978953"," 7.5760973"," 5.0498560"," 1.6094379"," 4.5217886"," 3.8286414"," 0.0000000"," 3.6888795"
"TCGA-EP-A2KC-01"," 2.1972246"," 8.0799278"," 6.7007311","11.4897694"," 6.1180972"," 6.4504704"," 0.0000000"," 8.1414810"," 5.2626902"," 2.8332133"," 4.7449321"," 4.4188406"," 2.8332133"," 6.4583383"," 9.4810543"," 4.6151205"," 7.2320103"," 5.5214609"," 6.6669568"," 4.1271344"," 0.6931472"," 2.9957323"," 2.8332133"," 4.9344739"," 3.2958369"," 3.8712010"," 7.5087872"," 6.6515719"," 1.3862944"," 3.7376696"," 0.6931472"," 0.0000000"," 4.7535902"
"TCGA-K7-A6G5-01"," 5.476464"," 6.920672"," 5.783825","11.173445"," 4.595120"," 5.641907"," 3.496508"," 6.545350"," 4.948760"," 2.397895"," 5.159055"," 4.477337"," 3.367296"," 6.302619"," 8.941676"," 6.165418"," 6.697034"," 5.332719"," 5.669881"," 5.075174"," 2.833213"," 2.944439"," 2.944439"," 5.774552"," 3.610918"," 2.890372"," 7.275865"," 6.338594"," 2.302585"," 9.301551"," 2.564949"," 0.000000"," 5.537334"
"TCGA-G3-A7M5-01","1.945910","6.906755","5.068904","9.760944","4.744932","5.631212","0.000000","6.548219","4.369448","1.945910","4.955827","4.672829","1.098612","5.318120","5.874931","4.262680","6.359574","4.043051","5.726848","4.709530","1.386294","0.000000","6.282267","6.257668","5.049856","4.912655","6.809039","7.225481","0.000000","5.831882","0.000000","0.000000","2.197225"
"TCGA-MI-A75C-01"," 3.8918203"," 7.3914152"," 6.2065759","11.3936125"," 4.9836066"," 5.8998974"," 0.6931472"," 7.0707241"," 4.1743873"," 1.6094379"," 4.4998097"," 4.5643482"," 3.7135721"," 5.1984970","11.2334629"," 4.3040651"," 7.0570370"," 4.7449321"," 6.2480429"," 2.3025851"," 0.0000000"," 1.0986123"," 3.1780538"," 5.4722707"," 1.6094379"," 3.7612001"," 7.3138868"," 5.7365723"," 1.0986123"," 3.1780538"," 0.0000000"," 0.0000000"," 2.4849066"
"TCGA-DD-A73A-01"," 2.3978953"," 6.0063532"," 5.5053315","10.1534288"," 5.7990927"," 6.2709884"," 0.6931472"," 6.4019172"," 5.9814142"," 1.3862944"," 4.6151205"," 3.5263605"," 1.6094379"," 6.6012301"," 3.2958369"," 3.8501476"," 6.0306853"," 4.5432948"," 5.2933048"," 2.7725887"," 0.6931472"," 1.7917595"," 5.3890717"," 5.7620514"," 1.7917595"," 5.0039463"," 6.8167359"," 5.7430032"," 1.0986123"," 6.4815771"," 0.0000000"," 0.0000000"," 1.9459101"
"TCGA-DD-AADD-01"," 2.4849066"," 8.3320677"," 7.7579062","10.8353169"," 6.6908423"," 5.7960578"," 1.6094379"," 7.6610564"," 6.0497335"," 2.0794415"," 1.9459101"," 4.5747110"," 2.7725887"," 6.9847163"," 4.0943446"," 2.9444390"," 7.3172124"," 3.8066625"," 6.7381525"," 3.2958369"," 2.3025851"," 0.6931472"," 3.5263605"," 2.8903718"," 1.0986123"," 0.0000000"," 7.7270945"," 5.9480350"," 0.0000000"," 1.0986123"," 0.6931472"," 0.6931472"," 0.0000000"
"TCGA-2Y-A9H6-01","2.302585","6.368187","5.424950","9.607168","4.488636","6.405228","0.000000","5.365976","3.737670","3.496508","3.761200","3.663562","3.178054","6.563856","2.639057","4.828314","7.042286","6.135565","6.063785","4.564348","2.833213","3.367296","2.639057","4.605170","1.945910","5.003946","6.961296","7.446585","0.000000","5.598422","1.945910","0.000000","5.874931"
"TCGA-G3-A3CI-01","2.302585","6.317165","4.454347","9.116030","4.043051","5.986452","0.000000","5.209486","4.574711","2.995732","4.595120","5.857933","4.430817","6.126869","3.178054","3.610918","6.375025","4.795791","5.459586","6.338594","3.332205","2.564949","6.706862","5.043425","1.609438","2.890372","6.828712","7.478170","3.433987","7.204893","2.079442","0.000000","5.062595"
"TCGA-DD-AACZ-01"," 5.2832037"," 7.6553906"," 7.4042791","11.6707323"," 6.4952656"," 6.2803958"," 0.0000000"," 7.3889461"," 6.3952616"," 4.6539604"," 4.9558271"," 6.0637852"," 3.4339872"," 5.6835798"," 1.9459101"," 2.9957323"," 6.1882641"," 4.7791235"," 6.7226298"," 4.0253517"," 4.8441871"," 0.0000000"," 2.4849066"," 0.6931472"," 1.7917595"," 1.0986123"," 8.4366337"," 5.3565863"," 1.0986123"," 4.1108739"," 3.7612001"," 0.0000000"," 3.8501476"
"TCGA-DD-AAE4-01","4.6443909","4.7874917","6.4567697","9.1223831","5.3181200","5.9584247","0.6931472","4.1271344","1.6094379","1.9459101","4.0253517","4.3307333","3.2188758","4.8283137","3.7841896","5.8916442","6.6982681","5.1984970","4.2904594","4.2195077","4.5217886","2.0794415","5.6937321","5.2149358","4.5951199","5.0814044","6.6120410","7.3993981","1.6094379","9.0346766","2.9957323","0.0000000","4.8675345"
"TCGA-DD-A4ND-01"," 6.086775"," 7.249926"," 7.170120","10.311317"," 5.863631"," 6.473891"," 3.713572"," 6.936343"," 5.517453"," 3.178054"," 5.159055"," 6.297109"," 5.521461"," 7.029973"," 6.413459"," 6.891626"," 5.736572"," 7.126891"," 6.313548"," 5.700444"," 4.543295"," 4.859812"," 4.882802"," 5.164786"," 5.451038"," 3.332205"," 7.644919"," 7.252762"," 3.526361"," 6.302619"," 3.951244"," 0.000000"," 6.406880"
"TCGA-FV-A2QQ-01"," 3.8918203"," 7.0501225"," 5.8579332","10.9033103"," 5.4847969"," 5.5373343"," 0.0000000"," 7.2909748"," 6.2989492"," 2.1972246"," 4.2626799"," 3.5553481"," 2.5649494"," 5.3659760"," 4.2904594"," 4.7273878"," 6.7661917"," 5.6454469"," 6.1398846"," 3.4965076"," 2.3025851"," 2.7080502"," 4.4426513"," 4.8520303"," 2.7080502"," 1.6094379"," 7.5180642"," 6.1180972"," 0.6931472"," 5.7620514"," 0.6931472"," 0.0000000"," 5.2933048"
