"","V1","V2"
"940","DGKZ","EGR3"
"941","DGKZ","PLCD3"
"942","MTMR7","PIP4P2"
"943","ROCK2","FOS"
"944","ROCK2","CTNNB1"
"945","ROCK2","PTEN"
"946","ROCK2","FOSB"
"947","FCER1A","FYN"
"948","AGTR1","ETV4"
"949","AGTR1","SND1"
"950","AGTR1","SERPINE1"
"951","TSC1","RHEB"
"952","TSC1","RPS6KA3"
"953","TSC2","RHEB"
"954","TSC2","PRKAA2"
"955","TSC2","MYC"
"956","TSC2","SMAD2"
"957","TSC2","SMAD3"
"958","RHEB","MYC"
"959","ORC1","E2F4"
"960","ORC1","CTCF"
"961","ORC1","MCM2"
"962","ORC1","MCM3"
"963","ORC1","MCM4"
"964","ORC1","MCM7"
"965","CDK1","FOXM1"
"966","CDK1","HMGA1"
"967","CDK1","MDM4"
"968","CDK1","NPM1"
"969","CDK1","PTMA"
"970","CDK1","PTTG1"
"971","PCNA","E2F4"
"972","PCNA","E2F5"
"973","PCNA","E2F2"
"974","PCNA","MYC"
"975","PCNA","BRCA1"
"976","PCNA","PTMA"
"977","PCNA","PURA"
"978","PCNA","YBX1"
"979","PCNA","BAZ1B"
"980","PCNA","RFC1"
"981","PLK1","CDC25B"
"982","PLK1","E2F4"
"983","PLK1","MYC"
"984","PLK1","CTNNB1"
"985","PLK1","CTCF"
"986","PLK1","MCM2"
"987","PLK1","NPM1"
"988","PLK1","MCM3"
"989","PLK1","MCM7"
"990","DBF4","E2F4"
"991","DBF4","MCM2"
"992","DBF4","MCM3"
"993","DBF4","MCM4"
"994","DBF4","MCM7"
"995","YWHAB","CDC25B"
"996","YWHAB","CDC25C"
"997","YWHAB","MDM4"
"998","YWHAB","ZFP36"
"999","YWHAB","RNPS1"
"1000","YWHAG","CDC25B"
"1001","YWHAG","CDC25C"
"1002","YWHAG","FOS"
"1003","YWHAG","FOSB"
"1004","YWHAG","JUNB"
"1005","YWHAG","MDM4"
"1006","YWHAG","ZFP36"
"1007","YWHAG","MCM5"
"1008","YWHAG","RNPS1"
"1009","YWHAZ","CDC25B"
"1010","YWHAZ","CDC25C"
"1011","YWHAZ","ATF2"
"1012","YWHAZ","MDM4"
"1013","YWHAZ","XRCC6"
"1014","PRKDC","E2F4"
"1015","PRKDC","MYC"
"1016","PRKDC","ILF2"
"1017","CDC25B","MYC"
"1018","CDC25B","ESR1"
"1019","CDC25C","PPP1CC"
"1020","CDC45","E2F4"
"1021","CDC45","E2F2"
"1022","CDC45","MCM2"
"1023","CDC45","MCM3"
"1024","CDC45","MCM4"
"1025","CDC45","MCM7"
"1026","CDC6","FOXM1"
"1027","GSK3B","FRAT1"
"1028","GSK3B","PARD3"
"1029","GSK3B","CREB3L4"
"1030","GSK3B","NFYC"
"1031","CCNB1","FOXM1"
"1032","CCNB1","PTMA"
"1033","CCNB1","PTTG1"
"1034","CCNB2","ANAPC7"
"1035","CCNB2","ANAPC11"
"1036","CCNA2","MYC"
"1037","CCNA2","ATF2"
"1038","CCNA2","ETS2"
"1039","CCNA2","PTMA"
"1040","CDK7","ERCC3"
"1041","CDK7","PCGF6"
"1042","E2F4","E2F2"
"1043","E2F4","FZD9"
"1044","E2F4","MYC"
"1045","E2F4","CTNNB1"
"1046","E2F4","SMAD2"
"1047","E2F4","SMAD3"
"1048","E2F4","PARD3"
"1049","E2F4","RASSF4"
"1050","E2F4","TERT"
"1051","E2F4","MAD2L1"
"1052","E2F4","CKS2"
"1053","E2F4","SDC1"
"1054","E2F4","ARID1A"
"1055","E2F4","SMARCB1"
"1056","E2F4","SMARCA4"
"1057","E2F4","BARD1"
"1058","E2F4","BRCA1"
"1059","E2F4","BRD7"
"1060","E2F4","CTCF"
"1061","E2F4","HLTF"
"1062","E2F4","KHDRBS1"
"1063","E2F4","PTMA"
"1064","E2F4","PTTG1"
"1065","E2F4","SUZ12"
"1066","E2F4","DEK"
"1067","E2F4","FUS"
"1068","E2F4","MCM3"
"1069","E2F4","MCM4"
"1070","E2F4","MCM7"
"1071","E2F4","RAD51"
"1072","E2F4","SUPT4H1"
"1073","E2F4","TRRAP"
"1074","E2F4","CTH"
"1075","E2F4","PTGS2"
"1076","E2F4","AURKB"
"1077","E2F4","DIRAS3"
"1078","E2F4","RRM1"
"1079","E2F4","PCLAF"
"1080","E2F4","MCM10"
"1081","E2F4","PLK4"
"1082","E2F4","TOPBP1"
"1083","E2F4","TTK"
"1084","E2F4","F3"
"1085","E2F4","STMN1"
"1086","E2F4","MKI67"
"1087","E2F4","PRC1"
"1088","E2F4","EIF4H"
"1089","E2F4","TRMT6"
"1090","E2F4","HMMR"
"1091","E2F4","CSRNP1"
"1092","E2F4","CLIC1"
"1093","E2F4","PABPC1"
"1094","E2F4","SMC4"
"1095","E2F4","GINS1"
"1096","E2F4","WRAP73"
"1097","E2F4","N4BP2L1"
"1098","E2F4","STK35"
"1099","E2F4","STAG1"
"1100","E2F4","SENP1"
"1101","E2F4","RFC3"
"1102","E2F4","PXMP2"
"1103","E2F4","MSH6"
"1104","E2F4","MSH3"
"1105","E2F4","KIAA1143"
"1106","E2F4","DHX9"
"1107","E2F4","ARL6IP6"
"1108","E2F4","DHX30"
"1109","E2F4","BUB3"
"1110","E2F4","RUSC1"
"1111","E2F4","SPRY2"
"1112","E2F4","TMEM53"
"1113","E2F4","SHB"
"1114","E2F4","PRIM2"
"1115","E2F4","OTUD7B"
"1116","E2F4","KIF4A"
"1117","E2F4","GON4L"
"1118","E2F4","MRPL49"
"1119","E2F4","RPL23A"
"1120","E2F4","NEK2"
"1121","E2F4","MZT1"
"1122","E2F4","GPANK1"
"1123","E2F4","CYP2R1"
"1124","E2F4","ARHGAP11A"
"1125","E2F4","AGBL5"
"1126","E2F4","MRTO4"
"1127","E2F4","FEN1"
"1128","E2F4","FARS2"
"1129","E2F4","GJB2"
"1130","E2F4","TSPAN7"
"1131","E2F4","RBM22"
"1132","E2F4","RABIF"
"1133","E2F4","KLHDC3"
"1134","E2F4","AP1S1"
"1135","E2F4","TBL2"
"1136","E2F4","RBM28"
"1137","E2F4","NSFL1C"
"1138","E2F4","MYOZ3"
"1139","E2F4","METTL15"
"1140","E2F4","CNOT10"
"1141","E2F4","SORL1"
"1142","E2F4","SETD2"
"1143","E2F4","SAP30L"
"1144","E2F4","RPL29"
"1145","E2F4","PHYHIPL"
"1146","E2F4","MRPL24"
"1147","E2F4","CBX1"
"1148","E2F4","CAPRIN1"
"1149","E2F4","APIP"
"1150","E2F4","STAM"
"1151","E2F4","SMC2"
"1152","E2F4","RPS4X"
"1153","E2F4","G6PD"
"1154","E2F4","CSE1L"
"1155","E2F4","CENPE"
"1156","E2F4","CDC37L1"
"1157","E2F5","IGFBP3"
"1158","E2F5","WNT5A"
"1159","E2F5","WNT9A"
"1160","E2F5","FZD9"
"1161","E2F5","MYC"
"1162","E2F5","NKD2"
"1163","E2F5","CTNNB1"
"1164","E2F5","SMAD2"
"1165","E2F5","SMAD3"
"1166","E2F5","PARD3"
"1167","E2F5","RASSF4"
"1168","E2F5","PTPRB"
"1169","E2F5","CAMK2B"
"1170","E2F5","SDC1"
"1171","E2F5","SMARCE1"
"1172","E2F5","HMGB2"
"1173","E2F5","PTMA"
"1174","E2F5","DEK"
"1175","E2F5","GTF3C2"
"1176","E2F5","LHX2"
"1177","E2F5","MCM3"
"1178","E2F5","MCM7"
"1179","E2F5","MCM10"
"1180","E2F5","LOXL2"
"1181","E2F5","TMPO"
"1182","E2F5","UBE2S"
"1183","E2F5","UNG"
"1184","E2F5","TRMT6"
"1185","E2F5","SLC39A14"
"1186","E2F5","METTL3"
"1187","E2F5","CSRNP1"
"1188","E2F5","CLIC1"
"1189","E2F5","PRR14L"
"1190","E2F5","PABPC1"
"1191","E2F5","NSF"
"1192","E2F5","SUV39H1"
"1193","E2F5","SMC4"
"1194","E2F5","KDM6A"
"1195","E2F5","GINS1"
"1196","E2F5","WRAP73"
"1197","E2F5","N4BP2L1"
"1198","E2F5","STK35"
"1199","E2F5","STAG1"
"1200","E2F5","SENP1"
"1201","E2F5","RPS20"
"1202","E2F5","PXMP2"
"1203","E2F5","PPM1D"
"1204","E2F5","NUP155"
"1205","E2F5","NIPBL"
"1206","E2F5","MSH6"
"1207","E2F5","MSH3"
"1208","E2F5","KIAA1143"
"1209","E2F5","HAT1"
"1210","E2F5","GPR158"
"1211","E2F5","DTL"
"1212","E2F5","DHX9"
"1213","E2F5","BROX"
"1214","E2F5","ARL6IP6"
"1215","E2F5","DHX30"
"1216","E2F5","STOML2"
"1217","E2F5","FBLN1"
"1218","E2F5","CHCHD7"
"1219","E2F5","RUSC1"
"1220","E2F5","SPRY2"
"1221","E2F5","TMEM53"
"1222","E2F5","SHB"
"1223","E2F5","OTUD7B"
"1224","E2F5","GON4L"
"1225","E2F5","EFCAB7"
"1226","E2F5","MRPL49"
"1227","E2F5","LRRC4C"
"1228","E2F5","TCP1"
"1229","E2F5","MZT1"
"1230","E2F5","CYP2R1"
"1231","E2F5","ARHGAP11A"
"1232","E2F5","AGBL5"
"1233","E2F5","RPL15"
"1234","E2F5","MRTO4"
"1235","E2F5","GPAA1"
"1236","E2F5","FARS2"
"1237","E2F5","BMPR1B"
"1238","E2F5","CA2"
"1239","E2F5","TSPAN7"
"1240","E2F5","SLC25A20"
"1241","E2F5","RBM22"
"1242","E2F5","KLHDC3"
"1243","E2F5","AP1S1"
"1244","E2F5","RBM28"
"1245","E2F5","NSFL1C"
"1246","E2F5","MYOZ3"
"1247","E2F5","METTL15"
"1248","E2F5","GALNT11"
"1249","E2F5","DENR"
"1250","E2F5","CNOT10"
"1251","E2F5","TUFT1"
"1252","E2F5","TACC3"
"1253","E2F5","SORL1"
"1254","E2F5","SLC16A2"
"1255","E2F5","SETD2"
"1256","E2F5","SAP30L"
"1257","E2F5","RPL29"
"1258","E2F5","PRRC2C"
"1259","E2F5","PHYHIPL"
"1260","E2F5","NPY1R"
"1261","E2F5","MRPL24"
"1262","E2F5","MELK"
"1263","E2F5","COPS6"
"1264","E2F5","CLTA"
"1265","E2F5","CHRDL1"
"1266","E2F5","CBX1"
"1267","E2F5","CAPRIN1"
"1268","E2F5","BAP1"
"1269","E2F5","ARSJ"
"1270","E2F5","APIP"
"1271","E2F1","E2F1"
"1272","E2F2","IGFBP3"
"1273","E2F2","WNT5A"
"1274","E2F2","WNT9A"
"1275","E2F2","FZD9"
"1276","E2F2","RPS6KB1"
"1277","E2F2","MYC"
"1278","E2F2","CCNE2"
"1279","E2F2","NKD2"
"1280","E2F2","CTNNB1"
"1281","E2F2","PARD3"
"1282","E2F2","RASSF4"
"1283","E2F2","PTPRB"
"1284","E2F2","CAMK2B"
"1285","E2F2","SDC1"
"1286","E2F2","SMARCE1"
"1287","E2F2","HMGB2"
"1288","E2F2","PTMA"
"1289","E2F2","SUZ12"
"1290","E2F2","ARID3B"
"1291","E2F2","DEK"
"1292","E2F2","DTX1"
"1293","E2F2","FUS"
"1294","E2F2","GTF3C2"
"1295","E2F2","LHX2"
"1296","E2F2","MCM3"
"1297","E2F2","MCM7"
"1298","E2F2","SERPINE1"
"1299","E2F2","MCM10"
"1300","E2F2","TMPO"
"1301","E2F2","UBE2S"
"1302","E2F2","SLC2A3"
"1303","E2F2","NUP153"
"1304","E2F2","UNG"
"1305","E2F2","SLC39A14"
"1306","E2F2","METTL3"
"1307","E2F2","MAPRE1"
"1308","E2F2","CSRNP1"
"1309","E2F2","CLIC1"
"1310","E2F2","PRR14L"
"1311","E2F2","PABPC1"
"1312","E2F2","NSF"
"1313","E2F2","SUV39H1"
"1314","E2F2","SMC4"
"1315","E2F2","KDM6A"
"1316","E2F2","GINS1"
"1317","E2F2","WRAP73"
"1318","E2F2","STK35"
"1319","E2F2","STAG1"
"1320","E2F2","SENP1"
"1321","E2F2","RPS20"
"1322","E2F2","PXMP2"
"1323","E2F2","PPM1D"
"1324","E2F2","POLE2"
"1325","E2F2","NUP155"
"1326","E2F2","NIPBL"
"1327","E2F2","MSH6"
"1328","E2F2","MSH3"
"1329","E2F2","KIAA1143"
"1330","E2F2","HAT1"
"1331","E2F2","GPR158"
"1332","E2F2","DTL"
"1333","E2F2","DHX9"
"1334","E2F2","BROX"
"1335","E2F2","ARL6IP6"
"1336","E2F2","DHX30"
"1337","E2F2","STOML2"
"1338","E2F2","FBLN1"
"1339","E2F2","DPF2"
"1340","E2F2","CHCHD7"
"1341","E2F2","SPRY2"
"1342","E2F2","TMEM53"
"1343","E2F2","SHB"
"1344","E2F2","OTUD7B"
"1345","E2F2","GON4L"
"1346","E2F2","EFCAB7"
"1347","E2F2","ACSL1"
"1348","E2F2","MRPL49"
"1349","E2F2","LRRC4C"
"1350","E2F2","CDCA3"
"1351","E2F2","TCP1"
"1352","E2F2","NEK2"
"1353","E2F2","MZT1"
"1354","E2F2","LBR"
"1355","E2F2","DCAF7"
"1356","E2F2","ARHGAP11A"
"1357","E2F2","AGBL5"
"1358","E2F2","RPL15"
"1359","E2F2","MRTO4"
"1360","E2F2","GPAA1"
"1361","E2F2","TRMT12"
"1362","E2F2","BMPR1B"
"1363","E2F2","CA2"
"1364","E2F2","OAS2"
"1365","E2F2","TSPAN7"
"1366","E2F2","SLC25A20"
"1367","E2F2","RBM22"
"1368","E2F2","KLHDC3"
"1369","E2F2","AP1S1"
"1370","E2F2","RBM28"
"1371","E2F2","NSFL1C"
"1372","E2F2","MYOZ3"
"1373","E2F2","METTL15"
"1374","E2F2","GALNT11"
"1375","E2F2","DENR"
"1376","E2F2","CNOT10"
"1377","E2F2","TUFT1"
"1378","E2F2","TACC3"
"1379","E2F2","SORL1"
"1380","E2F2","SLC16A2"
"1381","E2F2","SETD2"
"1382","E2F2","SAP30L"
"1383","E2F2","RPL29"
"1384","E2F2","PRRC2C"
"1385","E2F2","PHYHIPL"
"1386","E2F2","NPY1R"
"1387","E2F2","MRPL24"
"1388","E2F2","MELK"
"1389","E2F2","COPS6"
"1390","E2F2","CLTA"
"1391","E2F2","CHRDL1"
"1392","E2F2","CBX1"
"1393","E2F2","CAPRIN1"
"1394","E2F2","BAP1"
"1395","E2F2","ARSJ"
"1396","E2F2","APIP"
"1397","E2F2","UTRN"
"1398","E2F2","RDH16"
"1399","E2F2","GCHFR"
"1400","E2F2","ACTR6"
"1401","E2F3","E2F3"
"1402","HDAC1","HDAC1"
"1403","HDAC2","CDC20"
"1404","HDAC2","CCNE1"
"1405","HDAC2","MECOM"
"1406","HDAC2","PA2G4"
"1407","HDAC2","PTMA"
"1408","HDAC2","RFX5"
"1409","HDAC2","DDX20"
"1410","HDAC2","HIF1AN"
"1411","HDAC2","SNW1"
"1412","HDAC2","CCL2"
"1413","HDAC2","SETDB1"
"1414","HDAC2","TOP2A"
"1415","HDAC2","CD1D"
"1416","HDAC2","SUV39H1"
"1417","HDAC2","BUB3"
"1418","HDAC2","CDYL"
"1419","ANAPC5","FOS"
"1420","ANAPC5","MYC"
"1421","ANAPC5","FOSB"
"1422","ANAPC5","JUNB"
"1423","ANAPC5","PTTG1"
"1424","ANAPC7","PTTG1"
"1425","ANAPC11","PTTG1"
"1426","CDC23","NFYC"
"1427","CDC23","PTTG1"
"1428","CDC20","FBXO5"
"1429","CDC20","NFYC"
"1430","CDC20","PTTG1"
"1431","PPP1CC","SMARCB1"
"1432","PPP1CC","WBP11"
"1433","PPP1CC","TRPM8"
"1434","IGFBP3","DNMT3A"
"1435","EHD3","RBSN"
"1436","RBSN","VPS45"
"1437","RBSN","RAB4A"
"1438","RILP","FOS"
"1439","RILP","JUNB"
"1440","RILP","TUBA1B"
"1441","DYNC1H1","SMAD2"
"1442","DYNC1H1","CTCF"
"1443","DYNC1H1","TUBA1B"
"1444","DYNC1I2","FOS"
"1445","DYNC1I2","TUBA1B"
"1446","RRAGC","EGR2"
"1447","RRAGC","EGR3"
"1448","RPS6KA3","ESR1"
"1449","RPS6KA3","EGR3"
"1450","RPS6KA3","MEFV"
"1451","PRKAA2","ELAVL1"
"1452","PRKAA2","EGR2"
"1453","PRKAA2","EGR3"
"1454","PRKAA2","ACACA"
"1455","PRKAA2","ACACB"
"1456","WNT16","FZD10"
"1457","WNT16","LRP6"
"1458","WNT16","SFRP1"
"1459","WNT16","NFYC"
"1460","WNT4","FZD10"
"1461","WNT4","LRP6"
"1462","WNT1","LRP6"
"1463","WNT2","ATF5"
"1464","WNT3","FZD10"
"1465","WNT3","LRP6"
"1466","WNT3","MYC"
"1467","WNT5A","LRP6"
"1468","WNT5A","EGR2"
"1469","WNT5A","EGR3"
"1470","WNT6","FZD10"
"1471","WNT6","LRP6"
"1472","WNT7A","FZD10"
"1473","WNT7A","LRP6"
"1474","WNT7A","ESR1"
"1475","WNT7A","CTCF"
"1476","WNT7B","FZD10"
"1477","WNT7B","LRP6"
"1478","WNT7B","CTCF"
"1479","WNT7B","ZIC2"
"1480","WNT8A","FZD10"
"1481","WNT8A","LRP6"
"1482","WNT8A","CTCF"
"1483","WNT8B","FZD10"
"1484","WNT8B","LRP6"
"1485","WNT10B","LRP6"
"1486","WNT11","FZD10"
"1487","WNT11","LRP6"
"1488","WNT11","FOS"
"1489","WNT11","ESR1"
"1490","WNT11","ATF2"
"1491","WNT11","EGR2"
"1492","WNT11","EGR3"
"1493","WNT11","FOSB"
"1494","WNT11","JUNB"
"1495","WNT2B","LRP6"
"1496","WNT2B","FOS"
"1497","WNT2B","MYC"
"1498","WNT2B","EGR2"
"1499","WNT2B","JUNB"
"1500","WNT9A","LRP6"
"1501","WNT9B","FZD10"
"1502","WNT9B","LRP6"
"1503","WNT10A","FZD10"
"1504","WNT10A","LRP6"
"1505","WNT10A","MYC"
"1506","WNT10A","ESR1"
"1507","WNT10A","ATF2"
"1508","WNT10A","CTCF"
"1509","WNT5B","LRP6"
"1510","WNT3A","LRP6"
"1511","FZD10","LRP6"
"1512","FZD10","LRP5"
"1513","FZD10","DVL1"
"1514","FZD10","CTNNB1"
"1515","FZD3","LRP6"
"1516","FZD3","DVL1"
"1517","FZD3","CTCF"
"1518","FZD3","EGR2"
"1519","FZD1","LRP6"
"1520","FZD1","DVL1"
"1521","FZD1","CTNNB1"
"1522","FZD6","LRP6"
"1523","FZD6","DVL1"
"1524","FZD6","CTNNB1"
"1525","FZD7","LRP6"
"1526","FZD7","DVL1"
"1527","FZD7","MYC"
"1528","FZD8","LRP6"
"1529","FZD8","DVL1"
"1530","FZD8","CTNNB1"
"1531","FZD9","LRP6"
"1532","FZD9","DVL1"
"1533","FZD9","MYC"
"1534","FZD9","CTNNB1"
"1535","FZD9","EGR2"
"1536","FZD9","EGR3"
"1537","LRP6","DVL1"
"1538","LRP6","ATF2"
"1539","LRP6","ATF5"
"1540","LRP5","DVL1"
"1541","LRP5","EGR3"
"1542","DVL1","MYC"
"1543","DVL1","APC"
"1544","DVL1","NKD2"
"1545","DVL1","CTNNB1"
"1546","DVL1","FRAT1"
"1547","DVL1","FRAT2"
"1548","DVL1","SMAD2"
"1549","DVL1","SMAD3"
"1550","DVL1","BRD7"
"1551","DVL1","EBF1"
"1552","DVL2","FOS"
"1553","DVL2","MYC"
"1554","DVL2","APC"
"1555","DVL2","NKD2"
"1556","DVL2","FRAT1"
"1557","DVL2","FOSB"
"1558","DVL2","JUNB"
"1559","DVL2","RNPS1"
"1560","DVL3","APC"
"1561","DVL3","NKD2"
"1562","DVL3","CTNNB1"
"1563","DVL3","FRAT1"
"1564","DVL3","KAT7"
"1565","RPS6KB1","EIF4B"
"1566","RPS6KB2","EIF4B"
"1567","HSP90AA1","MYC"
"1568","HSP90AA1","ESR1"
"1569","HSP90AA1","CTCF"
"1570","HSP90AA1","NR2C2"
"1571","HSP90AB1","FOS"
"1572","HSP90AB1","MYC"
"1573","HSP90AB1","ESR1"
"1574","HSP90AB1","ATF2"
"1575","HSP90AB1","FOSB"
"1576","HSP90AB1","JUNB"
"1577","HSP90AB1","NR2C2"
"1578","PTK2","FYN"
"1579","PTK2","PTEN"
"1580","PTK2","ITGA2"
"1581","PTK2","ITGA6"
"1582","PTK2","PIAS1"
"1583","TLR4","FOS"
"1584","PRKAG2","ELAVL1"
"1585","PRKAG2","ADRA1A"
"1586","PRKAG2","MYC"
"1587","PRKAG2","BMP8A"
"1588","PRKAG2","CTCF"
"1589","PRKAG2","ACACB"
"1590","PRKAB1","ELAVL1"
"1591","PRKAB1","ACACA"
"1592","PRKAB1","ACACB"
"1593","PRKAB2","ELAVL1"
"1594","PRKAB2","ACACA"
"1595","PRKAB2","ACACB"
"1596","PRKAG1","ELAVL1"
"1597","PRKAG1","CTCF"
"1598","PRKAG1","EGR2"
"1599","PRKAG1","ZIC2"
"1600","PRKAG1","ACACB"
"1601","ELAVL1","TRAF5"
"1602","ELAVL1","ATF2"
"1603","ELAVL1","ATF5"
"1604","ELAVL1","ZFP36"
"1605","ADRA1A","FOS"
"1606","ADRA1A","FOSB"
"1607","ADRA1A","JUNB"
"1608","FOS","FOS"
"1609","FOS","MYC"
"1610","FOS","SMAD3"
"1611","FOS","CSNK2A1"
"1612","FOS","ITGA2"
"1613","FOS","ESR1"
"1614","FOS","ATF2"
"1615","FOS","LAMC1"
"1616","FOS","ETS2"
"1617","FOS","CKS1B"
"1618","FOS","ARID1B"
"1619","FOS","SMARCB1"
"1620","FOS","SMARCA2"
"1621","FOS","SMARCA4"
"1622","FOS","BRCA1"
"1623","FOS","EGR2"
"1624","FOS","ETV4"
"1625","FOS","JUNB"
"1626","FOS","RBMX"
"1627","FOS","ZFP36"
"1628","FOS","BRD8"
"1629","FOS","CITED2"
"1630","FOS","GTF2IRD1"
"1631","FOS","TCEA2"
"1632","FOS","CHKA"
"1633","FOS","FAS"
"1634","FOS","SERPINE1"
"1635","FOS","STK3"
"1636","FOS","MMP9"
"1637","FOS","NQO1"
"1638","FOS","PTGS2"
"1639","FOS","PCK2"
"1640","FOS","MDC1"
"1641","FOS","F3"
"1642","FOS","TFPI2"
"1643","FOS","NTF3"
"1644","FOS","NDRG1"
"1645","FOS","AQP3"
"1646","FOS","EFTUD2"
"1647","FOS","CSRNP1"
"1648","FOS","CLIC1"
"1649","FOS","ADRA1B"
"1650","FOS","THOC6"
"1651","FOS","SNX27"
"1652","FOS","FAM83H"
"1653","FOS","KDM6A"
"1654","FOS","SEMA3F"
"1655","FOS","KCNN3"
"1656","FOS","AQP1"
"1657","FOS","ZG16"
"1658","FOS","DPCD"
"1659","FOS","MT2A"
"1660","FOS","MID1"
"1661","FOS","LIFR"
"1662","FOS","FXYD2"
"1663","FOS","ZFYVE26"
"1664","FOS","NEU1"
"1665","FOS","NEK2"
"1666","FOS","KIF14"
"1667","FOS","ETFDH"
"1668","FOS","ARHGAP19"
"1669","FOS","S100P"
"1670","FOS","RAB13"
"1671","FOS","QSER1"
"1672","FOS","PCDHGA4"
"1673","FOS","INPP5A"
"1674","FOS","EEF1D"
"1675","FOS","C6orf62"
"1676","FOS","ZNF532"
"1677","FOS","TSPAN1"
"1678","FOS","SPRR1A"
"1679","FOS","RPP40"
"1680","FOS","MICAL2"
"1681","FOS","GABARAPL1"
"1682","FOS","CXCL14"
"1683","FOS","CHST4"
"1684","FOS","ANXA3"
"1685","FOS","UNKL"
"1686","FOS","TINAGL1"
"1687","FOS","GPATCH1"
"1688","FOS","DOCK5"
"1689","FOS","DNAJC6"
"1690","FOS","CHCHD2"
"1691","FOS","CACYBP"
"1692","FOS","CA2"
"1693","FOS","ABHD2"
"1694","MYC","MYC"
"1695","MYC","CDK6"
"1696","MYC","CCNE1"
"1697","MYC","CCNE2"
"1698","MYC","RAD1"
"1699","MYC","TCF7L2"
"1700","MYC","TCF7L1"
"1701","MYC","APC"
"1702","MYC","CTNNB1"
"1703","MYC","FRAT2"
"1704","MYC","SFRP1"
"1705","MYC","SMAD2"
"1706","MYC","SMAD3"
"1707","MYC","PTEN"
"1708","MYC","CSNK2A1"
"1709","MYC","ACTR3C"
"1710","MYC","AXIN2"
"1711","MYC","HLA-C"
"1712","MYC","IL17RC"
"1713","MYC","ESR1"
"1714","MYC","WDR5"
"1715","MYC","KEAP1"
"1716","MYC","CREB3L4"
"1717","MYC","ARF1"
"1718","MYC","LAMC1"
"1719","MYC","TERT"
"1720","MYC","MAD2L1"
"1721","MYC","ETS2"
"1722","MYC","TPR"
"1723","MYC","CKS1B"
"1724","MYC","CKS2"
"1725","MYC","NFE2L2"
"1726","MYC","SDC1"
"1727","MYC","ARID1A"
"1728","MYC","SMARCB1"
"1729","MYC","SMARCA4"
"1730","MYC","SMARCD1"
"1731","MYC","ABL2"
"1732","MYC","AATF"
"1733","MYC","ASH1L"
"1734","MYC","BARD1"
"1735","MYC","BRCA1"
"1736","MYC","BRD7"
"1737","MYC","CTCF"
"1738","MYC","EGR2"
"1739","MYC","EGR3"
"1740","MYC","ETV4"
"1741","MYC","ILF3"
"1742","MYC","JUNB"
"1743","MYC","KHDRBS1"
"1744","MYC","NFYC"
"1745","MYC","NPM1"
"1746","MYC","PA2G4"
"1747","MYC","PTMA"
"1748","MYC","PTTG1"
"1749","MYC","TRIM16"
"1750","MYC","YBX1"
"1751","MYC","ZFP36"
"1752","MYC","BAZ1B"
"1753","MYC","CITED2"
"1754","MYC","CNOT4"
"1755","MYC","DDX20"
"1756","MYC","DEK"
"1757","MYC","DNAJC2"
"1758","MYC","ERCC3"
"1759","MYC","FOXP1"
"1760","MYC","FUS"
"1761","MYC","GTF2IRD1"
"1762","MYC","GTF3C2"
"1763","MYC","HAX1"
"1764","MYC","HNRNPK"
"1765","MYC","KDM5B"
"1766","MYC","MCM3"
"1767","MYC","MCM7"
"1768","MYC","MCM8"
"1769","MYC","PIAS1"
"1770","MYC","RAD51"
"1771","MYC","RNF4"
"1772","MYC","SNRPB"
"1773","MYC","SSB"
"1774","MYC","SSRP1"
"1775","MYC","TCERG1"
"1776","MYC","TCFL5"
"1777","MYC","TIMELESS"
"1778","MYC","TRIM24"
"1779","MYC","TRIP13"
"1780","MYC","TRRAP"
"1781","MYC","ZFP64"
"1782","MYC","SUCLG2"
"1783","MYC","ADSL"
"1784","MYC","ST3GAL3"
"1785","MYC","MGLL"
"1786","MYC","PGP"
"1787","MYC","IRAK1"
"1788","MYC","TUBA1B"
"1789","MYC","EIF4B"
"1790","MYC","SERPINE1"
"1791","MYC","MMP9"
"1792","MYC","BIRC5"
"1793","MYC","SKP2"
"1794","MYC","F8"
"1795","MYC","MDC1"
"1796","MYC","PSMD3"
"1797","MYC","PROM1"
"1798","MYC","RRM2"
"1799","MYC","TOPBP1"
"1800","MYC","STMN1"
"1801","MYC","TMPO"
"1802","MYC","EIF2AK1"
"1803","MYC","KPNB1"
"1804","MYC","HSPA4"
"1805","MYC","SOCS2"
"1806","MYC","BAG2"
"1807","MYC","NDRG1"
"1808","MYC","NOL7"
"1809","MYC","PTBP1"
"1810","MYC","SART3"
"1811","MYC","TOP1MT"
"1812","MYC","TXNRD1"
"1813","MYC","POLD1"
"1814","MYC","RNMT"
"1815","MYC","NUP153"
"1816","MYC","EIF4H"
"1817","MYC","DCAF11"
"1818","MYC","CCT7"
"1819","MYC","UNG"
"1820","MYC","SLC7A8"
"1821","MYC","PRDM10"
"1822","MYC","NUP37"
"1823","MYC","COPZ1"
"1824","MYC","CHP1"
"1825","MYC","WDR46"
"1826","MYC","VKORC1L1"
"1827","MYC","TRMT6"
"1828","MYC","TOMM20"
"1829","MYC","TIMM50"
"1830","MYC","TATDN2"
"1831","MYC","STOM"
"1832","MYC","SRD5A1"
"1833","MYC","SPRYD4"
"1834","MYC","SNRPA"
"1835","MYC","SLC7A2"
"1836","MYC","SLC39A14"
"1837","MYC","SET"
"1838","MYC","SCML2"
"1839","MYC","RPL19"
"1840","MYC","PWP1"
"1841","MYC","PSMA1"
