"","V1","V2"
"941","MTMR7","PIP4P2"
"942","ROCK2","CTNNB1"
"943","ROCK2","PTEN"
"944","ROCK2","FOSB"
"945","FCER1A","FYN"
"946","AGTR1","ETV4"
"947","AGTR1","POU2F1"
"948","AGTR1","SND1"
"949","AGTR1","SERPINE1"
"950","TSC1","RHEB"
"951","TSC1","RPS6KA3"
"952","TSC2","PRKAA2"
"953","RHEB","MYC"
"954","ORC6","MCM5"
"955","ORC6","MCM7"
"956","ORC1","E2F4"
"957","ORC1","MCM2"
"958","ORC1","MCM3"
"959","ORC1","MCM5"
"960","ORC1","MCM7"
"961","CDK1","FOXM1"
"962","CDK1","HMGA1"
"963","CDK1","MDM4"
"964","CDK1","NPM1"
"965","CDK1","PTMA"
"966","CDK1","PTTG1"
"967","PCNA","E2F4"
"968","PCNA","E2F5"
"969","PCNA","E2F2"
"970","PCNA","MYC"
"971","PCNA","BRCA1"
"972","PCNA","PTMA"
"973","PCNA","PURA"
"974","PCNA","YBX1"
"975","PCNA","BAZ1B"
"976","PCNA","XRCC6"
"977","PLK1","E2F4"
"978","PLK1","MYC"
"979","PLK1","CTNNB1"
"980","PLK1","MCM2"
"981","PLK1","NPM1"
"982","PLK1","MCM3"
"983","PLK1","MCM7"
"984","DBF4","E2F4"
"985","DBF4","EGR1"
"986","DBF4","MCM2"
"987","DBF4","MCM3"
"988","DBF4","MCM5"
"989","DBF4","MCM7"
"990","YWHAB","CDC25B"
"991","YWHAB","CDC25C"
"992","YWHAB","MDM4"
"993","YWHAB","ZFP36"
"994","YWHAB","RNPS1"
"995","YWHAG","CDC25B"
"996","YWHAG","CDC25C"
"997","YWHAG","FOS"
"998","YWHAG","EGR1"
"999","YWHAG","FOSB"
"1000","YWHAG","HDAC4"
"1001","YWHAG","MDM4"
"1002","YWHAG","ZFP36"
"1003","YWHAG","MCM5"
"1004","YWHAG","RNPS1"
"1005","YWHAZ","CDC25B"
"1006","YWHAZ","CDC25C"
"1007","YWHAZ","ATF2"
"1008","YWHAZ","EGR1"
"1009","YWHAZ","HDAC4"
"1010","YWHAZ","MDM4"
"1011","YWHAZ","XRCC6"
"1012","PRKDC","E2F4"
"1013","PRKDC","MYC"
"1014","PRKDC","ILF2"
"1015","PRKDC","NCOA6"
"1016","CDC25B","FOXM1"
"1017","CDC25C","PPP1CC"
"1018","CDC6","FOXM1"
"1019","GSK3B","FRAT1"
"1020","GSK3B","PARD3"
"1021","GSK3B","CREB3L4"
"1022","GSK3B","NFYC"
"1023","CCNB1","FOXM1"
"1024","CCNB1","PTMA"
"1025","CCNB1","PTTG1"
"1026","CCNB2","ANAPC7"
"1027","CCNB2","ANAPC11"
"1028","CCNA2","E2F4"
"1029","CCNA2","E2F2"
"1030","CCNA2","MYC"
"1031","CCNA2","ATF2"
"1032","CCNA2","ETS2"
"1033","CCNA2","PTMA"
"1034","CCNA2","UBTF"
"1035","CDK7","ERCC3"
"1036","CDK7","PCGF6"
"1037","E2F4","E2F2"
"1038","E2F4","FZD9"
"1039","E2F4","MYC"
"1040","E2F4","CTNNB1"
"1041","E2F4","SMAD2"
"1042","E2F4","SMAD3"
"1043","E2F4","CAMK2B"
"1044","E2F4","TERT"
"1045","E2F4","MAD2L1"
"1046","E2F4","CKS1B"
"1047","E2F4","CKS2"
"1048","E2F4","SDC1"
"1049","E2F4","ARID1A"
"1050","E2F4","SMARCB1"
"1051","E2F4","SMARCA4"
"1052","E2F4","BARD1"
"1053","E2F4","BRCA1"
"1054","E2F4","BRD7"
"1055","E2F4","HLTF"
"1056","E2F4","KHDRBS1"
"1057","E2F4","PTMA"
"1058","E2F4","DEK"
"1059","E2F4","FUS"
"1060","E2F4","MCM3"
"1061","E2F4","MCM5"
"1062","E2F4","MCM6"
"1063","E2F4","MCM7"
"1064","E2F4","SUPT4H1"
"1065","E2F4","XRCC6"
"1066","E2F4","CTH"
"1067","E2F4","XPO1"
"1068","E2F4","PTGS2"
"1069","E2F4","AURKB"
"1070","E2F4","DIRAS3"
"1071","E2F4","RRM1"
"1072","E2F4","TOP2A"
"1073","E2F4","PCLAF"
"1074","E2F4","MCM10"
"1075","E2F4","PLK4"
"1076","E2F4","TOPBP1"
"1077","E2F4","TTK"
"1078","E2F4","F3"
"1079","E2F4","STMN1"
"1080","E2F4","TMPO"
"1081","E2F4","MKI67"
"1082","E2F4","PRC1"
"1083","E2F4","NUP153"
"1084","E2F4","EIF4H"
"1085","E2F4","TRMT6"
"1086","E2F4","SLC39A14"
"1087","E2F4","MAPRE1"
"1088","E2F4","HMMR"
"1089","E2F4","CENPM"
"1090","E2F4","PABPC1"
"1091","E2F4","KDM6A"
"1092","E2F4","N4BP2L1"
"1093","E2F4","STK35"
"1094","E2F4","STAG1"
"1095","E2F4","SENP1"
"1096","E2F4","RFC3"
"1097","E2F4","PXMP2"
"1098","E2F4","NUP155"
"1099","E2F4","NDC80"
"1100","E2F4","MSH6"
"1101","E2F4","MSH3"
"1102","E2F4","KIAA1143"
"1103","E2F4","GPR158"
"1104","E2F4","DHX9"
"1105","E2F4","BROX"
"1106","E2F4","ARL6IP6"
"1107","E2F4","DHX30"
"1108","E2F4","BUB3"
"1109","E2F4","RUSC1"
"1110","E2F4","SHB"
"1111","E2F4","OTUD7B"
"1112","E2F4","KIF4A"
"1113","E2F4","GON4L"
"1114","E2F4","MRPL49"
"1115","E2F4","TCP1"
"1116","E2F4","RPL23A"
"1117","E2F4","NEK2"
"1118","E2F4","MZT1"
"1119","E2F4","GPANK1"
"1120","E2F4","ARHGAP11A"
"1121","E2F4","AGBL5"
"1122","E2F4","PLSCR4"
"1123","E2F4","NR2C2AP"
"1124","E2F4","NCBP2"
"1125","E2F4","MRTO4"
"1126","E2F4","ITGB3BP"
"1127","E2F4","FEN1"
"1128","E2F4","FARS2"
"1129","E2F4","CLK2"
"1130","E2F4","CALM1"
"1131","E2F4","ANLN"
"1132","E2F4","GJB2"
"1133","E2F4","TSPAN7"
"1134","E2F4","RBM22"
"1135","E2F4","RABIF"
"1136","E2F4","AP1S1"
"1137","E2F4","TBL2"
"1138","E2F4","RBM28"
"1139","E2F4","NSFL1C"
"1140","E2F4","METTL15"
"1141","E2F4","CNOT10"
"1142","E2F4","TUFT1"
"1143","E2F4","SORL1"
"1144","E2F4","SLC16A2"
"1145","E2F4","SETD2"
"1146","E2F4","SAP30L"
"1147","E2F4","RPL29"
"1148","E2F4","PRRC2C"
"1149","E2F4","COPS6"
"1150","E2F4","CLTA"
"1151","E2F4","CBX1"
"1152","E2F4","CAPRIN1"
"1153","E2F4","STAM"
"1154","E2F4","SMC2"
"1155","E2F4","RPS4X"
"1156","E2F4","G6PD"
"1157","E2F4","CSE1L"
"1158","E2F4","CENPE"
"1159","E2F4","CDC37L1"
"1160","E2F5","WNT5A"
"1161","E2F5","WNT9A"
"1162","E2F5","MYC"
"1163","E2F5","NKD2"
"1164","E2F5","CTNNB1"
"1165","E2F5","SMAD2"
"1166","E2F5","SMAD3"
"1167","E2F5","RASSF4"
"1168","E2F5","CAMK2B"
"1169","E2F5","SDC1"
"1170","E2F5","ARID1A"
"1171","E2F5","SMARCE1"
"1172","E2F5","BRD7"
"1173","E2F5","HMGB2"
"1174","E2F5","PTMA"
"1175","E2F5","FUS"
"1176","E2F5","LHX2"
"1177","E2F5","MCM3"
"1178","E2F5","MCM7"
"1179","E2F5","XRCC6"
"1180","E2F5","MCM10"
"1181","E2F5","LOXL2"
"1182","E2F5","STMN1"
"1183","E2F5","TMPO"
"1184","E2F5","UBE2S"
"1185","E2F5","NUP153"
"1186","E2F5","TRMT6"
"1187","E2F5","SLC39A14"
"1188","E2F5","RANBP1"
"1189","E2F5","CENPM"
"1190","E2F5","CSRNP1"
"1191","E2F5","PRR14L"
"1192","E2F5","PABPC1"
"1193","E2F5","NSF"
"1194","E2F5","SUV39H1"
"1195","E2F5","SMC4"
"1196","E2F5","KDM6A"
"1197","E2F5","WRAP73"
"1198","E2F5","N4BP2L1"
"1199","E2F5","STK35"
"1200","E2F5","STAG1"
"1201","E2F5","SENP1"
"1202","E2F5","PXMP2"
"1203","E2F5","PPM1D"
"1204","E2F5","NUP155"
"1205","E2F5","NIPBL"
"1206","E2F5","MSH6"
"1207","E2F5","MSH3"
"1208","E2F5","KIAA1143"
"1209","E2F5","HAT1"
"1210","E2F5","GPR158"
"1211","E2F5","DTL"
"1212","E2F5","DHX9"
"1213","E2F5","BROX"
"1214","E2F5","ARL6IP6"
"1215","E2F5","DHX30"
"1216","E2F5","STOML2"
"1217","E2F5","FBLN1"
"1218","E2F5","RUSC1"
"1219","E2F5","SPRY2"
"1220","E2F5","TMEM53"
"1221","E2F5","SHB"
"1222","E2F5","OTUD7B"
"1223","E2F5","GON4L"
"1224","E2F5","EFCAB7"
"1225","E2F5","MRPL49"
"1226","E2F5","LRRC4C"
"1227","E2F5","TCP1"
"1228","E2F5","MZT1"
"1229","E2F5","CYP2R1"
"1230","E2F5","ARHGAP11A"
"1231","E2F5","AGBL5"
"1232","E2F5","NR2C2AP"
"1233","E2F5","NCBP2"
"1234","E2F5","MRTO4"
"1235","E2F5","FARS2"
"1236","E2F5","CLK2"
"1237","E2F5","BMPR1B"
"1238","E2F5","CA2"
"1239","E2F5","TSPAN7"
"1240","E2F5","SLC25A20"
"1241","E2F5","RBM22"
"1242","E2F5","KLHDC3"
"1243","E2F5","AP1S1"
"1244","E2F5","RBM28"
"1245","E2F5","NSFL1C"
"1246","E2F5","MYOZ3"
"1247","E2F5","METTL15"
"1248","E2F5","GALNT11"
"1249","E2F5","DENR"
"1250","E2F5","CNOT10"
"1251","E2F5","TUFT1"
"1252","E2F5","TACC3"
"1253","E2F5","SORL1"
"1254","E2F5","SLC16A2"
"1255","E2F5","SETD2"
"1256","E2F5","SAP30L"
"1257","E2F5","RPL29"
"1258","E2F5","PRRC2C"
"1259","E2F5","PHYHIPL"
"1260","E2F5","NPY1R"
"1261","E2F5","MRPL24"
"1262","E2F5","MELK"
"1263","E2F5","COPS6"
"1264","E2F5","CLTA"
"1265","E2F5","CHRDL1"
"1266","E2F5","CBX1"
"1267","E2F5","CAPRIN1"
"1268","E2F5","BAP1"
"1269","E2F5","ARSJ"
"1270","E2F5","APIP"
"1271","E2F1","E2F1"
"1272","E2F2","WNT5A"
"1273","E2F2","WNT9A"
"1274","E2F2","FZD9"
"1275","E2F2","RPS6KB1"
"1276","E2F2","MYC"
"1277","E2F2","CCNE2"
"1278","E2F2","NKD2"
"1279","E2F2","CTNNB1"
"1280","E2F2","PARD3"
"1281","E2F2","RASSF4"
"1282","E2F2","CAMK2B"
"1283","E2F2","SDC1"
"1284","E2F2","ARID1A"
"1285","E2F2","SMARCE1"
"1286","E2F2","BRD7"
"1287","E2F2","HMGB2"
"1288","E2F2","PTMA"
"1289","E2F2","SUZ12"
"1290","E2F2","ARID3B"
"1291","E2F2","DTX1"
"1292","E2F2","LHX2"
"1293","E2F2","MCM3"
"1294","E2F2","MCM5"
"1295","E2F2","MCM7"
"1296","E2F2","RAD51"
"1297","E2F2","SERPINE1"
"1298","E2F2","PTGS2"
"1299","E2F2","MCM10"
"1300","E2F2","TMPO"
"1301","E2F2","UBE2S"
"1302","E2F2","SLC2A3"
"1303","E2F2","NUP153"
"1304","E2F2","TRMT6"
"1305","E2F2","SLC39A14"
"1306","E2F2","RANBP1"
"1307","E2F2","MAPRE1"
"1308","E2F2","EPM2A"
"1309","E2F2","CENPM"
"1310","E2F2","CSRNP1"
"1311","E2F2","PRR14L"
"1312","E2F2","PABPC1"
"1313","E2F2","NSF"
"1314","E2F2","SUV39H1"
"1315","E2F2","SMC4"
"1316","E2F2","KDM6A"
"1317","E2F2","WRAP73"
"1318","E2F2","N4BP2L1"
"1319","E2F2","STK35"
"1320","E2F2","STAG1"
"1321","E2F2","SENP1"
"1322","E2F2","PXMP2"
"1323","E2F2","PPM1D"
"1324","E2F2","POLE2"
"1325","E2F2","NUP155"
"1326","E2F2","NIPBL"
"1327","E2F2","MSH6"
"1328","E2F2","MSH3"
"1329","E2F2","KIAA1143"
"1330","E2F2","HAT1"
"1331","E2F2","GPR158"
"1332","E2F2","DTL"
"1333","E2F2","DHX9"
"1334","E2F2","BROX"
"1335","E2F2","ARL6IP6"
"1336","E2F2","DHX30"
"1337","E2F2","STOML2"
"1338","E2F2","FBLN1"
"1339","E2F2","DPF2"
"1340","E2F2","RUSC1"
"1341","E2F2","SPRY2"
"1342","E2F2","TMEM53"
"1343","E2F2","SHB"
"1344","E2F2","OTUD7B"
"1345","E2F2","GON4L"
"1346","E2F2","EFCAB7"
"1347","E2F2","ACSL1"
"1348","E2F2","MRPL49"
"1349","E2F2","LRRC4C"
"1350","E2F2","CDCA3"
"1351","E2F2","TCP1"
"1352","E2F2","NEK2"
"1353","E2F2","MZT1"
"1354","E2F2","LBR"
"1355","E2F2","DCAF7"
"1356","E2F2","CYP2R1"
"1357","E2F2","ARHGAP11A"
"1358","E2F2","AGBL5"
"1359","E2F2","NR2C2AP"
"1360","E2F2","NCBP2"
"1361","E2F2","MRTO4"
"1362","E2F2","FARS2"
"1363","E2F2","TRMT12"
"1364","E2F2","BMPR1B"
"1365","E2F2","CA2"
"1366","E2F2","OAS2"
"1367","E2F2","TSPAN7"
"1368","E2F2","SLC25A20"
"1369","E2F2","RBM22"
"1370","E2F2","KLHDC3"
"1371","E2F2","AP1S1"
"1372","E2F2","RBM28"
"1373","E2F2","NSFL1C"
"1374","E2F2","MYOZ3"
"1375","E2F2","METTL15"
"1376","E2F2","GALNT11"
"1377","E2F2","DENR"
"1378","E2F2","CNOT10"
"1379","E2F2","TUFT1"
"1380","E2F2","TACC3"
"1381","E2F2","SORL1"
"1382","E2F2","SLC16A2"
"1383","E2F2","SETD2"
"1384","E2F2","SAP30L"
"1385","E2F2","RPL29"
"1386","E2F2","PRRC2C"
"1387","E2F2","PHYHIPL"
"1388","E2F2","NPY1R"
"1389","E2F2","MRPL24"
"1390","E2F2","MELK"
"1391","E2F2","COPS6"
"1392","E2F2","CLTA"
"1393","E2F2","CHRDL1"
"1394","E2F2","CBX1"
"1395","E2F2","CAPRIN1"
"1396","E2F2","BAP1"
"1397","E2F2","ARSJ"
"1398","E2F2","APIP"
"1399","E2F2","UTRN"
"1400","E2F2","RDH16"
"1401","E2F2","GCHFR"
"1402","E2F2","ACTR6"
"1403","E2F3","E2F3"
"1404","HDAC1","HDAC1"
"1405","HDAC2","CDC20"
"1406","HDAC2","FOS"
"1407","HDAC2","MYC"
"1408","HDAC2","CSNK2A1"
"1409","HDAC2","MECOM"
"1410","HDAC2","PA2G4"
"1411","HDAC2","PTMA"
"1412","HDAC2","DDX20"
"1413","HDAC2","HIF1AN"
"1414","HDAC2","SNW1"
"1415","HDAC2","CCL2"
"1416","HDAC2","SETDB1"
"1417","HDAC2","TOP2A"
"1418","HDAC2","CD1D"
"1419","HDAC2","SUV39H1"
"1420","HDAC2","BUB3"
"1421","HDAC2","CDYL"
"1422","ANAPC5","FOS"
"1423","ANAPC5","MYC"
"1424","ANAPC5","FOSB"
"1425","ANAPC5","PTTG1"
"1426","ANAPC7","PTTG1"
"1427","ANAPC11","PTTG1"
"1428","CDC23","NFYC"
"1429","CDC23","PTTG1"
"1430","CDC23","RAD54B"
"1431","CDC20","FBXO5"
"1432","CDC20","NFYC"
"1433","CDC20","PTTG1"
"1434","PPP1CC","SMARCB1"
"1435","PPP1CC","WBP11"
"1436","PPP1CC","TRPM8"
"1437","IGFBP3","DNMT3A"
"1438","EHD3","RBSN"
"1439","RBSN","VPS45"
"1440","RBSN","RAB4A"
"1441","RILP","FOSB"
"1442","RILP","POU2F1"
"1443","RILP","TCF3"
"1444","RILP","TUBA1B"
"1445","DYNC1H1","SMAD2"
"1446","DYNC1H1","TUBA1B"
"1447","DYNC1I2","FOS"
"1448","DYNC1I2","TUBA1B"
"1449","RRAGC","EGR1"
"1450","RRAGC","EGR2"
"1451","RRAGC","EGR3"
"1452","RPS6KA3","EGR3"
"1453","RPS6KA3","MEFV"
"1454","PRKAA2","ELAVL1"
"1455","PRKAA2","EGR2"
"1456","PRKAA2","EGR3"
"1457","PRKAA2","ACACA"
"1458","PRKAA2","ACACB"
"1459","WNT16","FZD10"
"1460","WNT16","SFRP1"
"1461","WNT16","NFYC"
"1462","WNT4","FZD10"
"1463","WNT4","EGR1"
"1464","WNT1","FZD10"
"1465","WNT1","FOS"
"1466","WNT1","EGR1"
"1467","WNT1","FOSB"
"1468","WNT2","ATF5"
"1469","WNT3","FZD10"
"1470","WNT3","MYC"
"1471","WNT5A","LRP6"
"1472","WNT5A","EGR2"
"1473","WNT5A","EGR3"
"1474","WNT6","FZD10"
"1475","WNT7A","LRP6"
"1476","WNT7B","FZD10"
"1477","WNT7B","ZIC2"
"1478","WNT8A","FZD10"
"1479","WNT8B","FZD10"
"1480","WNT10B","LRP6"
"1481","WNT11","FZD10"
"1482","WNT11","FOS"
"1483","WNT11","ESR1"
"1484","WNT11","ATF2"
"1485","WNT11","EGR1"
"1486","WNT11","FOSB"
"1487","WNT2B","FZD10"
"1488","WNT2B","FOS"
"1489","WNT2B","MYC"
"1490","WNT2B","EGR1"
"1491","WNT2B","FOSB"
"1492","WNT2B","POU2F1"
"1493","WNT2B","TCF3"
"1494","WNT9A","LRP6"
"1495","WNT9B","LRP6"
"1496","WNT10A","FZD10"
"1497","WNT10A","MYC"
"1498","WNT10A","ESR1"
"1499","WNT10A","ATF2"
"1500","WNT10A","ATF5"
"1501","WNT10A","TCF3"
"1502","WNT5B","FZD10"
"1503","WNT3A","LRP6"
"1504","FZD10","LRP5"
"1505","FZD2","DVL1"
"1506","FZD2","CTNNB1"
"1507","FZD2","POU2F1"
"1508","FZD5","DVL1"
"1509","FZD5","CTNNB1"
"1510","FZD5","EGR1"
"1511","FZD3","EGR2"
"1512","FZD1","DVL1"
"1513","FZD1","CTNNB1"
"1514","FZD1","TCF3"
"1515","FZD4","DVL1"
"1516","FZD4","CTNNB1"
"1517","FZD4","POU2F1"
"1518","FZD6","DVL1"
"1519","FZD6","CTNNB1"
"1520","FZD9","DVL1"
"1521","FZD9","MYC"
"1522","FZD9","CTNNB1"
"1523","FZD9","EGR2"
"1524","FZD9","EGR3"
"1525","LRP6","DVL1"
"1526","LRP6","ATF5"
"1527","LRP5","DVL1"
"1528","LRP5","EGR3"
"1529","DVL1","MYC"
"1530","DVL1","APC"
"1531","DVL1","NKD2"
"1532","DVL1","CTNNB1"
"1533","DVL1","FRAT1"
"1534","DVL1","FRAT2"
"1535","DVL1","SMAD2"
"1536","DVL1","SMAD3"
"1537","DVL1","BRD7"
"1538","DVL1","EBF1"
"1539","DVL2","NKD2"
"1540","DVL2","FRAT1"
"1541","DVL2","RNPS1"
"1542","DVL3","NKD2"
"1543","DVL3","FRAT1"
"1544","DVL3","KAT7"
"1545","RPS6KB1","EIF4B"
"1546","RPS6KB2","EIF4B"
"1547","HSP90AA1","MYC"
"1548","HSP90AA1","ESR1"
"1549","HSP90AA1","EGR1"
"1550","HSP90AB1","FOS"
"1551","HSP90AB1","MYC"
"1552","HSP90AB1","ESR1"
"1553","HSP90AB1","ATF2"
"1554","HSP90AB1","EGR1"
"1555","HSP90AB1","FOSB"
"1556","PTK2","FYN"
"1557","PTK2","ITGA2"
"1558","PTK2","ITGA6"
"1559","PTK2","EGR1"
"1560","PRKAG2","ADRA1A"
"1561","PRKAG2","MYC"
"1562","PRKAG2","BMP8A"
"1563","PRKAG2","ACACB"
"1564","PRKAB1","ELAVL1"
"1565","PRKAB1","ACACA"
"1566","PRKAB1","ACACB"
"1567","PRKAB2","ELAVL1"
"1568","PRKAB2","ACACA"
"1569","PRKAB2","ACACB"
"1570","PRKAG1","ELAVL1"
"1571","PRKAG1","EGR2"
"1572","PRKAG1","ZIC2"
"1573","PRKAG1","ACACA"
"1574","PRKAG1","ACACB"
"1575","ELAVL1","TRAF5"
"1576","ELAVL1","ATF5"
"1577","ELAVL1","ZFP36"
"1578","ADRA1A","FOSB"
"1579","FOS","FOS"
"1580","FOS","MYC"
"1581","FOS","SMAD3"
"1582","FOS","CSNK2A1"
"1583","FOS","WASF2"
"1584","FOS","ITGA2"
"1585","FOS","ESR1"
"1586","FOS","ATF2"
"1587","FOS","LAMC1"
"1588","FOS","ETS2"
"1589","FOS","CKS1B"
"1590","FOS","ARID1B"
"1591","FOS","SMARCB1"
"1592","FOS","SMARCA2"
"1593","FOS","SMARCA4"
"1594","FOS","SMARCD1"
"1595","FOS","BRCA1"
"1596","FOS","EGR1"
"1597","FOS","EGR2"
"1598","FOS","ETV4"
"1599","FOS","NCOA6"
"1600","FOS","POU2F1"
"1601","FOS","TCF3"
"1602","FOS","ZFP36"
"1603","FOS","BHLHE40"
"1604","FOS","BRD8"
"1605","FOS","GTF2IRD1"
"1606","FOS","RBBP7"
"1607","FOS","TCEA2"
"1608","FOS","FAS"
"1609","FOS","HSPB1"
"1610","FOS","STK3"
"1611","FOS","TNF"
"1612","FOS","MMP9"
"1613","FOS","NQO1"
"1614","FOS","CCL2"
"1615","FOS","PTGS2"
"1616","FOS","MDC1"
"1617","FOS","ASAP2"
"1618","FOS","PCSK6"
"1619","FOS","F3"
"1620","FOS","TFPI2"
"1621","FOS","NDRG1"
"1622","FOS","REPIN1"
"1623","FOS","THOC6"
"1624","FOS","FAM83H"
"1625","FOS","FAF1"
"1626","FOS","CDK5"
"1627","FOS","SEMA3F"
"1628","FOS","S100A8"
"1629","FOS","KCNN3"
"1630","FOS","AQP1"
"1631","FOS","ZG16"
"1632","FOS","DPCD"
"1633","FOS","MID1"
"1634","FOS","MAP2"
"1635","FOS","LIFR"
"1636","FOS","FXYD2"
"1637","FOS","ZFYVE26"
"1638","FOS","NEK2"
"1639","FOS","KIF14"
"1640","FOS","KCNN2"
"1641","FOS","ETFDH"
"1642","FOS","SRXN1"
"1643","FOS","SLC41A3"
"1644","FOS","S100P"
"1645","FOS","QSER1"
"1646","FOS","PTH1R"
"1647","FOS","PCDHGA4"
"1648","FOS","INPP5A"
"1649","FOS","EEF1D"
"1650","FOS","C6orf62"
"1651","FOS","ZNF532"
"1652","FOS","TSPAN1"
"1653","FOS","TPPP2"
"1654","FOS","SPRR1A"
"1655","FOS","MICAL2"
"1656","FOS","GABARAPL1"
"1657","FOS","CHST4"
"1658","FOS","ANXA3"
"1659","FOS","PTPN3"
"1660","FOS","KIF20A"
"1661","FOS","GPATCH1"
"1662","FOS","DOCK5"
"1663","FOS","DNASE1L3"
"1664","FOS","DNAJC6"
"1665","FOS","CHCHD2"
"1666","FOS","CAP2"
"1667","FOS","ABHD2"
"1668","MYC","MYC"
"1669","MYC","RAD1"
"1670","MYC","TCF7"
"1671","MYC","TCF7L2"
"1672","MYC","APC"
"1673","MYC","CTNNB1"
"1674","MYC","FRAT2"
"1675","MYC","SFRP1"
"1676","MYC","SMAD2"
"1677","MYC","SMAD3"
"1678","MYC","ACTG1"
"1679","MYC","CSNK2A1"
"1680","MYC","ACTR3C"
"1681","MYC","HLA-A"
"1682","MYC","HLA-C"
"1683","MYC","IL17RC"
"1684","MYC","ESR1"
"1685","MYC","WDR5"
"1686","MYC","ARF1"
"1687","MYC","LAMC1"
"1688","MYC","TERT"
"1689","MYC","ETS2"
"1690","MYC","CKS1B"
"1691","MYC","CKS2"
"1692","MYC","NFE2L2"
"1693","MYC","SDC1"
"1694","MYC","ARID1A"
"1695","MYC","SMARCB1"
"1696","MYC","SMARCA4"
"1697","MYC","PHF10"
"1698","MYC","SMARCD1"
"1699","MYC","AATF"
"1700","MYC","ASH1L"
"1701","MYC","BARD1"
"1702","MYC","BDP1"
"1703","MYC","BRCA1"
"1704","MYC","BRD7"
"1705","MYC","DNMT3A"
"1706","MYC","EGR2"
"1707","MYC","EGR3"
"1708","MYC","ETV4"
"1709","MYC","ILF3"
"1710","MYC","KHDRBS1"
"1711","MYC","NPM1"
"1712","MYC","PA2G4"
"1713","MYC","POU2F1"
"1714","MYC","PTMA"
"1715","MYC","PTTG1"
"1716","MYC","TCF3"
"1717","MYC","TTF2"
"1718","MYC","YBX1"
"1719","MYC","ZFP36"
"1720","MYC","BHLHE40"
"1721","MYC","BAZ1B"
"1722","MYC","DDX20"
"1723","MYC","DEK"
"1724","MYC","ERCC3"
"1725","MYC","EZH1"
"1726","MYC","FOXP1"
"1727","MYC","FUS"
"1728","MYC","GTF2IRD1"
"1729","MYC","HNRNPK"
"1730","MYC","KDM5B"
"1731","MYC","MCM3"
"1732","MYC","MCM5"
"1733","MYC","MCM7"
"1734","MYC","MLLT6"
"1735","MYC","PIAS1"
"1736","MYC","PQBP1"
"1737","MYC","RAD51"
"1738","MYC","SSRP1"
"1739","MYC","TCERG1"
"1740","MYC","TIMELESS"
"1741","MYC","TRIM24"
"1742","MYC","TRIP13"
"1743","MYC","TRRAP"
"1744","MYC","XRCC6"
"1745","MYC","ZFP64"
"1746","MYC","ZNF398"
"1747","MYC","ST3GAL3"
"1748","MYC","MGLL"
"1749","MYC","PGP"
"1750","MYC","BAX"
"1751","MYC","XPO1"
"1752","MYC","IRAK1"
"1753","MYC","RAB4A"
"1754","MYC","EIF4B"
"1755","MYC","EIF4EBP1"
"1756","MYC","SERPINE1"
"1757","MYC","MMP9"
"1758","MYC","F8"
"1759","MYC","MDC1"
"1760","MYC","PSMD3"
"1761","MYC","PROM1"
"1762","MYC","PCSK6"
"1763","MYC","RRM2"
"1764","MYC","TOPBP1"
"1765","MYC","STMN1"
"1766","MYC","TMPO"
"1767","MYC","EIF2AK1"
"1768","MYC","HSPA4"
"1769","MYC","BAG2"
"1770","MYC","HNRNPA1"
"1771","MYC","NDRG1"
"1772","MYC","NOL7"
"1773","MYC","PTBP1"
"1774","MYC","SART3"
"1775","MYC","TOP1MT"
"1776","MYC","UBE2C"
"1777","MYC","TXNRD1"
"1778","MYC","NME1"
"1779","MYC","POLD1"
"1780","MYC","RNMT"
"1781","MYC","NUP153"
"1782","MYC","EIF4H"
"1783","MYC","SLC7A8"
"1784","MYC","PRDM10"
"1785","MYC","NUP37"
"1786","MYC","COPZ1"
"1787","MYC","CHP1"
"1788","MYC","VKORC1L1"
"1789","MYC","UTP18"
"1790","MYC","TRMT6"
"1791","MYC","TOMM20"
"1792","MYC","SRD5A1"
"1793","MYC","SPRYD4"
"1794","MYC","SLC7A2"
"1795","MYC","SLC39A14"
"1796","MYC","SCML2"
"1797","MYC","RPL19"
"1798","MYC","REPIN1"
"1799","MYC","RANBP1"
"1800","MYC","PSMA1"
"1801","MYC","POLG2"
"1802","MYC","POLE3"
"1803","MYC","POGK"
"1804","MYC","PLOD3"
"1805","MYC","PFDN6"
"1806","MYC","PDE2A"
"1807","MYC","PCID2"
"1808","MYC","OAF"
"1809","MYC","NTPCR"
"1810","MYC","NOP56"
"1811","MYC","NAP1L1"
"1812","MYC","METTL1"
"1813","MYC","MAPRE1"
"1814","MYC","LAGE3"
"1815","MYC","GNS"
"1816","MYC","FASTK"
"1817","MYC","EPM2A"
"1818","MYC","ENOPH1"
"1819","MYC","EIF3H"
"1820","MYC","EIF2S3"
"1821","MYC","EFTUD2"
"1822","MYC","DLEU2"
"1823","MYC","DKC1"
"1824","MYC","CUTA"
"1825","MYC","CNPY2"
"1826","MYC","CENPM"
"1827","MYC","BOP1"
"1828","MYC","ALDH18A1"
"1829","MYC","AGAP3"
"1830","MYC","NDUFA4L2"
"1831","MYC","FAF1"
"1832","MYC","CDK5"
"1833","MYC","KDM6A"
"1834","MYC","STK35"
"1835","MYC","NUP155"
"1836","MYC","LRG1"
"1837","MYC","BUB3"
"1838","MYC","SEMA3F"
"1839","MYC","SCRIB"
"1840","MYC","PRPF6"
"1841","MYC","NSUN5"
"1842","MYC","LIG3"
