"","V1","V2"
"926","E2F2","MEPCE"
"927","E2F2","MAPRE1"
"928","E2F2","EPM2A"
"929","E2F2","CENPM"
"930","E2F2","CSRNP1"
"931","E2F2","CLIC1"
"932","E2F2","PTBP3"
"933","E2F2","PRR14L"
"934","E2F2","PABPC1"
"935","E2F2","NSF"
"936","E2F2","SUV39H1"
"937","E2F2","SMC4"
"938","E2F2","KDM6A"
"939","E2F2","GINS1"
"940","E2F2","WRAP73"
"941","E2F2","N4BP2L1"
"942","E2F2","STK35"
"943","E2F2","STAG1"
"944","E2F2","SENP1"
"945","E2F2","RPS20"
"946","E2F2","PXMP2"
"947","E2F2","PPM1D"
"948","E2F2","POLE2"
"949","E2F2","NUP155"
"950","E2F2","NIPBL"
"951","E2F2","MSH6"
"952","E2F2","MSH3"
"953","E2F2","KIAA1143"
"954","E2F2","HAT1"
"955","E2F2","GPR158"
"956","E2F2","GMNN"
"957","E2F2","DTL"
"958","E2F2","DHX9"
"959","E2F2","BROX"
"960","E2F2","ARL6IP6"
"961","E2F2","DHX30"
"962","E2F2","STOML2"
"963","E2F2","FBLN1"
"964","E2F2","DPF2"
"965","E2F2","CHCHD7"
"966","E2F2","RUSC1"
"967","E2F2","SPRY2"
"968","E2F2","TMEM53"
"969","E2F2","SHB"
"970","E2F2","OTUD7B"
"971","E2F2","GON4L"
"972","E2F2","EFCAB7"
"973","E2F2","ACSL1"
"974","E2F2","MRPL49"
"975","E2F2","LRRC4C"
"976","E2F2","CDCA3"
"977","E2F2","USP1"
"978","E2F2","TCP1"
"979","E2F2","NEK2"
"980","E2F2","MZT1"
"981","E2F2","LBR"
"982","E2F2","DCAF7"
"983","E2F2","CYP2R1"
"984","E2F2","ARHGAP11A"
"985","E2F2","AGBL5"
"986","E2F2","RPL15"
"987","E2F2","RHOBTB1"
"988","E2F2","NR2C2AP"
"989","E2F2","NCBP2"
"990","E2F2","MRTO4"
"991","E2F2","GPAA1"
"992","E2F2","FARS2"
"993","E2F2","DCTPP1"
"994","E2F2","CLK2"
"995","E2F2","CCT3"
"996","E2F2","C11orf54"
"997","E2F2","TRMT12"
"998","E2F2","BMPR1B"
"999","E2F2","CA2"
"1000","E2F2","OAS2"
"1001","E2F2","TSPAN7"
"1002","E2F2","SLC25A20"
"1003","E2F2","RBM22"
"1004","E2F2","KLHDC3"
"1005","E2F2","AP1S1"
"1006","E2F2","RBM28"
"1007","E2F2","NSFL1C"
"1008","E2F2","MYOZ3"
"1009","E2F2","METTL15"
"1010","E2F2","GALNT11"
"1011","E2F2","DENR"
"1012","E2F2","CNOT10"
"1013","E2F2","TUFT1"
"1014","E2F2","TACC3"
"1015","E2F2","SORL1"
"1016","E2F2","SLC16A2"
"1017","E2F2","SETD2"
"1018","E2F2","SAP30L"
"1019","E2F2","RPL29"
"1020","E2F2","PRRC2C"
"1021","E2F2","PHYHIPL"
"1022","E2F2","NPY1R"
"1023","E2F2","MRPL24"
"1024","E2F2","MELK"
"1025","E2F2","COPS6"
"1026","E2F2","CLTA"
"1027","E2F2","CHRDL1"
"1028","E2F2","CBX1"
"1029","E2F2","CAPRIN1"
"1030","E2F2","BAP1"
"1031","E2F2","ARSJ"
"1032","E2F2","APIP"
"1033","E2F2","UTRN"
"1034","E2F2","RDH16"
"1035","E2F2","GCHFR"
"1036","E2F2","ACTR6"
"1037","E2F3","E2F3"
"1038","E2F3","WNT5A"
"1039","E2F3","CCNE1"
"1040","E2F3","CTNNB1"
"1041","E2F3","CAMK2B"
"1042","E2F3","SDC1"
"1043","E2F3","ARID1A"
"1044","E2F3","BRD7"
"1045","E2F3","EGR1"
"1046","E2F3","HMGA1"
"1047","E2F3","UHRF1"
"1048","E2F3","XRCC6"
"1049","E2F3","AURKA"
"1050","E2F3","MCM10"
"1051","E2F3","TMPO"
"1052","E2F3","TRMT6"
"1053","E2F3","SLC39A14"
"1054","E2F3","RANBP1"
"1055","E2F3","PRR14L"
"1056","E2F3","PABPC1"
"1057","E2F3","NSF"
"1058","E2F3","SUV39H1"
"1059","E2F3","KDM6A"
"1060","E2F3","MSH6"
"1061","E2F3","GPR158"
"1062","E2F3","DHX9"
"1063","E2F3","ARL6IP6"
"1064","E2F3","FBLN1"
"1065","E2F3","SPRY2"
"1066","E2F3","GON4L"
"1067","E2F3","MRPL49"
"1068","E2F3","MZT1"
"1069","E2F3","RHOBTB1"
"1070","E2F3","NCBP2"
"1071","E2F3","CLK2"
"1072","E2F3","BMPR1B"
"1073","E2F3","RBM22"
"1074","E2F3","AP1S1"
"1075","E2F3","MYOZ3"
"1076","E2F3","GALNT11"
"1077","E2F3","CNOT10"
"1078","E2F3","TUFT1"
"1079","E2F3","TACC3"
"1080","E2F3","NPY1R"
"1081","HDAC1","HDAC1"
"1082","HDAC1","HDAC2"
"1083","HDAC1","CDC20"
"1084","HDAC1","FOS"
"1085","HDAC1","SFRP1"
"1086","HDAC1","SMAD2"
"1087","HDAC1","RHOB"
"1088","HDAC1","BRCA1"
"1089","HDAC1","DNMT3A"
"1090","HDAC1","EGR1"
"1091","HDAC1","EZH2"
"1092","HDAC1","HIF1AN"
"1093","HDAC1","RBBP7"
"1094","HDAC1","RFC1"
"1095","HDAC1","RUVBL2"
"1096","HDAC1","ZMYND11"
"1097","HDAC1","BIRC5"
"1098","HDAC1","SETDB1"
"1099","HDAC1","TOP2A"
"1100","HDAC1","MICB"
"1101","HDAC1","CD1D"
"1102","HDAC1","DEFB1"
"1103","HDAC1","BUB1B"
"1104","HDAC1","SUV39H1"
"1105","HDAC2","CDC20"
"1106","HDAC2","FOS"
"1107","HDAC2","CCNE1"
"1108","HDAC2","MECOM"
"1109","HDAC2","BRCA1"
"1110","HDAC2","PA2G4"
"1111","HDAC2","PTMA"
"1112","HDAC2","RFX5"
"1113","HDAC2","DDX20"
"1114","HDAC2","HIF1AN"
"1115","HDAC2","RBBP7"
"1116","HDAC2","SNW1"
"1117","HDAC2","SETDB1"
"1118","HDAC2","TOP2A"
"1119","HDAC2","CD1D"
"1120","HDAC2","BUB3"
"1121","HDAC2","CDYL"
"1122","ANAPC5","PTTG1"
"1123","ANAPC7","PTTG1"
"1124","ANAPC11","PTTG1"
"1125","CDC23","NFYC"
"1126","CDC23","PTTG1"
"1127","CDC23","RAD54B"
"1128","CDC20","FBXO5"
"1129","CDC20","NFYC"
"1130","CDC20","PTTG1"
"1131","PPP1CC","WBP11"
"1132","PPP1CC","TRPM8"
"1133","IGFBP3","DNMT3A"
"1134","EHD3","RBSN"
"1135","RBSN","VPS45"
"1136","RBSN","RAB4A"
"1137","RILP","TUBA1B"
"1138","DYNC1H1","TUBA1B"
"1139","DYNC1I2","FOS"
"1140","DYNC1I2","TUBA1B"
"1141","RRAGC","EGR2"
"1142","RRAGC","EGR3"
"1143","RPS6KA3","EGR3"
"1144","RPS6KA3","MEFV"
"1145","PRKAA2","ELAVL1"
"1146","PRKAA2","EGR2"
"1147","PRKAA2","EGR3"
"1148","PRKAA2","ACACA"
"1149","PRKAA2","ACACB"
"1150","WNT16","LRP6"
"1151","WNT16","NFYC"
"1152","WNT4","LRP6"
"1153","WNT1","LRP6"
"1154","WNT1","FOS"
"1155","WNT1","EGR1"
"1156","WNT2","ATF2"
"1157","WNT2","ATF5"
"1158","WNT2","TCF3"
"1159","WNT3","LRP6"
"1160","WNT5A","LRP6"
"1161","WNT5A","EGR1"
"1162","WNT6","LRP6"
"1163","WNT7A","LRP6"
"1164","WNT7B","LRP6"
"1165","WNT7B","ZIC2"
"1166","WNT8A","LRP6"
"1167","WNT8B","LRP6"
"1168","WNT10B","LRP6"
"1169","WNT11","ATF2"
"1170","WNT9A","LRP6"
"1171","WNT9B","LRP6"
"1172","WNT10A","ATF5"
"1173","WNT5B","LRP6"
"1174","WNT3A","LRP6"
"1175","FZD2","DVL1"
"1176","FZD5","DVL1"
"1177","FZD5","CTNNB1"
"1178","FZD5","EGR1"
"1179","FZD3","EGR2"
"1180","FZD1","DVL1"
"1181","FZD1","TCF3"
"1182","FZD4","CTNNB1"
"1183","FZD8","DVL1"
"1184","FZD9","EGR2"
"1185","FZD9","EGR3"
"1186","LRP6","DVL1"
"1187","LRP6","ATF5"
"1188","LRP5","DVL1"
"1189","LRP5","EGR3"
"1190","DVL1","NKD2"
"1191","DVL1","CTNNB1"
"1192","DVL1","FRAT1"
"1193","DVL1","FRAT2"
"1194","DVL1","SMAD2"
"1195","DVL1","SMAD3"
"1196","DVL1","BRD7"
"1197","DVL1","EGR1"
"1198","DVL2","NKD2"
"1199","DVL2","FRAT1"
"1200","DVL2","RNPS1"
"1201","DVL3","NKD2"
"1202","DVL3","FRAT1"
"1203","DVL3","KAT7"
"1204","RPS6KB1","EIF4B"
"1205","RPS6KB2","EIF4B"
"1206","HSP90AA1","NR3C2"
"1207","HSP90AA1","NR2C2"
"1208","HSP90AB1","FOS"
"1209","HSP90AB1","ATF2"
"1210","HSP90AB1","EGR1"
"1211","HSP90AB1","NR2C2"
"1212","PTK2","FYN"
"1213","PTK2","ITGA2"
"1214","PTK2","ITGA6"
"1215","PTK2","EGR1"
"1216","PTK2","PIAS1"
"1217","PRKAG2","ADRA1A"
"1218","PRKAG2","BMP8A"
"1219","PRKAG2","ADIPOR1"
"1220","PRKAG2","ACACA"
"1221","PRKAG2","ACACB"
"1222","PRKAB1","ELAVL1"
"1223","PRKAB1","ACACA"
"1224","PRKAB1","ACACB"
"1225","PRKAB2","ELAVL1"
"1226","PRKAB2","ACACA"
"1227","PRKAB2","ACACB"
"1228","PRKAG1","ELAVL1"
"1229","PRKAG1","EGR2"
"1230","PRKAG1","ZIC2"
"1231","PRKAG1","ACACA"
"1232","PRKAG1","ACACB"
"1233","ELAVL1","TRAF5"
"1234","ELAVL1","ATF5"
"1235","ELAVL1","ZFP36"
"1236","FOS","FOS"
"1237","FOS","SMAD3"
"1238","FOS","ATF2"
"1239","FOS","ETS2"
"1240","FOS","CKS1B"
"1241","FOS","ARID1B"
"1242","FOS","SMARCA2"
"1243","FOS","BRCA1"
"1244","FOS","EGR1"
"1245","FOS","ETV4"
"1246","FOS","HMGA1"
"1247","FOS","GTF2H4"
"1248","FOS","RBBP7"
"1249","FOS","FAS"
"1250","FOS","HSPB1"
"1251","FOS","TNF"
"1252","FOS","NQO1"
"1253","FOS","ASAP2"
"1254","FOS","F3"
"1255","FOS","NTF3"
"1256","FOS","NDRG1"
"1257","FOS","AQP3"
"1258","FOS","NME1"
"1259","FOS","REPIN1"
"1260","FOS","EFTUD2"
"1261","FOS","SNX27"
"1262","FOS","FAF1"
"1263","FOS","KDM6A"
"1264","FOS","SEMA3F"
"1265","FOS","S100A8"
"1266","FOS","MT2A"
"1267","FOS","MID1"
"1268","FOS","MAP2"
"1269","FOS","TPD52L2"
"1270","FOS","SRXN1"
"1271","FOS","S100P"
"1272","FOS","INPP5A"
"1273","FOS","FTL"
"1274","FOS","TSPAN1"
"1275","FOS","CHST4"
"1276","FOS","PTPN3"
"1277","FOS","PIWIL4"
"1278","FOS","MFSD6"
"1279","FOS","DOCK5"
"1280","FOS","DNASE1L3"
"1281","MYC","MYC"
"1282","CCNE1","SMARCA4"
"1283","CCNE1","EGR2"
"1284","CCNE1","EGR3"
"1285","CCNE1","EZH2"
"1286","CCNE1","TCF19"
"1287","RAD1","RAD1"
"1288","PRKCD","NFE2L2"
"1289","PRKCD","EGR2"
"1290","PRKCD","EGR3"
"1291","PRKCD","TRPV4"
"1292","TLE1","TLE1"
"1293","TLE1","FUBP1"
"1294","TLE1","ZFP64"
"1295","TLE1","KDM6A"
"1296","TLE1","POLE2"
"1297","LEF1","LEF1"
"1298","TCF7","RUVBL1"
"1299","TCF7","CTNNB1"
"1300","TCF7","AXIN2"
"1301","TCF7","BIRC5"
"1302","TCF7L2","RUVBL1"
"1303","TCF7L2","CSNK2A1"
"1304","TCF7L2","AXIN1"
"1305","TCF7L2","BIRC5"
"1306","TCF7L2","PTGS2"
"1307","TCF7L2","STARD7"
"1308","TCF7L1","AXIN1"
"1309","TCF7L1","BIRC5"
"1310","RUVBL1","CTNNB1"
"1311","RUVBL1","ACTL6A"
"1312","RUVBL1","EGR1"
"1313","RUVBL1","RUVBL2"
"1314","RUVBL1","PLG"
"1315","CSNK1A1L","AXIN1"
"1316","CSNK1A1L","AXIN2"
"1317","CSNK1A1","HMGB2"
"1318","CSNK1A1","MDM4"
"1319","APC2","AXIN2"
"1320","APC","APC"
"1321","CTNNB1","CTNNB1"
"1322","CTNNB1","SMAD3"
"1323","CTNNB1","FYN"
"1324","CTNNB1","CTNNA1"
"1325","CTNNB1","ATF2"
"1326","CTNNB1","EGR1"
"1327","CTNNB1","RUVBL2"
"1328","CTNNB1","STARD7"
"1329","CTNNB1","NDRG1"
"1330","CTNNB1","PTPN13"
"1331","CTNNB1","CSNK1D"
"1332","SFRP1","DNMT3A"
"1333","SFRP1","EZH2"
"1334","SFRP5","DNMT3A"
"1335","SMAD2","SMAD2"
"1336","SMAD2","SMAD3"
"1337","SMAD2","BRCA1"
"1338","SMAD2","STAMBP"
"1339","SMAD2","RHOD"
"1340","SMAD3","SMAD3"
"1341","SMAD3","AXIN2"
"1342","SMAD3","ATF2"
"1343","SMAD3","MECOM"
"1344","SMAD3","HEY1"
"1345","SMAD3","ARID1A"
"1346","SMAD3","BRCA1"
"1347","SMAD3","EGR1"
"1348","SMAD3","XRCC6"
"1349","SMAD3","SVEP1"
"1350","SMAD3","SF3B2"
"1351","DCN","NR1H4"
"1352","FYN","EGR1"
"1353","FYN","KHDRBS1"
"1354","FYN","HNRNPK"
"1355","FRMD6","EGR2"
"1356","FRMD6","EGR3"
"1357","FRMD6","STK3"
"1358","ACTB","WASF1"
"1359","ACTB","WAS"
"1360","ACTB","ACTR3C"
"1361","ACTB","ITGA2"
"1362","ACTB","CTNNA1"
"1363","ACTB","ARHGAP10"
"1364","ACTB","MYO1B"
"1365","ACTB","MYO5A"
"1366","ACTB","AHNAK"
"1367","ACTB","ITGA6"
"1368","ACTB","ITGA9"
"1369","ACTB","NFYC"
"1370","ACTB","STK3"
"1371","ACTG1","CTNNA1"
"1372","ACTG1","EGR1"
"1373","ACTG1","NR3C2"
"1374","ACTG1","STK3"
"1375","BMP8A","BMPR1A"
"1376","BMP5","BMPR1A"
"1377","RASSF4","STK3"
"1378","PTEN","EZH2"
"1379","PECAM1","PECAM1"
"1380","PECAM1","XRCC6"
"1381","CSNK2A1","BDP1"
"1382","CSNK2A1","HMGA1"
"1383","CSNK2A1","MAZ"
"1384","CSNK2A1","CUX2"
"1385","CSNK2A1","SSRP1"
"1386","WASF2","ARF1"
"1387","WASF2","NFYC"
"1388","HLA-A","HLA-A"
"1389","PKN1","MEFV"
"1390","GNB1","EGR2"
"1391","KDM3B","ACTL6B"
"1392","CAMK2B","EGR1"
"1393","ESR1","ESR1"
"1394","RBBP5","TCF3"
"1395","HDAC6","EGR1"
"1396","HDAC6","TARDBP"
"1397","ATF2","ATF2"
"1398","ATF2","CREB3L2"
"1399","ATF2","ARF1"
"1400","ATF2","ARID1B"
"1401","ATF2","SMARCA2"
"1402","ATF2","EGR1"
"1403","ATF2","HDAC4"
"1404","ATF2","HMGA1"
"1405","ATF2","SND1"
"1406","ATF2","JDP2"
"1407","ATF2","RUVBL2"
"1408","ATF2","SAFB2"
"1409","ATF2","FAS"
"1410","ATF2","XPO1"
"1411","ATF2","MAP3K1"
"1412","ATF2","TNF"
"1413","ATF2","ARID2"
"1414","ATF2","MCM10"
"1415","ATF2","SART3"
"1416","ATF2","SLC38A6"
"1417","ATF2","PWP1"
"1418","ATF2","POGK"
"1419","ATF2","PFDN6"
"1420","ATF2","ALDH18A1"
"1421","ATF2","ADK"
"1422","ATF2","PPM1D"
"1423","ATF2","SEC24C"
"1424","ATF2","KCNN3"
"1425","ATF2","AQP1"
"1426","ATF2","RUSC1"
"1427","ATF2","PHACTR3"
"1428","ATF2","GAS5"
"1429","ATF2","RNF44"
"1430","ATF2","FGF13"
"1431","ATF2","KIF18A"
"1432","ATF2","ZBTB37"
"1433","ATF2","STAMBP"
"1434","ATF2","SNRNP40"
"1435","ATF2","SLC31A1"
"1436","ATF2","MAP7"
"1437","ATF2","CIRBP-AS1"
"1438","ATF2","CDHR2"
"1439","ATF2","C6orf62"
"1440","ATF2","AHCTF1"
"1441","ATF2","CDKL5"
"1442","ATF2","C1orf74"
"1443","ATF2","TSPYL1"
"1444","ATF2","RCC2"
"1445","ATF2","NUP133"
"1446","ATF2","CH25H"
"1447","ATF2","C1orf35"
"1448","ATF2","SLC25A37"
"1449","ATF2","FBXO4"
"1450","ATF2","PEX5"
"1451","ATF2","RINT1"
"1452","ATF2","RBM12"
"1453","ATF2","KLHL12"
"1454","ATF2","ZNF711"
"1455","ATF2","TAPT1"
"1456","ATF2","NEDD1"
"1457","ATF2","RAP2A"
"1458","ATF2","FAM91A1"
"1459","ATF2","EIF3D"
"1460","CREB3L4","EGR1"
"1461","CREB3L2","EGR1"
"1462","ARF1","MDM4"
"1463","ARF1","NPM1"
"1464","ARF1","WBP11"
"1465","MYO10","EGR2"
"1466","MYO10","EGR3"
"1467","HK3","BAX"
"1468","HKDC1","BAX"
"1469","EXOC2","RALA"
"1470","EXOC2","EXOC4"
"1471","RALA","RALBP1"
"1472","DYNLL1","EGR1"
"1473","DYNLL1","NRF1"
"1474","DYNLL1","ZHX1"
"1475","DYNLL1","ZMYND11"
"1476","DCTN2","EGR1"
"1477","DCTN4","HSF2"
"1478","DCTN4","TUBA1B"
"1479","SERPING1","TCF3"
"1480","SERPING1","C1R"
"1481","LAMB4","ITGA6"
"1482","LAMA2","ITGA6"
"1483","LAMA4","ITGA6"
"1484","LAMA4","BRD7"
"1485","CFI","C3"
"1486","MRC1","IL10"
"1487","MRC2","IL10"
"1488","CLEC4M","IL10"
"1489","TERT","ETV4"
"1490","TERT","RUVBL2"
"1491","TERT","XRCC6"
"1492","ATP6V1F","EGR2"
"1493","ATP6V1F","EGR3"
"1494","ETS2","ETS2"
"1495","ETS2","BRCA1"
"1496","ETS2","EGR1"
"1497","ETS2","ETV4"
"1498","ETS2","ZMYND11"
"1499","ETS2","CD163"
"1500","ETS2","CD4"
"1501","ETS2","NAE1"
"1502","ETS2","CD34"
"1503","IRF3","IRF3"
"1504","IRF3","MAVS"
"1505","IGF2","GPC3"
"1506","IGF2","EGR2"
"1507","IGF2","EGR3"
"1508","IGF2","PLAG1"
"1509","IGF2","SUZ12"
"1510","CKS1B","NFYC"
"1511","CKS1B","SKP2"
"1512","CKS2","SKP2"
"1513","NFE2L2","EGR1"
"1514","NFE2L2","TCF3"
"1515","NFE2L2","ZIC2"
"1516","NFE2L2","HMOX1"
"1517","NFE2L2","NQO1"
"1518","NFE2L2","EIF2AK1"
"1519","NFE2L2","CFTR"
"1520","NFE2L2","HBB"
"1521","NFE2L2","PMF1"
"1522","NFE2L2","COPS7A"
"1523","CAMK1","EGR2"
"1524","CAMK1","EGR3"
"1525","MECOM","SMARCA4"
"1526","MECOM","HDAC4"
"1527","MECOM","TCF3"
"1528","HEY1","HEY1"
"1529","ARID1B","ARID1B"
"1530","ARID1B","SMARCA2"
"1531","ARID1A","SMARCA4"
"1532","SMARCB1","SMARCB1"
"1533","SMARCC1","SMARCD3"
"1534","SMARCC1","ARID2"
"1535","SMARCC2","BAZ1B"
"1536","SMARCC2","ARID2"
"1537","SMARCC2","ITSN1"
"1538","SMARCA2","ACTL6B"
"1539","SMARCA2","ACTL6A"
"1540","SMARCA2","BRCA1"
"1541","SMARCA2","KHDRBS1"
"1542","SMARCA2","ARID2"
"1543","SMARCA2","PRPF6"
"1544","SMARCA4","ACTL6A"
"1545","SMARCA4","ZMYND11"
"1546","SMARCA4","ARID2"
"1547","PHF10","SETDB1"
"1548","PHF10","UTP14A"
"1549","ACTL6B","EGR1"
"1550","ACTL6A","TRRAP"
"1551","SMARCD1","ATF5"
"1552","SMARCD1","FEZ1"
"1553","SMARCD1","LDOC1"
"1554","SMARCD2","EGR1"
"1555","SMARCD3","EGR3"
"1556","SMARCD3","NR1H4"
"1557","SMARCD3","ZIC2"
"1558","SMARCE1","BAZ1B"
"1559","SMARCE1","NCOA2"
"1560","SMARCE1","ARID2"
"1561","ABL2","BTF3"
"1562","ABL2","TCF3"
"1563","AATF","TSG101"
"1564","AATF","POLR2J"
"1565","AATF","BAX"
"1566","AATF","LDOC1"
"1567","ATF5","NPM1"
"1568","ATF5","SND1"
"1569","ATF5","JDP2"
"1570","ATF5","KAT7"
"1571","ATF5","SAFB2"
"1572","ATF5","HNRNPA2B1"
"1573","ATF5","CEP55"
"1574","ATF5","PFDN6"
"1575","ATF5","ENOPH1"
"1576","ATF5","ADK"
"1577","ATF5","ADRA1B"
"1578","ATF5","HNRNPU"
"1579","ATF5","LIG3"
"1580","ATF5","RUSC1"
"1581","ATF5","PHACTR3"
"1582","ATF5","RNF44"
"1583","ATF5","ONECUT2"
"1584","ATF5","LOX"
"1585","ATF5","FGF13"
"1586","ATF5","PCDH9"
"1587","ATF5","KLF13"
"1588","ATF5","KCNN2"
"1589","ATF5","UCK2"
"1590","ATF5","STAMBP"
"1591","ATF5","NUDT3"
"1592","ATF5","KRTCAP2"
"1593","ATF5","CIRBP-AS1"
"1594","ATF5","ACBD4"
"1595","ATF5","CDKL5"
"1596","ATF5","DNAJC7"
"1597","ATF5","COPA"
"1598","ATF5","TSPYL1"
"1599","ATF5","RAD51C"
"1600","ATF5","HHIP"
"1601","ATF5","FBXO4"
"1602","ATF5","CENPE"
"1603","ATF5","ZWILCH"
"1604","ATF5","PEX5"
"1605","ATF5","LPP"
"1606","ATF5","DNAJC9"
"1607","ATF5","KLHL12"
"1608","ATF5","ZNF746"
"1609","ATF5","ZNF711"
"1610","ATF5","TAPT1"
"1611","ATF5","TAF2"
"1612","ATF5","SLC5A7"
"1613","ATF5","RPS27"
"1614","ATF5","NEDD1"
"1615","ATF5","MCAM"
"1616","ATF5","IGF2BP2"
"1617","ATF5","GGNBP2"
"1618","BARD1","BARD1"
"1619","BDP1","POLR3F"
"1620","BRCA1","BRCA1"
"1621","BRCA1","EGR1"
"1622","BRCA1","ETV4"
"1623","BRCA1","EZH2"
"1624","BRCA1","HMGA1"
"1625","BRCA1","DDB2"
"1626","BRCA1","RBBP7"
"1627","BRCA1","RFC1"
"1628","BRCA1","ASPM"
"1629","BRCA1","AURKA"
"1630","BRCA1","MNAT1"
"1631","BRD7","PTPN13"
"1632","BRD7","RPLP1"
"1633","BRD7","PAFAH1B3"
"1634","CLOCK","CSNK1D"
"1635","CTCF","CTCF"
"1636","DACH1","UBE2I"
"1637","DNMT1","DNMT1"
"1638","DNMT3A","EZH2"
"1639","DNMT3A","SETDB1"
"1640","DNMT3A","SUV39H1"
"1641","DNMT3A","UBE2I"
"1642","DNMT3A","CBX1"
"1643","DR1","EGR1"
"1644","DR1","NR1I2"
"1645","DR1","NR2C2"
"1646","DR1","POLE3"
"1647","EBF1","EBF1"
"1648","EGR1","EGR1"
"1649","EGR1","ETV4"
"1650","EGR1","EZH2"
"1651","EGR1","FOXM1"
"1652","EGR1","KHDRBS1"
"1653","EGR1","SATB2"
"1654","EGR1","EP400"
"1655","EGR1","EZH1"
"1656","EGR1","GTF2H4"
"1657","EGR1","PDCD11"
"1658","EGR1","RBBP7"
"1659","EGR1","TCFL5"
"1660","EGR1","TRRAP"
"1661","EGR1","XRCC6"
"1662","EGR1","ZHX1"
"1663","EGR1","ZNF398"
"1664","EGR1","PGP"
"1665","EGR1","TPMT"
"1666","EGR1","FAS"
"1667","EGR1","HSPB1"
"1668","EGR1","TNF"
"1669","EGR1","RAD21"
"1670","EGR1","MSH2"
"1671","EGR1","SETDB1"
"1672","EGR1","KIF2C"
"1673","EGR1","F3"
"1674","EGR1","TBXA2R"
"1675","EGR1","TMPO"
"1676","EGR1","HSPA4"
"1677","EGR1","PTBP1"
"1678","EGR1","OGG1"
"1679","EGR1","NME1"
"1680","EGR1","EIF4H"
"1681","EGR1","SLC7A8"
"1682","EGR1","SPRYD4"
"1683","EGR1","REPIN1"
"1684","EGR1","RANBP1"
"1685","EGR1","PLOD3"
"1686","EGR1","CPSF1"
"1687","EGR1","AGAP3"
"1688","EGR1","TLCD1"
"1689","EGR1","TDRKH"
"1690","EGR1","SNX27"
"1691","EGR1","PUF60"
"1692","EGR1","PABPC1"
"1693","EGR1","NSF"
"1694","EGR1","MORC2"
"1695","EGR1","FAM83H"
"1696","EGR1","FAM20B"
"1697","EGR1","FAF1"
"1698","EGR1","DSTYK"
"1699","EGR1","CDK5"
"1700","EGR1","ASXL2"
"1701","EGR1","ANKH"
"1702","EGR1","MSH6"
"1703","EGR1","ARL6IP6"
"1704","EGR1","UBQLN4"
"1705","EGR1","STK39"
"1706","EGR1","IQSEC1"
"1707","EGR1","ACD"
"1708","EGR1","MID1"
"1709","EGR1","INTS10"
"1710","EGR1","DHX35"
"1711","EGR1","CENPQ"
"1712","EGR1","C1orf43"
"1713","EGR1","SLC25A6"
"1714","EGR1","PMF1"
"1715","EGR1","NIPAL3"
"1716","EGR1","NCAPG2"
"1717","EGR1","MZT1"
"1718","EGR1","LCMT1"
"1719","EGR1","IGF2BP3"
"1720","EGR1","GPANK1"
"1721","EGR1","FASTKD3"
"1722","EGR1","DCAF7"
"1723","EGR1","CCT6A"
"1724","EGR1","ARRDC4"
"1725","EGR1","ZNF706"
"1726","EGR1","ZBTB37"
"1727","EGR1","XPOT"
"1728","EGR1","XPO5"
"1729","EGR1","USH1G"
"1730","EGR1","SRXN1"
"1731","EGR1","RPS24"
"1732","EGR1","RHOD"
"1733","EGR1","PRDM15"
"1734","EGR1","PABPC4"
"1735","EGR1","NOM1"
"1736","EGR1","NACA"
"1737","EGR1","LY6E"
"1738","EGR1","ITGB3BP"
"1739","EGR1","IER2"
"1740","EGR1","GNPAT"
"1741","EGR1","DNAJC5"
"1742","EGR1","COPS7A"
"1743","EGR1","CLK2"
"1744","EGR1","CALM1"
"1745","EGR1","C1orf216"
"1746","EGR1","BZW2"
"1747","EGR1","YEATS2"
"1748","EGR1","NOSIP"
"1749","EGR1","NCAPD2"
"1750","EGR1","CCT4"
"1751","EGR1","PTPN3"
"1752","EGR1","LSM2"
"1753","EGR1","TRIM15"
"1754","EGR1","SNX12"
"1755","EGR1","POLA1"
"1756","EGR1","PRPF3"
"1757","EGR1","PRKAR2B"
"1758","EGR1","MASTL"
"1759","EGR1","ERGIC3"
"1760","EGR1","CEP70"
"1761","EGR1","CAMSAP2"
"1762","EGR1","C12orf75"
"1763","EGR1","AGAP1"
"1764","EGR1","ZNF652"
"1765","EGR1","ZNF445"
"1766","EGR1","ZNF3"
"1767","EGR1","VPS26A"
"1768","EGR1","UBE2N"
"1769","EGR1","TTPAL"
"1770","EGR1","TSPYL1"
"1771","EGR1","TRIM10"
"1772","EGR1","TIGD1"
"1773","EGR1","STK24"
"1774","EGR1","SHBG"
"1775","EGR1","SASS6"
"1776","EGR1","RPLP2"
"1777","EGR1","RNF144A"
"1778","EGR1","RCAN1"
"1779","EGR1","PUS10"
"1780","EGR1","NUP133"
"1781","EGR1","NUB1"
"1782","EGR1","NAF1"
"1783","EGR1","MYOZ3"
"1784","EGR1","MRPL55"
"1785","EGR1","MANEAL"
"1786","EGR1","LYRM4"
"1787","EGR1","KIF15"
"1788","EGR1","INTS4"
"1789","EGR1","HMGCL"
"1790","EGR1","GREM2"
"1791","EGR1","GALNT11"
"1792","EGR1","FNDC4"
"1793","EGR1","FIGNL1"
"1794","EGR1","FAM168A"
"1795","EGR1","DONSON"
"1796","EGR1","CTDSP2"
"1797","EGR1","CNOT10"
"1798","EGR1","CIAO1"
"1799","EGR1","CHRAC1"
"1800","EGR1","CHD1L"
