"","V1","V2"
"929","E2F4","G6PD"
"930","E2F4","CSE1L"
"931","E2F4","CENPE"
"932","E2F4","CDC37L1"
"933","E2F5","WNT5A"
"934","E2F5","WNT9A"
"935","E2F5","NKD2"
"936","E2F5","SMAD2"
"937","E2F5","SMAD3"
"938","E2F5","RASSF4"
"939","E2F5","PTPRB"
"940","E2F5","CAMK2B"
"941","E2F5","SDC1"
"942","E2F5","ARID1A"
"943","E2F5","SMARCE1"
"944","E2F5","BRD7"
"945","E2F5","HMGA1"
"946","E2F5","HMGB2"
"947","E2F5","PTMA"
"948","E2F5","UHRF1"
"949","E2F5","CBX3"
"950","E2F5","GTF3C2"
"951","E2F5","LHX2"
"952","E2F5","MCM5"
"953","E2F5","XPO1"
"954","E2F5","CDCA7"
"955","E2F5","MCM10"
"956","E2F5","LOXL2"
"957","E2F5","STMN1"
"958","E2F5","TMPO"
"959","E2F5","UBE2S"
"960","E2F5","UNG"
"961","E2F5","TRMT6"
"962","E2F5","SMC3"
"963","E2F5","SLC39A14"
"964","E2F5","RANBP1"
"965","E2F5","METTL3"
"966","E2F5","MEPCE"
"967","E2F5","CENPM"
"968","E2F5","CSRNP1"
"969","E2F5","CLIC1"
"970","E2F5","PTBP3"
"971","E2F5","PRR14L"
"972","E2F5","PABPC1"
"973","E2F5","NSF"
"974","E2F5","SUV39H1"
"975","E2F5","SMC4"
"976","E2F5","KDM6A"
"977","E2F5","GINS1"
"978","E2F5","WRAP73"
"979","E2F5","N4BP2L1"
"980","E2F5","STK35"
"981","E2F5","STAG1"
"982","E2F5","SENP1"
"983","E2F5","RPS20"
"984","E2F5","PXMP2"
"985","E2F5","PPM1D"
"986","E2F5","NUP155"
"987","E2F5","NIPBL"
"988","E2F5","MSH6"
"989","E2F5","MSH3"
"990","E2F5","KIAA1143"
"991","E2F5","HAT1"
"992","E2F5","GPR158"
"993","E2F5","GMNN"
"994","E2F5","DTL"
"995","E2F5","DHX9"
"996","E2F5","BROX"
"997","E2F5","ARL6IP6"
"998","E2F5","DHX30"
"999","E2F5","STOML2"
"1000","E2F5","FBLN1"
"1001","E2F5","CHCHD7"
"1002","E2F5","RUSC1"
"1003","E2F5","SPRY2"
"1004","E2F5","TMEM53"
"1005","E2F5","SHB"
"1006","E2F5","OTUD7B"
"1007","E2F5","GON4L"
"1008","E2F5","EFCAB7"
"1009","E2F5","MRPL49"
"1010","E2F5","LRRC4C"
"1011","E2F5","TCP1"
"1012","E2F5","MZT1"
"1013","E2F5","CYP2R1"
"1014","E2F5","ARHGAP11A"
"1015","E2F5","AGBL5"
"1016","E2F5","RPL15"
"1017","E2F5","RHOBTB1"
"1018","E2F5","NR2C2AP"
"1019","E2F5","NCBP2"
"1020","E2F5","MRTO4"
"1021","E2F5","GPAA1"
"1022","E2F5","FARS2"
"1023","E2F5","DCTPP1"
"1024","E2F5","CLK2"
"1025","E2F5","CCT3"
"1026","E2F5","BMPR1B"
"1027","E2F5","CA2"
"1028","E2F5","TSPAN7"
"1029","E2F5","SLC25A20"
"1030","E2F5","RBM22"
"1031","E2F5","KLHDC3"
"1032","E2F5","AP1S1"
"1033","E2F5","RBM28"
"1034","E2F5","NSFL1C"
"1035","E2F5","MYOZ3"
"1036","E2F5","METTL15"
"1037","E2F5","GALNT11"
"1038","E2F5","DENR"
"1039","E2F5","CNOT10"
"1040","E2F5","TUFT1"
"1041","E2F5","TACC3"
"1042","E2F5","SORL1"
"1043","E2F5","SLC16A2"
"1044","E2F5","SETD2"
"1045","E2F5","SAP30L"
"1046","E2F5","RPL29"
"1047","E2F5","PRRC2C"
"1048","E2F5","PHYHIPL"
"1049","E2F5","NPY1R"
"1050","E2F5","MRPL24"
"1051","E2F5","MELK"
"1052","E2F5","COPS6"
"1053","E2F5","CLTA"
"1054","E2F5","CHRDL1"
"1055","E2F5","CAPRIN1"
"1056","E2F5","BAP1"
"1057","E2F5","ARSJ"
"1058","E2F5","APIP"
"1059","E2F1","E2F1"
"1060","E2F2","WNT5A"
"1061","E2F2","WNT9A"
"1062","E2F2","RPS6KB1"
"1063","E2F2","CCNE1"
"1064","E2F2","CCNE2"
"1065","E2F2","NKD2"
"1066","E2F2","PARD3"
"1067","E2F2","RASSF4"
"1068","E2F2","PTPRB"
"1069","E2F2","CAMK2B"
"1070","E2F2","SDC1"
"1071","E2F2","ARID1A"
"1072","E2F2","SMARCE1"
"1073","E2F2","BRD7"
"1074","E2F2","HMGB2"
"1075","E2F2","PTMA"
"1076","E2F2","SUZ12"
"1077","E2F2","UHRF1"
"1078","E2F2","ARID3B"
"1079","E2F2","GTF3C2"
"1080","E2F2","LHX2"
"1081","E2F2","MCM5"
"1082","E2F2","XPO1"
"1083","E2F2","SERPINE1"
"1084","E2F2","PTGS2"
"1085","E2F2","CDCA7"
"1086","E2F2","MCM10"
"1087","E2F2","STMN1"
"1088","E2F2","TMPO"
"1089","E2F2","UBE2S"
"1090","E2F2","SLC2A3"
"1091","E2F2","NUP153"
"1092","E2F2","UNG"
"1093","E2F2","TRMT6"
"1094","E2F2","SMC3"
"1095","E2F2","SLC39A14"
"1096","E2F2","RANBP1"
"1097","E2F2","METTL3"
"1098","E2F2","MEPCE"
"1099","E2F2","MAPRE1"
"1100","E2F2","EPM2A"
"1101","E2F2","CENPM"
"1102","E2F2","CSRNP1"
"1103","E2F2","CLIC1"
"1104","E2F2","PTBP3"
"1105","E2F2","PRR14L"
"1106","E2F2","PABPC1"
"1107","E2F2","NSF"
"1108","E2F2","SUV39H1"
"1109","E2F2","SMC4"
"1110","E2F2","KDM6A"
"1111","E2F2","GINS1"
"1112","E2F2","WRAP73"
"1113","E2F2","N4BP2L1"
"1114","E2F2","STK35"
"1115","E2F2","STAG1"
"1116","E2F2","SENP1"
"1117","E2F2","RPS20"
"1118","E2F2","PXMP2"
"1119","E2F2","PPM1D"
"1120","E2F2","NUP155"
"1121","E2F2","NIPBL"
"1122","E2F2","MSH6"
"1123","E2F2","MSH3"
"1124","E2F2","KIAA1143"
"1125","E2F2","HAT1"
"1126","E2F2","GPR158"
"1127","E2F2","GMNN"
"1128","E2F2","DTL"
"1129","E2F2","DHX9"
"1130","E2F2","BROX"
"1131","E2F2","ARL6IP6"
"1132","E2F2","DHX30"
"1133","E2F2","STOML2"
"1134","E2F2","FBLN1"
"1135","E2F2","DPF2"
"1136","E2F2","CHCHD7"
"1137","E2F2","RUSC1"
"1138","E2F2","SPRY2"
"1139","E2F2","TMEM53"
"1140","E2F2","SHB"
"1141","E2F2","OTUD7B"
"1142","E2F2","GON4L"
"1143","E2F2","EFCAB7"
"1144","E2F2","ACSL1"
"1145","E2F2","MRPL49"
"1146","E2F2","LRRC4C"
"1147","E2F2","CDCA3"
"1148","E2F2","USP1"
"1149","E2F2","TCP1"
"1150","E2F2","NEK2"
"1151","E2F2","MZT1"
"1152","E2F2","LBR"
"1153","E2F2","DCAF7"
"1154","E2F2","CYP2R1"
"1155","E2F2","ARHGAP11A"
"1156","E2F2","AGBL5"
"1157","E2F2","RPL15"
"1158","E2F2","RHOBTB1"
"1159","E2F2","NR2C2AP"
"1160","E2F2","NCBP2"
"1161","E2F2","MRTO4"
"1162","E2F2","GPAA1"
"1163","E2F2","FARS2"
"1164","E2F2","DCTPP1"
"1165","E2F2","CLK2"
"1166","E2F2","CCT3"
"1167","E2F2","C11orf54"
"1168","E2F2","TRMT12"
"1169","E2F2","BMPR1B"
"1170","E2F2","OAS2"
"1171","E2F2","TSPAN7"
"1172","E2F2","SLC25A20"
"1173","E2F2","RBM22"
"1174","E2F2","KLHDC3"
"1175","E2F2","AP1S1"
"1176","E2F2","RBM28"
"1177","E2F2","NSFL1C"
"1178","E2F2","MYOZ3"
"1179","E2F2","METTL15"
"1180","E2F2","GALNT11"
"1181","E2F2","DENR"
"1182","E2F2","CNOT10"
"1183","E2F2","TUFT1"
"1184","E2F2","TACC3"
"1185","E2F2","SORL1"
"1186","E2F2","SLC16A2"
"1187","E2F2","SETD2"
"1188","E2F2","SAP30L"
"1189","E2F2","RPL29"
"1190","E2F2","PRRC2C"
"1191","E2F2","PHYHIPL"
"1192","E2F2","NPY1R"
"1193","E2F2","MRPL24"
"1194","E2F2","MELK"
"1195","E2F2","COPS6"
"1196","E2F2","CLTA"
"1197","E2F2","CHRDL1"
"1198","E2F2","CBX1"
"1199","E2F2","CAPRIN1"
"1200","E2F2","BAP1"
"1201","E2F2","ARSJ"
"1202","E2F2","APIP"
"1203","E2F2","UTRN"
"1204","E2F2","RDH16"
"1205","E2F2","GCHFR"
"1206","E2F2","ACTR6"
"1207","E2F3","E2F3"
"1208","HDAC1","HDAC1"
"1209","HDAC1","HDAC2"
"1210","HDAC1","CDC20"
"1211","HDAC1","FOS"
"1212","HDAC1","SFRP1"
"1213","HDAC1","SMAD2"
"1214","HDAC1","RHOB"
"1215","HDAC1","MECOM"
"1216","HDAC1","BRCA1"
"1217","HDAC1","DNMT1"
"1218","HDAC1","DNMT3A"
"1219","HDAC1","EGR1"
"1220","HDAC1","EZH2"
"1221","HDAC1","POU2F1"
"1222","HDAC1","DDB2"
"1223","HDAC1","HIF1AN"
"1224","HDAC1","RBBP7"
"1225","HDAC1","RFC1"
"1226","HDAC1","RUVBL2"
"1227","HDAC1","ZMYND11"
"1228","HDAC1","SETDB1"
"1229","HDAC1","MICB"
"1230","HDAC1","CD1D"
"1231","HDAC1","BUB1B"
"1232","HDAC1","BUB3"
"1233","HDAC2","CDC20"
"1234","HDAC2","FOS"
"1235","HDAC2","CCNE1"
"1236","HDAC2","MECOM"
"1237","HDAC2","BRCA1"
"1238","HDAC2","PA2G4"
"1239","HDAC2","PTMA"
"1240","HDAC2","RFX5"
"1241","HDAC2","DDX20"
"1242","HDAC2","HIF1AN"
"1243","HDAC2","RBBP7"
"1244","HDAC2","SNW1"
"1245","HDAC2","SETDB1"
"1246","HDAC2","TOP2A"
"1247","HDAC2","CD1D"
"1248","HDAC2","BUB3"
"1249","HDAC2","CDYL"
"1250","ANAPC5","FOS"
"1251","ANAPC5","FOSB"
"1252","ANAPC5","NFYA"
"1253","ANAPC5","PTTG1"
"1254","ANAPC7","PTTG1"
"1255","ANAPC11","PTTG1"
"1256","CDC23","NFYA"
"1257","CDC23","PTTG1"
"1258","CDC23","RAD54B"
"1259","CDC20","FBXO5"
"1260","CDC20","NFYA"
"1261","CDC20","PTTG1"
"1262","CDC20","YBX1"
"1263","PPP1CC","WBP11"
"1264","PPP1CC","TRPM8"
"1265","IGFBP3","DNMT3A"
"1266","EHD3","RBSN"
"1267","RBSN","VPS45"
"1268","RBSN","RAB4A"
"1269","RILP","FOSB"
"1270","RILP","POU2F1"
"1271","RILP","TUBA1B"
"1272","DYNC1H1","TUBA1B"
"1273","DYNC1I2","FOS"
"1274","DYNC1I2","TUBA1B"
"1275","RRAGC","EGR2"
"1276","RRAGC","EGR3"
"1277","RPS6KA3","EGR3"
"1278","RPS6KA3","POU2F1"
"1279","RPS6KA3","MEFV"
"1280","PRKAA2","ELAVL1"
"1281","PRKAA2","EGR2"
"1282","PRKAA2","EGR3"
"1283","PRKAA2","ACACA"
"1284","PRKAA2","ACACB"
"1285","WNT16","LRP6"
"1286","WNT16","SFRP1"
"1287","WNT16","SFRP5"
"1288","WNT16","NFYA"
"1289","WNT4","LRP6"
"1290","WNT1","FZD10"
"1291","WNT1","EGR1"
"1292","WNT1","FOSB"
"1293","WNT2","FZD10"
"1294","WNT2","ATF5"
"1295","WNT2","TCF3"
"1296","WNT3","FZD10"
"1297","WNT5A","FZD10"
"1298","WNT5A","EGR2"
"1299","WNT5A","EGR3"
"1300","WNT6","FZD10"
"1301","WNT7A","LRP6"
"1302","WNT7B","FZD10"
"1303","WNT7B","ZIC2"
"1304","WNT8A","FZD10"
"1305","WNT8B","FZD10"
"1306","WNT10B","LRP6"
"1307","WNT2B","FOS"
"1308","WNT2B","EGR1"
"1309","WNT9A","LRP6"
"1310","WNT9B","LRP6"
"1311","WNT10A","FZD10"
"1312","WNT10A","ATF5"
"1313","WNT10A","TCF3"
"1314","WNT5B","LRP6"
"1315","WNT3A","LRP6"
"1316","FZD10","LRP5"
"1317","FZD10","POU2F1"
"1318","FZD2","DVL1"
"1319","FZD2","POU2F1"
"1320","FZD5","DVL1"
"1321","FZD5","EGR1"
"1322","FZD3","EGR2"
"1323","FZD4","DVL1"
"1324","FZD4","POU2F1"
"1325","FZD6","DVL1"
"1326","FZD6","TCF3"
"1327","FZD9","EGR2"
"1328","FZD9","EGR3"
"1329","LRP6","DVL1"
"1330","LRP6","ATF5"
"1331","LRP5","DVL1"
"1332","LRP5","EGR3"
"1333","DVL1","APC"
"1334","DVL1","NKD2"
"1335","DVL1","FRAT1"
"1336","DVL1","FRAT2"
"1337","DVL1","BRD7"
"1338","DVL2","NKD2"
"1339","DVL2","FRAT1"
"1340","DVL2","RNPS1"
"1341","DVL3","NKD2"
"1342","DVL3","FRAT1"
"1343","DVL3","KAT7"
"1344","RPS6KB1","EIF4B"
"1345","RPS6KB2","EIF4B"
"1346","HSP90AA1","EGR1"
"1347","HSP90AA1","HSF2"
"1348","HSP90AA1","NR3C2"
"1349","HSP90AB1","EGR1"
"1350","HSP90AB1","NR2C2"
"1351","PTK2","ITGA2"
"1352","PTK2","ITGA6"
"1353","PRKAG2","ADRA1A"
"1354","PRKAG2","BMP8A"
"1355","PRKAG2","ADIPOR1"
"1356","PRKAG2","ACACA"
"1357","PRKAG2","ACACB"
"1358","PRKAB1","ELAVL1"
"1359","PRKAB1","ACACA"
"1360","PRKAB1","ACACB"
"1361","PRKAB2","ELAVL1"
"1362","PRKAB2","ACACA"
"1363","PRKAB2","ACACB"
"1364","PRKAG1","ELAVL1"
"1365","PRKAG1","EGR2"
"1366","PRKAG1","ZIC2"
"1367","PRKAG1","ACACA"
"1368","PRKAG1","ACACB"
"1369","ELAVL1","TRAF5"
"1370","ELAVL1","ATF5"
"1371","ELAVL1","ZFP36"
"1372","FOS","FOS"
"1373","FOS","WASF2"
"1374","FOS","ETS2"
"1375","FOS","CKS1B"
"1376","FOS","ARID1B"
"1377","FOS","SMARCB1"
"1378","FOS","SMARCA2"
"1379","FOS","SMARCD1"
"1380","FOS","BRCA1"
"1381","FOS","CLOCK"
"1382","FOS","EGR1"
"1383","FOS","ETV4"
"1384","FOS","POU2F1"
"1385","FOS","TCF3"
"1386","FOS","ZFP36"
"1387","FOS","BHLHE40"
"1388","FOS","GTF2H4"
"1389","FOS","GTF2IRD1"
"1390","FOS","KAT7"
"1391","FOS","RBBP7"
"1392","FOS","FAS"
"1393","FOS","NQO1"
"1394","FOS","ASAP2"
"1395","FOS","IL1B"
"1396","FOS","F3"
"1397","FOS","NDRG1"
"1398","FOS","NME1"
"1399","FOS","REPIN1"
"1400","FOS","EFTUD2"
"1401","FOS","NUAK1"
"1402","FOS","ADRA1B"
"1403","FOS","FAF1"
"1404","FOS","SEMA3F"
"1405","FOS","S100A8"
"1406","FOS","AQP1"
"1407","FOS","ZG16"
"1408","FOS","MT2A"
"1409","FOS","MID1"
"1410","FOS","KIF14"
"1411","FOS","TPD52L2"
"1412","FOS","SLC41A3"
"1413","FOS","S100P"
"1414","FOS","QSER1"
"1415","FOS","PSMG3"
"1416","FOS","FTL"
"1417","FOS","C6orf62"
"1418","FOS","TSPAN1"
"1419","FOS","SPRR1A"
"1420","FOS","RPP40"
"1421","FOS","CXCL14"
"1422","FOS","PIWIL4"
"1423","FOS","PHF20L1"
"1424","FOS","KIF20A"
"1425","FOS","GPATCH1"
"1426","FOS","DOCK5"
"1427","FOS","DNASE1L3"
"1428","FOS","DNAJC6"
"1429","FOS","CA2"
"1430","FOS","ABHD2"
"1431","MYC","MYC"
"1432","CCNE1","SMARCA4"
"1433","CCNE1","EGR2"
"1434","CCNE1","EGR3"
"1435","CCNE1","TCF19"
"1436","RAD1","RAD1"
"1437","PRKCD","NFE2L2"
"1438","PRKCD","EGR2"
"1439","PRKCD","EGR3"
"1440","PRKCD","TRPV4"
"1441","TLE1","TLE1"
"1442","TLE1","ZFP64"
"1443","TLE1","TK1"
"1444","TLE1","POLE2"
"1445","LEF1","LEF1"
"1446","TCF7","AXIN1"
"1447","TCF7","TERT"
"1448","TCF7","BIRC5"
"1449","TCF7L2","RUVBL1"
"1450","TCF7L2","CSNK2A1"
"1451","TCF7L2","AXIN1"
"1452","TCF7L2","BIRC5"
"1453","TCF7L2","PTGS2"
"1454","TCF7L2","STARD7"
"1455","TCF7L1","AXIN1"
"1456","TCF7L1","BIRC5"
"1457","RUVBL1","ACTL6A"
"1458","RUVBL1","RUVBL2"
"1459","RUVBL1","DKC1"
"1460","RUVBL1","PLG"
"1461","CSNK1A1L","AXIN1"
"1462","CSNK1A1L","AXIN2"
"1463","CSNK1A1","HMGB2"
"1464","CSNK1A1","MDM4"
"1465","APC2","AXIN2"
"1466","APC","APC"
"1467","APC","DNMT1"
"1468","APC","EZH2"
"1469","APC","F8"
"1470","APC","PTPN13"
"1471","APC","MAPRE1"
"1472","CTNNB1","CTNNB1"
"1473","SFRP1","DNMT1"
"1474","SFRP1","DNMT3A"
"1475","SFRP1","EZH2"
"1476","SFRP5","DNMT1"
"1477","SFRP5","DNMT3A"
"1478","SMAD2","SMAD2"
"1479","SMAD2","SMAD3"
"1480","SMAD2","BRCA1"
"1481","SMAD2","POU2F1"
"1482","SMAD2","PAPOLA"
"1483","SMAD2","ZMYND11"
"1484","SMAD2","STAMBP"
"1485","SMAD2","RHOD"
"1486","SMAD3","SMAD3"
"1487","SMAD3","MECOM"
"1488","SMAD3","HEY1"
"1489","SMAD3","EGR1"
"1490","SMAD3","PLAG1"
"1491","SMAD3","POU2F1"
"1492","SMAD3","GTF2IRD1"
"1493","SMAD3","SAP130"
"1494","SMAD3","SVEP1"
"1495","SMAD3","SF3B2"
"1496","DCN","NR1H4"
"1497","FYN","EGR1"
"1498","FYN","KHDRBS1"
"1499","FYN","HNRNPK"
"1500","FRMD6","EGR2"
"1501","FRMD6","EGR3"
"1502","FRMD6","STK3"
"1503","ACTB","WASF1"
"1504","ACTB","WAS"
"1505","ACTB","ACTR3C"
"1506","ACTB","ITGA2"
"1507","ACTB","CTNNA1"
"1508","ACTB","ARHGAP10"
"1509","ACTB","MYO1B"
"1510","ACTB","MYO5A"
"1511","ACTB","AHNAK"
"1512","ACTB","ITGA6"
"1513","ACTB","ITGA9"
"1514","ACTB","NFYC"
"1515","ACTB","STK3"
"1516","ACTG1","CTNNA1"
"1517","ACTG1","SMARCB1"
"1518","ACTG1","EGR1"
"1519","ACTG1","NR3C2"
"1520","ACTG1","STK3"
"1521","BMP8A","BMPR1A"
"1522","BMP5","BMPR1A"
"1523","RASSF4","STK3"
"1524","PTEN","EZH2"
"1525","PECAM1","PECAM1"
"1526","PECAM1","EGR1"
"1527","CSNK2A1","BDP1"
"1528","CSNK2A1","HMGA1"
"1529","CSNK2A1","MAZ"
"1530","CSNK2A1","CUX2"
"1531","CSNK2A1","SSRP1"
"1532","WASF2","ARF1"
"1533","WASF2","NFYA"
"1534","WASF2","POU2F1"
"1535","HLA-A","HLA-A"
"1536","HLA-C","NFYA"
"1537","PKN1","MEFV"
"1538","CTNNA1","FOSB"
"1539","GNB1","EGR2"
"1540","KDM3B","ACTL6B"
"1541","CAMK2B","EGR1"
"1542","ESR1","ESR1"
"1543","HDAC6","EGR1"
"1544","HDAC6","TARDBP"
"1545","ATF2","ATF2"
"1546","ARF1","MDM4"
"1547","ARF1","NPM1"
"1548","ARF1","WBP11"
"1549","MYO10","EGR1"
"1550","HK3","BAX"
"1551","HKDC1","BAX"
"1552","EXOC2","RALA"
"1553","EXOC2","EXOC4"
"1554","RALA","RALBP1"
"1555","RHOB","NFYA"
"1556","DYNLL1","DNMT1"
"1557","DYNLL1","EGR1"
"1558","DYNLL1","NFYA"
"1559","DYNLL1","ZMYND11"
"1560","DCTN2","EGR1"
"1561","DCTN4","HSF2"
"1562","DCTN4","TUBA1B"
"1563","SERPING1","TCF3"
"1564","SERPING1","C1R"
"1565","FCGR3B","NFYA"
"1566","LAMB4","ITGA6"
"1567","LAMA2","ITGA6"
"1568","LAMA4","ITGA6"
"1569","LAMA4","BRD7"
"1570","CFI","C3"
"1571","MRC1","IL10"
"1572","MRC2","IL10"
"1573","CLEC4M","IL10"
"1574","TERT","ETV4"
"1575","TERT","RUVBL2"
"1576","TERT","XRCC6"
"1577","ATP6V1F","EGR2"
"1578","ATP6V1F","EGR3"
"1579","ETS2","ETS2"
"1580","ETS2","BRCA1"
"1581","ETS2","ETV4"
"1582","ETS2","ZMYND11"
"1583","ETS2","CD4"
"1584","ETS2","NAE1"
"1585","IRF3","IRF3"
"1586","IRF3","MAVS"
"1587","IGF2","GPC3"
"1588","IGF2","EGR2"
"1589","IGF2","EGR3"
"1590","IGF2","PLAG1"
"1591","IGF2","SUZ12"
"1592","CKS1B","NFYA"
"1593","CKS1B","SKP2"
"1594","CKS2","SKP2"
"1595","NFE2L2","BRCA1"
"1596","NFE2L2","EGR1"
"1597","NFE2L2","TCF3"
"1598","NFE2L2","ZIC2"
"1599","NFE2L2","HMOX1"
"1600","NFE2L2","NQO1"
"1601","NFE2L2","EIF2AK1"
"1602","NFE2L2","CFTR"
"1603","NFE2L2","HBB"
"1604","NFE2L2","PMF1"
"1605","NFE2L2","COPS7A"
"1606","CAMK1","EGR2"
"1607","CAMK1","EGR3"
"1608","MECOM","SMARCA4"
"1609","MECOM","HDAC4"
"1610","MECOM","POU2F1"
"1611","MECOM","TCF3"
"1612","HEY1","HEY1"
"1613","HEY1","NFYA"
"1614","ARID1B","ARID1B"
"1615","ARID1B","SMARCB1"
"1616","ARID1B","SMARCA2"
"1617","ARID1B","FOSB"
"1618","ARID1B","TCF3"
"1619","ARID1A","SMARCB1"
"1620","ARID1A","POU2F1"
"1621","SMARCB1","SMARCB1"
"1622","SMARCB1","PHF10"
"1623","SMARCB1","ACTL6B"
"1624","SMARCB1","ACTL6A"
"1625","SMARCB1","SMARCD1"
"1626","SMARCB1","SMARCD2"
"1627","SMARCB1","SMARCE1"
"1628","SMARCB1","FOSB"
"1629","SMARCB1","TCF3"
"1630","SMARCB1","YEATS4"
"1631","SMARCB1","XPO1"
"1632","SMARCB1","ARID2"
"1633","SMARCB1","UBQLN4"
"1634","SMARCC1","SMARCD3"
"1635","SMARCC1","ARID2"
"1636","SMARCC2","BAZ1B"
"1637","SMARCC2","ARID2"
"1638","SMARCC2","ITSN1"
"1639","SMARCA2","ACTL6B"
"1640","SMARCA2","ACTL6A"
"1641","SMARCA2","BRCA1"
"1642","SMARCA2","FOSB"
"1643","SMARCA2","KHDRBS1"
"1644","SMARCA2","ARID2"
"1645","SMARCA2","PRPF6"
"1646","SMARCA4","ACTL6A"
"1647","SMARCA4","ZMYND11"
"1648","SMARCA4","ARID2"
"1649","PHF10","SETDB1"
"1650","PHF10","UTP14A"
"1651","ACTL6B","EGR1"
"1652","ACTL6A","TRRAP"
"1653","SMARCD1","ATF5"
"1654","SMARCD1","FEZ1"
"1655","SMARCD1","LDOC1"
"1656","SMARCD2","EGR1"
"1657","SMARCD3","EGR3"
"1658","SMARCD3","NR1H4"
"1659","SMARCD3","ZIC2"
"1660","SMARCE1","BAZ1B"
"1661","SMARCE1","NCOA2"
"1662","SMARCE1","ARID2"
"1663","ITGB8","EGR1"
"1664","ABL2","BTF3"
"1665","ABL2","TCF3"
"1666","AATF","TSG101"
"1667","AATF","POLR2J"
"1668","AATF","BAX"
"1669","AATF","LDOC1"
"1670","ATF5","NPM1"
"1671","ATF5","SND1"
"1672","ATF5","JDP2"
"1673","ATF5","KAT7"
"1674","ATF5","SAFB2"
"1675","ATF5","HNRNPA2B1"
"1676","ATF5","CEP55"
"1677","ATF5","PFDN6"
"1678","ATF5","ENOPH1"
"1679","ATF5","ADK"
"1680","ATF5","ADRA1B"
"1681","ATF5","HNRNPU"
"1682","ATF5","LIG3"
"1683","ATF5","RUSC1"
"1684","ATF5","PHACTR3"
"1685","ATF5","RNF44"
"1686","ATF5","ONECUT2"
"1687","ATF5","LOX"
"1688","ATF5","FGF13"
"1689","ATF5","PCDH9"
"1690","ATF5","KLF13"
"1691","ATF5","KCNN2"
"1692","ATF5","UCK2"
"1693","ATF5","STAMBP"
"1694","ATF5","NUDT3"
"1695","ATF5","KRTCAP2"
"1696","ATF5","CIRBP-AS1"
"1697","ATF5","ACBD4"
"1698","ATF5","CDKL5"
"1699","ATF5","DNAJC7"
"1700","ATF5","COPA"
"1701","ATF5","TSPYL1"
"1702","ATF5","RAD51C"
"1703","ATF5","HHIP"
"1704","ATF5","FBXO4"
"1705","ATF5","CENPE"
"1706","ATF5","ZWILCH"
"1707","ATF5","PEX5"
"1708","ATF5","LPP"
"1709","ATF5","DNAJC9"
"1710","ATF5","KLHL12"
"1711","ATF5","ZNF746"
"1712","ATF5","ZNF711"
"1713","ATF5","TAPT1"
"1714","ATF5","TAF2"
"1715","ATF5","SLC5A7"
"1716","ATF5","RPS27"
"1717","ATF5","NEDD1"
"1718","ATF5","MCAM"
"1719","ATF5","IGF2BP2"
"1720","ATF5","GGNBP2"
"1721","BARD1","BARD1"
"1722","BDP1","POLR3F"
"1723","BRCA1","BRCA1"
"1724","BRCA1","EGR1"
"1725","BRCA1","ETV4"
"1726","BRCA1","EZH2"
"1727","BRCA1","HMGA1"
"1728","BRCA1","NFYA"
"1729","BRCA1","POU2F1"
"1730","BRCA1","DDB2"
"1731","BRCA1","RBBP7"
"1732","BRCA1","RFC1"
"1733","BRCA1","TRRAP"
"1734","BRCA1","ASPM"
"1735","BRCA1","DHX9"
"1736","BRCA1","TUBG1"
"1737","BRD7","BHLHE40"
"1738","BRD7","PTPN13"
"1739","BRD7","RPLP1"
"1740","BRD7","PAFAH1B3"
"1741","CLOCK","FOSB"
"1742","CLOCK","BHLHE40"
"1743","CLOCK","CSNK1D"
"1744","CTCF","CTCF"
"1745","DACH1","UBE2I"
"1746","DNMT1","DNMT1"
"1747","DNMT1","DNMT3A"
"1748","DNMT1","EZH2"
"1749","DNMT1","NPM1"
"1750","DNMT1","TSG101"
"1751","DNMT1","MSH2"
"1752","DNMT3A","EZH2"
"1753","DNMT3A","SETDB1"
"1754","DNMT3A","SUV39H1"
"1755","DNMT3A","UBE2I"
"1756","DNMT3A","CBX1"
"1757","DR1","NR2C2"
"1758","DR1","PTGS2"
"1759","DR1","POLE3"
"1760","E2F8","NFYA"
"1761","EBF1","EBF1"
"1762","EGR1","EGR1"
"1763","EGR1","ETV4"
"1764","EGR1","EZH2"
"1765","EGR1","FOSB"
"1766","EGR1","HMGA1"
"1767","EGR1","KHDRBS1"
"1768","EGR1","NFYA"
"1769","EGR1","PLAG1"
"1770","EGR1","SATB2"
"1771","EGR1","TAF5"
"1772","EGR1","YBX1"
"1773","EGR1","ZFP36"
"1774","EGR1","BHLHE40"
"1775","EGR1","ARID3B"
"1776","EGR1","CBX3"
"1777","EGR1","EP400"
"1778","EGR1","EZH1"
"1779","EGR1","GTF2H4"
"1780","EGR1","KAT7"
"1781","EGR1","KDM5B"
"1782","EGR1","PAPOLA"
"1783","EGR1","PDCD11"
"1784","EGR1","RBBP7"
"1785","EGR1","TCFL5"
"1786","EGR1","TRRAP"
"1787","EGR1","UBTF"
"1788","EGR1","ZHX1"
"1789","EGR1","ZNF398"
"1790","EGR1","ACADM"
"1791","EGR1","TPMT"
"1792","EGR1","BAX"
"1793","EGR1","FAS"
"1794","EGR1","FANCI"
"1795","EGR1","MAP3K1"
"1796","EGR1","MAP3K4"
"1797","EGR1","HSPB1"
"1798","EGR1","TNF"
"1799","EGR1","RAD21"
"1800","EGR1","MSH2"
"1801","EGR1","SETDB1"
"1802","EGR1","KIF2C"
